date,province,cases_accumulated,new_cases,deceased,recovered,ccaa,PCR,TestAc,activos,hospitalized_accumulated,intensive_care,cases_accumulated_PCR,source_name,source,ine_code,poblacion
2020-08-03,Teruel,1126,11,97,536,Aragón,12,NA,505,328,35,1129,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACI%C3%93N+COVID19+ARAGON_05-08-2020.xlsx/7fe329fc-f236-171d-efce-05aec6ae0cd5?t=1596614064919,44,134137
2020-08-04,Zaragoza,12235,447,654,4184,Aragón,455,NA,7250,2649,235,12005,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACI%C3%93N+COVID19+ARAGON_06-08-2020.xlsx/,50,964693
2020-08-04,Huesca,2687,135,110,1275,Aragón,139,NA,1180,412,52,2545,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACI%C3%93N+COVID19+ARAGON_06-08-2020.xlsx/,22,220461
2020-08-04,Teruel,1178,52,98,539,Aragón,60,NA,551,329,35,1189,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACI%C3%93N+COVID19+ARAGON_06-08-2020.xlsx/,44,134137
2020-08-05,Zaragoza,12552,317,655,4324,Aragón,NA,NA,7601,NA,NA,NA,NA,NA,NA,NA
2020-08-05,Huesca,2734,47,110,1348,Aragón,47,NA,1173,418,52,2606,Gobierno de Aragón,http://aragonhoy.net/index.php/mod.noticias/mem.detalle/relmenu.9/id.264149,22,220461
2020-08-05,Teruel,1196,18,101,554,Aragón,18,NA,547,333,36,1207,Gobierno de Aragón,http://aragonhoy.net/index.php/mod.noticias/mem.detalle/relmenu.9/id.264149,44,134137
2020-08-06,Zaragoza,13137,585,663,4433,Aragón,564,0,7853,2739,239,12898,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACI%C3%93N+COVID19+ARAGON_10-08-2020.xlsx/f864613f-9f4e-8d9d-ab02-24f14e5527b7?t=1597066677451,50,964693
2020-08-06,Huesca,2787,53,111,1426,Aragón,NA,NA,1267,NA,NA,NA,NA,NA,NA,NA
2020-08-06,Teruel,1263,67,101,577,Aragón,73,0,615,343,36,1278,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACI%C3%93N+COVID19+ARAGON_10-08-2020.xlsx/f864613f-9f4e-8d9d-ab02-24f14e5527b7?t=1597066677451,44,134137
2020-08-07,Zaragoza,13644,507,670,4626,Aragón,493,NA,8411,NA,NA,13391,Gobierno de Aragón,http://aragonhoy.net/index.php/mod.noticias/mem.detalle/relmenu.9/id.264191,50,964693
2020-08-07,Huesca,2850,63,111,1505,Aragón,58,NA,1245,NA,NA,2702,Gobierno de Aragón,http://aragonhoy.net/index.php/mod.noticias/mem.detalle/relmenu.9/id.264191,22,220461
2020-08-07,Teruel,1318,55,102,583,Aragón,50,NA,661,NA,NA,1328,Gobierno de Aragón,http://aragonhoy.net/index.php/mod.noticias/mem.detalle/relmenu.9/id.264191,44,134137
2020-08-08,Zaragoza,14229,585,684,4743,Aragón,567,NA,8866,NA,NA,13958,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/relmenu.9/id.264201,50,964693
2020-08-08,Huesca,2891,41,111,1544,Aragón,41,NA,1250,NA,NA,2743,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/relmenu.9/id.264201,22,220461
2020-08-08,Teruel,1330,12,106,589,Aragón,12,NA,662,NA,NA,1340,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/relmenu.9/id.264201,44,134137
2020-08-09,Zaragoza,14538,309,689,4807,Aragón,305,NA,8982,2849,248,14310,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACI%C3%93N+COVID19+ARAGON_11-08-2020.xlsx/ddd2e0b2-15fc-29fe-908a-49eb0ed43ef0?t=1597152641930,50,964693
2020-08-09,Huesca,2924,33,111,1556,Aragón,32,NA,1162,438,54,2782,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACI%C3%93N+COVID19+ARAGON_11-08-2020.xlsx/ddd2e0b2-15fc-29fe-908a-49eb0ed43ef0?t=1597152641930,22,220461
2020-08-09,Teruel,1341,11,106,595,Aragón,11,NA,660,352,37,1352,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACI%C3%93N+COVID19+ARAGON_11-08-2020.xlsx/ddd2e0b2-15fc-29fe-908a-49eb0ed43ef0?t=1597152641930,44,134137
2020-08-10,Zaragoza,14945,407,696,4958,Aragón,407,NA,9182,2885,252,14716,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACI%C3%93N+COVID19+ARAGON_12-08-2020+.xlsx/062b9004-4f53-9488-c153-9d53d6b9cdb7?t=1597231812155,50,964693
2020-08-10,Huesca,2958,34,113,1616,Aragón,33,NA,1122,443,54,2816,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACI%C3%93N+COVID19+ARAGON_12-08-2020+.xlsx/062b9004-4f53-9488-c153-9d53d6b9cdb7?t=1597231812155,22,220461
2020-08-10,Teruel,1362,21,107,608,Aragón,21,NA,679,354,37,1376,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACI%C3%93N+COVID19+ARAGON_12-08-2020+.xlsx/062b9004-4f53-9488-c153-9d53d6b9cdb7?t=1597231812155,44,134137
2020-08-11,Zaragoza,15143,198,708,5179,Aragón,190,NA,9150,2931,255,14916,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACI%C3%93N+COVID19+ARAGON_13-08-2020.xlsx/baa49dea-a806-9735-edf3-146b6634b06e?t=1597318805818,50,964693
2020-08-11,Huesca,3046,88,113,1689,Aragón,80,NA,1163,446,55,2894,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACI%C3%93N+COVID19+ARAGON_13-08-2020.xlsx/baa49dea-a806-9735-edf3-146b6634b06e?t=1597318805818,22,220461
2020-08-11,Teruel,1398,36,107,618,Aragón,35,NA,694,357,38,1408,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACI%C3%93N+COVID19+ARAGON_13-08-2020.xlsx/baa49dea-a806-9735-edf3-146b6634b06e?t=1597318805818,44,134137
2020-08-12,Zaragoza,15514,371,718,5399,Aragón,360,2,9235,2981,258,15281,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACI%C3%93N+COVID19+ARAGON_14-08-2020.xlsx/9e37db04-99d4-d494-d7c0-7c6b2d83fd41?t=1597409530544,50,964693
2020-08-12,Huesca,3102,56,115,1734,Aragón,60,1,1170,450,55,2944,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACI%C3%93N+COVID19+ARAGON_14-08-2020.xlsx/9e37db04-99d4-d494-d7c0-7c6b2d83fd41?t=1597409530544,22,220461
2020-08-12,Teruel,1411,13,107,634,Aragón,13,0,683,361,38,1420,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACI%C3%93N+COVID19+ARAGON_14-08-2020.xlsx/9e37db04-99d4-d494-d7c0-7c6b2d83fd41?t=1597409530544,44,134137
2020-08-13,Zaragoza,16004,490,723,5623,Aragón,485,1,9544,3024,258,15766,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACI%C3%93N+COVID19+ARAGON_17-08-2020.xlsx/f4665565-4310-c172-ecd6-2504ed89038e?t=1597672012225,50,964693
2020-08-13,Huesca,3126,24,115,1777,Aragón,16,0,1142,451,55,2960,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACI%C3%93N+COVID19+ARAGON_17-08-2020.xlsx/f4665565-4310-c172-ecd6-2504ed89038e?t=1597672012225,22,220461
2020-08-13,Teruel,1428,17,108,657,Aragón,16,0,682,366,38,1436,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACI%C3%93N+COVID19+ARAGON_17-08-2020.xlsx/f4665565-4310-c172-ecd6-2504ed89038e?t=1597672012225,44,134137
2020-08-14,Zaragoza,16557,553,733,5842,Aragón,541,NA,10136,NA,NA,16307,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1341/id.264411,50,964693
2020-08-14,Huesca,3179,53,115,1827,Aragón,52,NA,1271,NA,NA,3012,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1341/id.264411,22,220461
2020-08-14,Teruel,1451,23,109,679,Aragón,23,NA,684,NA,NA,1459,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1341/id.264411,44,134137
2020-08-15,Zaragoza,16987,430,736,6020,Aragón,428,NA,10393,NA,NA,16735,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/relmenu.9/id.264425,50,964693
2020-08-15,Huesca,3226,47,116,1853,Aragón,46,NA,1293,NA,NA,3058,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/relmenu.9/id.264425,22,220461
2020-08-15,Teruel,1453,2,109,680,Aragón,5,NA,687,NA,NA,1464,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/relmenu.9/id.264425,44,134137
2020-08-16,Zaragoza,17324,337,740,6160,Aragón,338,NA,10623,NA,NA,17073,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/relmenu.9/id.264451,50,964693
2020-08-16,Huesca,3253,27,117,1859,Aragón,26,NA,1314,NA,NA,3084,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/relmenu.9/id.264451,22,220461
2020-08-16,Teruel,1477,24,109,703,Aragón,23,NA,697,NA,NA,1487,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/relmenu.9/id.264451,44,134137
2020-08-17,Zaragoza,17637,313,746,6446,Aragón,307,1,10275,3145,275,17399,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACION+COVID19+ARAGON_19-08-2020.xlsx/baa77c84-fe25-4168-c68d-24282ac06365?t=1597825362372,50,964693
2020-08-17,Huesca,3297,44,119,1916,Aragón,43,0,1185,466,56,3129,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACION+COVID19+ARAGON_19-08-2020.xlsx/baa77c84-fe25-4168-c68d-24282ac06365?t=1597825362372,22,220461
2020-08-17,Teruel,1519,42,109,748,Aragón,43,0,686,370,38,1523,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACION+COVID19+ARAGON_19-08-2020.xlsx/baa77c84-fe25-4168-c68d-24282ac06365?t=1597825362372,44,134137
2020-08-18,Zaragoza,18041,404,761,6805,Aragón,394,0,10204,3182,278,17799,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACION+COVID19+ARAGON_20-08-2020.xlsx/0b085282-63a5-06dc-a059-0f7ea9b7c32e?t=1597927418067,50,964693
2020-08-18,Huesca,3349,52,122,1973,Aragón,49,1,1187,470,56,3175,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACION+COVID19+ARAGON_20-08-2020.xlsx/0b085282-63a5-06dc-a059-0f7ea9b7c32e?t=1597927418067,22,220461
2020-08-18,Teruel,1541,22,109,798,Aragón,19,0,696,375,38,1542,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACION+COVID19+ARAGON_20-08-2020.xlsx/0b085282-63a5-06dc-a059-0f7ea9b7c32e?t=1597927418067,44,134137
2020-08-19,Zaragoza,18324,283,772,7251,Aragón,262,NA,9886,3220,281,18282,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACION+COVID19+ARAGON_21-08-2020+%281%29.xlsx/500fa5d5-65fb-4488-3dc8-2bd2fe04562a?t=1598011577415,50,964693
2020-08-19,Huesca,3408,59,124,2027,Aragón,58,NA,1315,476,56,3356,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACION+COVID19+ARAGON_21-08-2020+%281%29.xlsx/500fa5d5-65fb-4488-3dc8-2bd2fe04562a?t=1598011577415,22,220461
2020-08-19,Teruel,1564,23,110,822,Aragón,24,NA,734,378,38,1597,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACION+COVID19+ARAGON_21-08-2020+%281%29.xlsx/500fa5d5-65fb-4488-3dc8-2bd2fe04562a?t=1598011577415,44,134137
2020-08-20,Zaragoza,18603,279,776,8002,Aragón,280,NA,9974,NA,NA,18562,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/id.264571,50,964693
2020-08-20,Huesca,3456,48,125,2085,Aragón,48,NA,1293,NA,NA,3404,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/id.264571,22,220461
2020-08-20,Teruel,1579,15,111,842,Aragón,16,NA,677,NA,NA,1613,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/id.264571,44,134137
2020-08-21,Zaragoza,18817,214,786,8491,Aragón,217,NA,9686,NA,NA,18779,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/id.264585,50,964693
2020-08-21,Huesca,3498,42,128,2127,Aragón,43,NA,1291,NA,NA,3447,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/id.264585,22,220461
2020-08-21,Teruel,1592,13,111,863,Aragón,12,NA,665,NA,NA,1625,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/id.264585,44,134137
2020-08-22,Zaragoza,19232,415,794,8765,Aragón,412,NA,9924,NA,NA,19191,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/id.264590,50,964693
2020-08-22,Huesca,3572,74,128,2182,Aragón,74,NA,1315,NA,NA,3521,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/id.264590,22,220461
2020-08-22,Teruel,1597,5,112,869,Aragón,4,NA,662,NA,NA,1629,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/id.264590,44,134137
2020-08-23,Zaragoza,19419,187,802,9060,Aragón,191,NA,9627,3337,287,19376,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACION+COVID19+ARAGON_25-08-2020.xlsx/50f34253-1a54-e269-051c-f0ed9c05a007?t=1598359576581,50,964693
2020-08-23,Huesca,3595,23,130,2187,Aragón,21,NA,1319,497,59,3542,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACION+COVID19+ARAGON_25-08-2020.xlsx/50f34253-1a54-e269-051c-f0ed9c05a007?t=1598359576581,22,220461
2020-08-23,Teruel,1608,11,114,875,Aragón,10,NA,680,383,38,1640,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACION+COVID19+ARAGON_25-08-2020.xlsx/50f34253-1a54-e269-051c-f0ed9c05a007?t=1598359576581,44,134137
2020-08-24,Zaragoza,19507,88,804,9454,Aragón,93,NA,9261,3369,290,19466,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACI%C3%93N+COVID19+ARAGON_26-08-2020.xlsx/fff5096b-a93b-3075-2e74-b725ba51f94a?t=1598446533605,50,964693
2020-08-24,Huesca,3656,61,130,2278,Aragón,62,NA,1305,501,61,3605,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACI%C3%93N+COVID19+ARAGON_26-08-2020.xlsx/fff5096b-a93b-3075-2e74-b725ba51f94a?t=1598446533605,22,220461
2020-08-24,Teruel,1614,6,114,914,Aragón,6,NA,664,388,38,1647,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACI%C3%93N+COVID19+ARAGON_26-08-2020.xlsx/fff5096b-a93b-3075-2e74-b725ba51f94a?t=1598446533605,44,134137
2020-08-25,Zaragoza,19773,266,812,9919,Aragón,265,NA,8874,3403,296,19734,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACION+COVID19+ARAGON_27-08-2020.xlsx/175b0c65-6b36-83cd-1f84-03db46d246de?t=1598543199450,50,964693
2020-08-25,Huesca,3695,39,130,2360,Aragón,43,NA,1313,504,61,3650,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACION+COVID19+ARAGON_27-08-2020.xlsx/175b0c65-6b36-83cd-1f84-03db46d246de?t=1598543199450,22,220461
2020-08-25,Teruel,1628,14,114,947,Aragón,14,NA,634,391,38,1663,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACION+COVID19+ARAGON_27-08-2020.xlsx/175b0c65-6b36-83cd-1f84-03db46d246de?t=1598543199450,44,134137
2020-08-26,Zaragoza,20016,243,814,10487,Aragón,234,NA,8696,3430,299,19974,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACION+COVID19+ARAGON_28-08-2020.xlsx/4046b36c-b09d-b098-74f1-484fce7b1703?t=1598618417704 http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/relmenu.9/id.264696,50,964693
2020-08-26,Huesca,3734,39,130,2400,Aragón,37,NA,1290,507,61,3688,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACION+COVID19+ARAGON_28-08-2020.xlsx/4046b36c-b09d-b098-74f1-484fce7b1703?t=1598618417704 http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/relmenu.9/id.264696,22,220461
2020-08-26,Teruel,1645,17,114,999,Aragón,17,NA,618,396,38,1680,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACION+COVID19+ARAGON_28-08-2020.xlsx/4046b36c-b09d-b098-74f1-484fce7b1703?t=1598618417704 http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/relmenu.9/id.264696,44,134137
2020-08-27,Zaragoza,20165,149,823,10915,Aragón,145,NA,8757,NA,NA,20119,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/relmenu.9/id.264742,50,964693
2020-08-27,Huesca,3766,32,131,2475,Aragón,34,NA,1237,NA,NA,3722,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/relmenu.9/id.264742,22,220461
2020-08-27,Teruel,1657,12,114,1029,Aragón,12,NA,556,NA,NA,1692,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/relmenu.9/id.264742,44,134137
2020-08-28,Zaragoza,20415,250,825,11466,Aragón,257,NA,8461,NA,NA,20376,Gobierno de Aragón,https://transparencia.aragon.es/COVID19_20200828,50,964693
2020-08-28,Huesca,3810,44,132,2567,Aragón,53,NA,1188,NA,NA,3775,Gobierno de Aragón,https://transparencia.aragon.es/COVID19_20200828,22,220461
2020-08-28,Teruel,1677,20,114,1051,Aragón,21,NA,561,NA,NA,1713,Gobierno de Aragón,https://transparencia.aragon.es/COVID19_20200828,44,134137
2020-08-29,Zaragoza,20610,195,826,11646,Aragón,195,NA,8526,NA,NA,20571,Gobierno de Aragón,https://transparencia.aragon.es/COVID19_20200829,50,964693
2020-08-29,Huesca,3868,58,133,2586,Aragón,70,NA,1225,NA,NA,3845,Gobierno de Aragón,https://transparencia.aragon.es/COVID19_20200829,22,220461
2020-08-29,Teruel,1689,12,114,1053,Aragón,12,NA,572,NA,NA,1725,Gobierno de Aragón,https://transparencia.aragon.es/COVID19_20200829,44,134137
2020-08-30,Zaragoza,20778,168,832,11962,Aragón,164,NA,7767,3548,307,20735,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACION+COVID19+ARAGON_01-09-2020+.xlsx/09013fb1-02c2-73b9-141f-d933a1f958c9?t=1598966703843,50,964693
2020-08-30,Huesca,3889,21,133,2593,Aragón,21,NA,1258,529,62,3836,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACION+COVID19+ARAGON_01-09-2020+.xlsx/09013fb1-02c2-73b9-141f-d933a1f958c9?t=1598966703843,22,220461
2020-08-30,Teruel,1698,9,114,1064,Aragón,9,NA,600,403,39,1730,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACION+COVID19+ARAGON_01-09-2020+.xlsx/09013fb1-02c2-73b9-141f-d933a1f958c9?t=1598966703843,44,134137
2020-08-31,Zaragoza,20979,201,838,12504,Aragón,211,NA,7405,3570,309,20941,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACI%C3%93N+COVID19+ARAGON_02-09-2020_1.xlsx/77482cc6-b32c-13f5-8e4d-9b854e82098b?t=1599054899726,50,964693
2020-08-31,Huesca,3909,20,134,2653,Aragón,17,NA,1241,534,62,3858,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACI%C3%93N+COVID19+ARAGON_02-09-2020_1.xlsx/77482cc6-b32c-13f5-8e4d-9b854e82098b?t=1599054899726,22,220461
2020-08-31,Teruel,1732,34,114,1086,Aragón,35,NA,602,407,39,1764,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACI%C3%93N+COVID19+ARAGON_02-09-2020_1.xlsx/77482cc6-b32c-13f5-8e4d-9b854e82098b?t=1599054899726,44,134137
2020-09-01,Zaragoza,21158,179,848,13072,Aragón,179,NA,7031,3592,312,21120,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACI%C3%93N+COVID19+ARAGON_03-09-2020.xlsx/b9d0f38a-40cb-5987-244a-1502f47bda25?t=1599137873532,50,964693
2020-09-01,Huesca,3935,26,134,2721,Aragón,22,NA,1225,537,62,3880,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACI%C3%93N+COVID19+ARAGON_03-09-2020.xlsx/b9d0f38a-40cb-5987-244a-1502f47bda25?t=1599137873532,22,220461
2020-09-01,Teruel,1754,22,114,1104,Aragón,22,NA,608,411,40,1786,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACI%C3%93N+COVID19+ARAGON_03-09-2020.xlsx/b9d0f38a-40cb-5987-244a-1502f47bda25?t=1599137873532,44,134137
2020-09-02,Zaragoza,21319,161,854,13531,Aragón,161,NA,6916,3619,314,21286,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACION+COVID19+ARAGON_04-09-2020.xlsx/7108e95f-3ea7-9cc0-4f7c-3a3ccfa9ef91?t=1599225884828 http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/id.264946,50,964693
2020-09-02,Huesca,3989,54,135,2760,Aragón,55,NA,1231,542,63,3935,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACION+COVID19+ARAGON_04-09-2020.xlsx/7108e95f-3ea7-9cc0-4f7c-3a3ccfa9ef91?t=1599225884828 http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/id.264946,22,220461
2020-09-02,Teruel,1775,21,115,1121,Aragón,21,NA,616,415,40,1808,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACION+COVID19+ARAGON_04-09-2020.xlsx/7108e95f-3ea7-9cc0-4f7c-3a3ccfa9ef91?t=1599225884828 http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/id.264946,44,134137
2020-09-03,Zaragoza,21603,284,857,13889,Aragón,271,NA,6780,3648,317,21570,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACI%C3%93N+COVID19+ARAGON_07-09-2020.xlsx/d90ae0e8-0aee-9389-d936-ce9de84462c6?t=1599491236966,50,964693
2020-09-03,Huesca,4010,21,135,2823,Aragón,21,NA,1192,544,63,3954,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACI%C3%93N+COVID19+ARAGON_07-09-2020.xlsx/d90ae0e8-0aee-9389-d936-ce9de84462c6?t=1599491236966,22,220461
2020-09-03,Teruel,1822,47,116,1141,Aragón,47,NA,623,420,40,1855,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACI%C3%93N+COVID19+ARAGON_07-09-2020.xlsx/d90ae0e8-0aee-9389-d936-ce9de84462c6?t=1599491236966,44,134137
2020-09-04,Zaragoza,21779,176,859,14394,Aragón,178,NA,6892,NA,NA,21748,Gobierno de Aragón,https://transparencia.aragon.es/COVID19_20200904,50,964693
2020-09-04,Huesca,4052,42,136,2870,Aragón,43,NA,1128,NA,NA,3997,Gobierno de Aragón,https://transparencia.aragon.es/COVID19_20200904,22,220461
2020-09-04,Teruel,1845,23,116,1171,Aragón,26,NA,610,NA,NA,1881,Gobierno de Aragón,https://transparencia.aragon.es/COVID19_20200904,44,134137
2020-09-05,Zaragoza,22147,368,861,14594,Aragón,358,NA,7078,NA,NA,22106,Gobierno de Aragón,https://transparencia.aragon.es/COVID19_20200905,50,964693
2020-09-05,Huesca,4100,48,136,2892,Aragón,46,NA,1154,NA,NA,4043,Gobierno de Aragón,https://transparencia.aragon.es/COVID19_20200905,22,220461
2020-09-05,Teruel,1860,15,116,1183,Aragón,15,NA,613,NA,NA,1896,Gobierno de Aragón,https://transparencia.aragon.es/COVID19_20200905,44,134137
2020-09-06,Zaragoza,22356,209,864,14675,Aragón,210,NA,6926,3736,321,22323,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACI%C3%93N+COVID19+ARAGON_08-09-2020.xlsx/4e0f6fc7-6f21-e06b-6ad9-55da8e97ba37?t=1599573482473,50,964693
2020-09-06,Huesca,4104,4,136,2900,Aragón,4,NA,1213,553,63,4049,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACI%C3%93N+COVID19+ARAGON_08-09-2020.xlsx/4e0f6fc7-6f21-e06b-6ad9-55da8e97ba37?t=1599573482473,22,220461
2020-09-06,Teruel,1884,24,116,1192,Aragón,24,NA,652,423,40,1916,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACI%C3%93N+COVID19+ARAGON_08-09-2020.xlsx/4e0f6fc7-6f21-e06b-6ad9-55da8e97ba37?t=1599573482473,44,134137
2020-09-07,Zaragoza,22506,150,869,14973,Aragón,151,NA,6713,3766,323,22480,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACI%C3%93N+COVID19+ARAGON_09-09-2020.xlsx/7237f311-bba6-6ae4-78bb-fda6b6daa71a?t=1599662648163,50,964693
2020-09-07,Huesca,4132,28,139,2981,Aragón,29,NA,1183,556,63,4082,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACI%C3%93N+COVID19+ARAGON_09-09-2020.xlsx/7237f311-bba6-6ae4-78bb-fda6b6daa71a?t=1599662648163,22,220461
2020-09-07,Teruel,1915,31,116,1227,Aragón,30,NA,659,432,40,1947,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACI%C3%93N+COVID19+ARAGON_09-09-2020.xlsx/7237f311-bba6-6ae4-78bb-fda6b6daa71a?t=1599662648163,44,134137
