date_pub,ccaa,Denominador Poblacional CCAA,Persona institucionalizada con al menos 1 dosis (2),Persona institucionalizada  Pauta Completa (2) ,% Con al menos 1 dosis sobre Denominador Poblacional CCAA,% Pautas Completas sobre Denominador Poblacional CCAA,source_name,source
8/4/21,Asturias ,11948,11617,11149,0.9722966186809509,0.9331268831603616,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210408.ods
8/4/21,Baleares,5496,5122,4916,0.9319505094614264,0.8944687045123726,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210408.ods
8/4/21,Canarias,10605,10601,9471,0.9996228194247996,0.8930693069306931,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210408.ods
8/4/21,Cantabria,7470,7078,6534,0.9475234270414992,0.8746987951807229,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210408.ods
8/4/21,Castilla y Leon ,46000,45882,44168,0.9974347826086956,0.9601739130434782,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210408.ods
8/4/21,Castilla - La Mancha,25566,24510,22929,0.9586951419854496,0.8968551983102558,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210408.ods
8/4/21,Cataluña,75649,74073,63275,0.9791669420613625,0.8364287697127523,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210408.ods
8/4/21,C. Valenciana,29500,29486,27116,0.9995254237288136,0.9191864406779658,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210408.ods
8/4/21,Extremadura,15226,14458,13913,0.9495599632208064,0.9137659267043216,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210408.ods
8/4/21,Galicia,23048,22949,21881,0.9957046164526206,0.949366539396043,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210408.ods
8/4/21,La Rioja,3390,3371,3238,0.9943952802359882,0.9551622418879055,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210408.ods
8/4/21,Madrid,51179,49821,46794,0.9734656792825184,0.9143203266964968,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210408.ods
8/4/21,Murcia ,11885,11245,10718,0.9461506100126208,0.9018090029448884,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210408.ods
8/4/21,Navarra,8343,8057,7864,0.965719765072516,0.9425865995445284,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210408.ods
8/4/21,País Vasco,23000,22924,20333,0.9966956521739132,0.8840434782608696,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210408.ods
8/4/21,Ceuta,210,195,189,0.9285714285714286,0.9,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210408.ods
8/4/21,Melilla,315,305,292,0.9682539682539684,0.926984126984127,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210408.ods
8/4/21,Totales,408881,400777,371112,0.9801800523868804,0.9076283808736528,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210408.ods
9/4/21,Andalucía,41651,40929,38976,0.9826654822213152,0.9357758517202468,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210409.ods
9/4/21,Aragón,18400,18154,17356,0.9866304347826088,0.9432608695652174,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210409.ods
9/4/21,Asturias ,11948,11617,11149,0.9722966186809509,0.9331268831603616,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210409.ods
9/4/21,Baleares,5496,5122,4916,0.9319505094614264,0.8944687045123726,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210409.ods
9/4/21,Canarias,10605,10601,9471,0.9996228194247996,0.8930693069306931,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210409.ods
9/4/21,Cantabria,7470,7078,6534,0.9475234270414992,0.8746987951807229,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210409.ods
9/4/21,Castilla y Leon ,46000,45882,44168,0.9974347826086956,0.9601739130434782,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210409.ods
9/4/21,Castilla - La Mancha,25566,24510,22929,0.9586951419854496,0.8968551983102558,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210409.ods
9/4/21,Cataluña,75649,74073,63275,0.9791669420613625,0.8364287697127523,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210409.ods
9/4/21,C. Valenciana,29500,29486,27116,0.9995254237288136,0.9191864406779658,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210409.ods
9/4/21,Extremadura,15226,14458,13913,0.9495599632208064,0.9137659267043216,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210409.ods
9/4/21,Galicia,23048,22949,21881,0.9957046164526206,0.949366539396043,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210409.ods
9/4/21,La Rioja,3390,3371,3238,0.9943952802359882,0.9551622418879055,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210409.ods
9/4/21,Madrid,51179,49821,46794,0.9734656792825184,0.9143203266964968,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210409.ods
9/4/21,Murcia ,11885,11245,10718,0.9461506100126208,0.9018090029448884,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210409.ods
9/4/21,Navarra,8343,8057,7864,0.965719765072516,0.9425865995445284,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210409.ods
9/4/21,País Vasco,23000,22924,20333,0.9966956521739132,0.8840434782608696,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210409.ods
9/4/21,Ceuta,210,195,189,0.9285714285714286,0.9,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210409.ods
9/4/21,Melilla,315,305,292,0.9682539682539684,0.926984126984127,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210409.ods
9/4/21,Totales,408881,400777,371112,0.9801800523868804,0.9076283808736528,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210409.ods
12/4/21,Andalucía,41651,40929,38976,0.9826654822213152,0.9357758517202468,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210412.ods
12/4/21,Aragón,18400,18154,17356,0.9866304347826088,0.9432608695652174,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210412.ods
12/4/21,Asturias ,11948,11617,11149,0.9722966186809509,0.9331268831603616,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210412.ods
12/4/21,Baleares,5496,5122,4916,0.9319505094614264,0.8944687045123726,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210412.ods
12/4/21,Canarias,10605,10601,9471,0.9996228194247996,0.8930693069306931,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210412.ods
12/4/21,Cantabria,7470,7078,6534,0.9475234270414992,0.8746987951807229,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210412.ods
12/4/21,Castilla y Leon ,46000,45882,44168,0.9974347826086956,0.9601739130434782,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210412.ods
12/4/21,Castilla - La Mancha,25566,24510,22929,0.9586951419854496,0.8968551983102558,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210412.ods
12/4/21,Cataluña,75649,74073,63275,0.9791669420613625,0.8364287697127523,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210412.ods
12/4/21,C. Valenciana,29500,29486,27116,0.9995254237288136,0.9191864406779658,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210412.ods
12/4/21,Extremadura,15226,14458,13913,0.9495599632208064,0.9137659267043216,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210412.ods
12/4/21,Galicia,23048,22949,21881,0.9957046164526206,0.949366539396043,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210412.ods
12/4/21,La Rioja,3390,3371,3238,0.9943952802359882,0.9551622418879055,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210412.ods
12/4/21,Madrid,51179,49821,46794,0.9734656792825184,0.9143203266964968,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210412.ods
12/4/21,Murcia ,11885,11245,10718,0.9461506100126208,0.9018090029448884,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210412.ods
12/4/21,Navarra,8343,8057,7864,0.965719765072516,0.9425865995445284,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210412.ods
12/4/21,País Vasco,23000,22924,20333,0.9966956521739132,0.8840434782608696,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210412.ods
12/4/21,Ceuta,210,195,189,0.9285714285714286,0.9,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210412.ods
12/4/21,Melilla,315,305,292,0.9682539682539684,0.926984126984127,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210412.ods
12/4/21,Totales,408881,400777,371112,0.9801800523868804,0.9076283808736528,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210412.ods
13/4/21,Andalucía,41651,40929,38976,0.9826654822213152,0.9357758517202468,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210413.ods
13/4/21,Aragón,18400,18154,17356,0.9866304347826088,0.9432608695652174,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210413.ods
13/4/21,Asturias ,11948,11617,11149,0.9722966186809509,0.9331268831603616,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210413.ods
13/4/21,Baleares,5496,5122,4916,0.9319505094614264,0.8944687045123726,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210413.ods
13/4/21,Canarias,10605,10601,9471,0.9996228194247996,0.8930693069306931,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210413.ods
13/4/21,Cantabria,7470,7078,6534,0.9475234270414992,0.8746987951807229,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210413.ods
13/4/21,Castilla y Leon ,46000,45882,44168,0.9974347826086956,0.9601739130434782,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210413.ods
13/4/21,Castilla - La Mancha,25566,24510,22929,0.9586951419854496,0.8968551983102558,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210413.ods
13/4/21,Cataluña,75649,74073,63275,0.9791669420613625,0.8364287697127523,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210413.ods
13/4/21,C. Valenciana,29500,29486,27116,0.9995254237288136,0.9191864406779658,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210413.ods
13/4/21,Extremadura,15226,14458,13913,0.9495599632208064,0.9137659267043216,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210413.ods
13/4/21,Galicia,23048,22949,21881,0.9957046164526206,0.949366539396043,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210413.ods
13/4/21,La Rioja,3390,3371,3238,0.9943952802359882,0.9551622418879055,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210413.ods
13/4/21,Madrid,51179,49821,46794,0.9734656792825184,0.9143203266964968,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210413.ods
13/4/21,Murcia ,11885,11245,10718,0.9461506100126208,0.9018090029448884,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210413.ods
13/4/21,Navarra,8343,8057,7864,0.965719765072516,0.9425865995445284,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210413.ods
13/4/21,País Vasco,23000,22924,20333,0.9966956521739132,0.8840434782608696,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210413.ods
13/4/21,Ceuta,210,195,189,0.9285714285714286,0.9,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210413.ods
13/4/21,Melilla,315,305,292,0.9682539682539684,0.926984126984127,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210413.ods
13/4/21,Totales,408881,400777,371112,0.9801800523868804,0.9076283808736528,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210413.ods
14/4/21,Andalucía,41651,41160,39186,0.9882115675493984,0.94081774747305,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210414.ods
14/4/21,Aragón,18400,18289,17411,0.993967391304348,0.94625,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210414.ods
14/4/21,Asturias ,11948,11755,11168,0.9838466688985604,0.9347171074656846,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210414.ods
14/4/21,Baleares,5496,5156,4923,0.9381368267831148,0.8957423580786026,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210414.ods
14/4/21,Canarias,10669,10669,9615,1.0,0.9014163774505206,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210414.ods
14/4/21,Cantabria,7470,7112,6550,0.952074966532798,0.8768406961178046,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210414.ods
14/4/21,Castilla y Leon ,46000,45984,44327,0.9996521739130436,0.9636304347826088,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210414.ods
14/4/21,Castilla - La Mancha,25566,24645,23182,0.9639755925839004,0.9067511538762418,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210414.ods
14/4/21,Cataluña,75649,75321,63820,0.9956641859112478,0.8436330949516847,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210414.ods
14/4/21,C. Valenciana,29605,29605,27396,1.0,0.9253842256375612,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210414.ods
14/4/21,Extremadura,15226,14565,14079,0.9565874162616576,0.9246683304873244,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210414.ods
14/4/21,Galicia,23800,23132,22132,0.9719327731092438,0.9299159663865546,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210414.ods
14/4/21,La Rioja,3390,3377,3258,0.996165191740413,0.9610619469026548,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210414.ods
14/4/21,Madrid,51179,50456,47862,0.9858731120186014,0.935188260810098,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210414.ods
14/4/21,Murcia ,11885,11282,10763,0.9492637778712664,0.905595288178376,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210414.ods
14/4/21,Navarra,8343,8077,7915,0.9681169842982141,0.9486995085700588,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210414.ods
14/4/21,País Vasco,23500,23293,20499,0.991191489361702,0.8722978723404256,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210414.ods
14/4/21,Ceuta,198,195,189,0.9848484848484848,0.9545454545454546,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210414.ods
14/4/21,Melilla,325,317,295,0.9753846153846154,0.9076923076923076,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210414.ods
14/4/21,Totales,410300,404390,374570,0.9855959054350476,0.9129173775286376,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210414.ods
15/4/21,Andalucía,41651,41160,39186,0.9882115675493984,0.94081774747305,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210415.ods
15/4/21,Aragón,18400,18289,17411,0.993967391304348,0.94625,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210415.ods
15/4/21,Asturias ,11948,11755,11168,0.9838466688985604,0.9347171074656846,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210415.ods
15/4/21,Baleares,5496,5156,4923,0.9381368267831148,0.8957423580786026,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210415.ods
15/4/21,Canarias,10669,10669,9615,1.0,0.9014163774505206,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210415.ods
15/4/21,Cantabria,7470,7112,6550,0.952074966532798,0.8768406961178046,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210415.ods
15/4/21,Castilla y Leon ,46000,45984,44327,0.9996521739130436,0.9636304347826088,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210415.ods
15/4/21,Castilla - La Mancha,25566,24645,23182,0.9639755925839004,0.9067511538762418,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210415.ods
15/4/21,Cataluña,75649,75321,63820,0.9956641859112478,0.8436330949516847,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210415.ods
15/4/21,C. Valenciana,29605,29605,27396,1.0,0.9253842256375612,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210415.ods
15/4/21,Extremadura,15226,14565,14079,0.9565874162616576,0.9246683304873244,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210415.ods
15/4/21,Galicia,23800,23132,22132,0.9719327731092438,0.9299159663865546,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210415.ods
15/4/21,La Rioja,3390,3377,3258,0.996165191740413,0.9610619469026548,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210415.ods
15/4/21,Madrid,51179,50456,47862,0.9858731120186014,0.9351882608100981,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210415.ods
15/4/21,Murcia ,11885,11282,10763,0.9492637778712664,0.905595288178376,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210415.ods
15/4/21,Navarra,8343,8077,7915,0.968116984298214,0.9486995085700588,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210415.ods
15/4/21,País Vasco,23500,23293,20499,0.9911914893617021,0.8722978723404256,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210415.ods
15/4/21,Ceuta,198,195,189,0.9848484848484848,0.9545454545454546,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210415.ods
15/4/21,Melilla,325,317,295,0.9753846153846154,0.9076923076923076,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210415.ods
15/4/21,Totales,410300,404390,374570,0.9855959054350476,0.9129173775286376,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210415.ods
16/4/21,Andalucía,41651,41160,39186,0.9882115675493984,0.94081774747305,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210416.ods
16/4/21,Aragón,18400,18289,17411,0.993967391304348,0.94625,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210416.ods
16/4/21,Asturias ,11948,11755,11168,0.9838466688985604,0.9347171074656846,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210416.ods
16/4/21,Baleares,5496,5156,4923,0.9381368267831148,0.8957423580786026,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210416.ods
16/4/21,Canarias,10669,10669,9615,1.0,0.9014163774505206,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210416.ods
