date,province,cases_accumulated,new_cases,deceased,recovered,ccaa,PCR,TestAc,activos,hospitalized_accumulated,intensive_care,cases_accumulated_PCR,source_name,source,ine_code,poblacion
2020-06-13,Teruel,627,0,104,455,Aragón,0,NA,68,251,32,625,Gobierno de Aragón,http://aragonhoy.net/index.php/mod.noticias/mem.detalle/id.261509,44,134137
2020-06-14,Zaragoza,4385,0,701,3317,Aragón,1,NA,367,1954,189,4344,Gobierno de Aragón,http://aragonhoy.net/index.php/mod.noticias/mem.detalle/id.261514,50,964693
2020-06-14,Huesca,842,0,102,583,Aragón,1,NA,157,288,40,822,Gobierno de Aragón,http://aragonhoy.net/index.php/mod.noticias/mem.detalle/id.261514,22,220461
2020-06-14,Teruel,628,1,104,455,Aragón,0,NA,69,251,32,625,Gobierno de Aragón,http://aragonhoy.net/index.php/mod.noticias/mem.detalle/id.261514,44,134137
2020-06-15,Zaragoza,4387,2,701,3351,Aragón,2,NA,357,1956,189,4346,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/relmenu.9/id.261576,50,964693
2020-06-15,Huesca,844,2,102,588,Aragón,0,NA,155,288,40,822,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/relmenu.9/id.261576,22,220461
2020-06-15,Teruel,628,0,104,459,Aragón,1,NA,77,252,32,626,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/relmenu.9/id.261576,44,134137
2020-06-16,Zaragoza,4392,5,701,3366,Aragón,2,NA,325,1959,189,4348,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1019/id.261610,50,964693
2020-06-16,Huesca,845,1,102,597,Aragón,2,NA,146,289,40,824,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1019/id.261610,22,220461
2020-06-16,Teruel,628,0,104,462,Aragón,0,NA,62,252,32,626,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1019/id.261610,44,134137
2020-06-17,Zaragoza,4393,1,701,3385,Aragón,5,NA,307,1962,189,4353,Gobierno de Aragón,http://aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1050/id.261685,50,964693
2020-06-17,Huesca,847,2,102,601,Aragón,1,NA,144,289,40,825,Gobierno de Aragón,http://aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1050/id.261685,22,220461
2020-06-17,Teruel,630,2,105,467,Aragón,0,NA,58,252,32,626,Gobierno de Aragón,http://aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1050/id.261685,44,134137
2020-06-18,Zaragoza,4399,6,702,3401,Aragón,11,NA,328,1967,189,4364,Gobierno de Aragón,http://aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1050/id.261743,50,964693
2020-06-18,Huesca,866,19,102,609,Aragón,2,NA,145,289,40,827,Gobierno de Aragón,http://aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1050/id.261743,22,220461
2020-06-18,Teruel,630,0,105,468,Aragón,2,NA,68,253,32,628,Gobierno de Aragón,http://aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1050/id.261743,44,134137
2020-06-19,Zaragoza,4405,6,702,3409,Aragón,6,NA,294,1972,189,4370,Gobierno de Aragón,http://aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1050/id.261827,50,964693
2020-06-19,Huesca,876,10,102,618,Aragón,18,NA,156,289,40,845,Gobierno de Aragón,http://aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1050/id.261827,22,220461
2020-06-19,Teruel,632,2,105,470,Aragón,0,NA,57,253,32,628,Gobierno de Aragón,http://aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1050/id.261827,44,134137
2020-06-20,Zaragoza,4412,7,702,3411,Aragón,7,NA,299,1974,190,4377,Gobierno de Aragón,http://aragonhoy.net/index.php/mod.noticias/mem.detalle/id.261850,50,964693
2020-06-20,Huesca,900,24,103,622,Aragón,10,NA,175,289,40,855,Gobierno de Aragón,http://aragonhoy.net/index.php/mod.noticias/mem.detalle/id.261850,22,220461
2020-06-20,Teruel,633,1,105,473,Aragón,2,NA,55,253,32,630,Gobierno de Aragón,http://aragonhoy.net/index.php/mod.noticias/mem.detalle/id.261850,44,134137
2020-06-21,Zaragoza,4414,2,703,3414,Aragón,5,NA,297,1974,190,4382,Gobierno de Aragón,http://aragonhoy.net/index.php/mod.noticias/mem.detalle/id.261870,50,964693
2020-06-21,Huesca,931,31,103,622,Aragón,12,NA,206,290,40,867,Gobierno de Aragón,http://aragonhoy.net/index.php/mod.noticias/mem.detalle/id.261870,22,220461
2020-06-21,Teruel,633,0,105,475,Aragón,1,NA,53,253,32,631,Gobierno de Aragón,http://aragonhoy.net/index.php/mod.noticias/mem.detalle/id.261870,44,134137
2020-06-22,Zaragoza,4417,3,703,3423,Aragón,3,NA,328,1975,190,4385,Gobierno de Aragón,http://aragonhoy.net/index.php/mod.noticias/mem.detalle/id.261916,50,964693
2020-06-22,Huesca,976,45,103,631,Aragón,29,NA,194,291,40,896,Gobierno de Aragón,http://aragonhoy.net/index.php/mod.noticias/mem.detalle/id.261916,22,220461
2020-06-22,Teruel,633,0,105,475,Aragón,0,NA,61,254,32,631,Gobierno de Aragón,http://aragonhoy.net/index.php/mod.noticias/mem.detalle/id.261916,44,134137
2020-06-23,Zaragoza,4442,25,704,3431,Aragón,2,NA,327,1981,190,4387,Gobierno de Aragón,http://aragonhoy.net/index.php/mod.noticias/mem.detalle/id.261956,50,964693
2020-06-23,Huesca,998,22,103,639,Aragón,45,NA,230,292,40,941,Gobierno de Aragón,http://aragonhoy.net/index.php/mod.noticias/mem.detalle/id.261956,22,220461
2020-06-23,Teruel,633,0,105,481,Aragón,0,NA,57,254,32,630,Gobierno de Aragón,http://aragonhoy.net/index.php/mod.noticias/mem.detalle/id.261956,44,134137
2020-06-24,Zaragoza,4453,11,705,3445,Aragón,26,NA,303,1982,190,4413,Gobierno de Aragón,http://aragonhoy.net/index.php/mod.noticias/mem.detalle/id.262028,50,964693
2020-06-24,Huesca,1039,41,103,652,Aragón,23,NA,284,294,40,964,Gobierno de Aragón,http://aragonhoy.net/index.php/mod.noticias/mem.detalle/id.262028,22,220461
2020-06-24,Teruel,634,1,105,482,Aragón,0,NA,47,254,32,630,Gobierno de Aragón,http://aragonhoy.net/index.php/mod.noticias/mem.detalle/id.262028,44,134137
2020-06-25,Zaragoza,4479,26,705,3459,Aragón,11,NA,328,1984,190,4424,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1384/id.262079,50,964693
2020-06-25,Huesca,1063,24,103,659,Aragón,40,NA,273,295,40,1004,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1384/id.262079,22,220461
2020-06-25,Teruel,635,1,107,483,Aragón,2,NA,56,254,32,632,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1384/id.262079,44,134137
2020-06-26,Zaragoza,4492,13,705,3481,Aragón,25,NA,351,1986,190,4435,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1384/id.262135,50,964693
2020-06-26,Huesca,1077,14,103,661,Aragón,49,NA,313,299,40,1053,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1384/id.262135,22,220461
2020-06-26,Teruel,637,2,107,485,Aragón,1,NA,45,254,32,633,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1384/id.262135,44,134137
2020-06-27,Zaragoza,4518,26,705,3484,Aragón,13,NA,358,1988,190,4448,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1384/id.262162,50,964693
2020-06-27,Huesca,1099,22,103,664,Aragón,17,NA,332,299,40,1070,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1384/id.262162,22,220461
2020-06-27,Teruel,637,0,107,485,Aragón,1,NA,45,254,32,634,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1384/id.262162,44,134137
2020-06-28,Zaragoza,4522,4,705,3484,Aragón,26,NA,384,1989,190,4474,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/id.262175,50,964693
2020-06-28,Huesca,1109,10,104,664,Aragón,22,NA,341,300,40,1092,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/id.262175,22,220461
2020-06-28,Teruel,637,0,107,485,Aragón,0,NA,45,254,32,634,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/id.262175,44,134137
2020-06-29,Zaragoza,4525,3,705,3493,Aragón,4,NA,378,1991,190,4478,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/id.262247,50,964693
2020-06-29,Huesca,1117,8,104,667,Aragón,11,NA,346,303,40,1103,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/id.262247,22,220461
2020-06-29,Teruel,637,0,107,488,Aragón,0,NA,42,255,32,634,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/id.262247,44,134137
2020-06-30,Zaragoza,4537,12,705,3504,Aragón,3,NA,376,1993,190,4481,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1384/id.262322,50,964693
2020-06-30,Huesca,1130,13,104,673,Aragón,9,NA,353,305,40,1112,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1384/id.262322,22,220461
2020-06-30,Teruel,638,1,107,489,Aragón,0,NA,42,256,32,634,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1384/id.262322,44,134137
2020-07-01,Zaragoza,4547,10,705,3516,Aragón,8,NA,326,1995,190,4489,Gobierno de Aragón,http://aragonhoy.net/index.php/mod.noticias/mem.detalle/id.262406,50,964693
2020-07-01,Teruel,639,1,107,493,Aragón,1,NA,39,257,32,635,Gobierno de Aragón,http://aragonhoy.net/index.php/mod.noticias/mem.detalle/id.262406,44,134137
2020-07-02,Zaragoza,4559,12,705,3528,Aragón,10,NA,365,2000,190,4501,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACION+COVID19+ARAGON_06-07-2020.xlsx/ http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/relmenu.9/id.262477,50,964693
2020-07-02,Huesca,1167,37,104,680,Aragón,18,NA,368,302,40,1129,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACION+COVID19+ARAGON_06-07-2020.xlsx/ http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/relmenu.9/id.262477,22,220461
2020-07-02,Teruel,640,1,107,494,Aragón,2,NA,53,258,32,638,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACION+COVID19+ARAGON_06-07-2020.xlsx/ http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/relmenu.9/id.262477,44,134137
2020-07-03,Zaragoza,4578,19,705,3540,Aragón,11,NA,333,NA,NA,4512,Gobierno de Aragón,http://aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1050/id.262549,50,964693
2020-07-03,Huesca,1167,0,104,680,Aragón,19,NA,383,NA,NA,1148,Gobierno de Aragón,http://aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1050/id.262549,22,220461
2020-07-03,Teruel,640,0,107,495,Aragón,1,NA,38,NA,NA,639,Gobierno de Aragón,http://aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1050/id.262549,44,134137
2020-07-04,Zaragoza,4578,0,705,3540,Aragón,NA,NA,333,NA,NA,NA,NA,NA,NA,NA
2020-07-04,Huesca,1187,20,107,682,Aragón,NA,NA,398,NA,NA,NA,NA,NA,NA,NA
2020-07-04,Teruel,643,3,107,495,Aragón,NA,NA,41,NA,NA,NA,NA,NA,NA,NA
2020-07-05,Zaragoza,4597,19,705,3546,Aragón,34,NA,372,2002,190,4535,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACION+COVID19+ARAGON_07-07-2020.xlsx/,50,964693
2020-07-05,Huesca,1202,15,107,686,Aragón,31,NA,392,307,42,1160,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACION+COVID19+ARAGON_07-07-2020.xlsx/,22,220461
2020-07-05,Teruel,644,1,107,495,Aragón,4,NA,55,258,32,642,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACION+COVID19+ARAGON_07-07-2020.xlsx/,44,134137
2020-07-06,Zaragoza,4607,10,705,3553,Aragón,9,NA,373,2003,191,4544,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACION+COVID19+ARAGON_08-07-2020.xlsx/,50,964693
2020-07-06,Huesca,1214,12,109,689,Aragón,13,NA,400,308,42,1173,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACION+COVID19+ARAGON_08-07-2020.xlsx/,22,220461
2020-07-06,Teruel,649,5,107,496,Aragón,4,NA,58,258,32,646,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACION+COVID19+ARAGON_08-07-2020.xlsx/,44,134137
2020-07-07,Zaragoza,4624,17,705,3562,Aragón,17,NA,382,2005,191,4561,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACION+COVID19+ARAGON_09-07-2020.xlsx/,50,964693
2020-07-07,Huesca,1249,35,109,692,Aragón,34,NA,415,310,42,1207,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACION+COVID19+ARAGON_09-07-2020.xlsx/,22,220461
2020-07-07,Teruel,649,0,107,496,Aragón,4,NA,59,258,32,650,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACION+COVID19+ARAGON_09-07-2020.xlsx/,44,134137
2020-07-08,Zaragoza,4665,41,705,3567,Aragón,42,NA,414,2010,192,4603,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACION+COVID19+ARAGON_10-07-2020.xlsx/,50,964693
2020-07-08,Huesca,1263,14,110,710,Aragón,11,NA,415,311,42,1218,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACION+COVID19+ARAGON_10-07-2020.xlsx/,22,220461
2020-07-08,Teruel,657,8,107,499,Aragón,4,NA,59,258,32,654,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACION+COVID19+ARAGON_10-07-2020.xlsx/,44,134137
2020-07-09,Zaragoza,4705,40,705,3574,Aragón,43,NA,451,2012,192,4646,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACION+COVID19+ARAGON_13-07-2020.xlsx/,50,964693
2020-07-09,Huesca,1287,24,110,721,Aragón,25,NA,430,311,42,1243,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACION+COVID19+ARAGON_13-07-2020.xlsx/,22,220461
2020-07-09,Teruel,659,2,107,500,Aragón,2,NA,58,258,32,656,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACION+COVID19+ARAGON_13-07-2020.xlsx/,44,134137
2020-07-10,Zaragoza,4754,49,706,3579,Aragón,50,NA,469,NA,NA,4696,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/relmenu.9/id.262977,50,964693
2020-07-10,Huesca,1296,9,110,727,Aragón,9,NA,459,NA,NA,1252,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/relmenu.9/id.262977,22,220461
2020-07-10,Teruel,662,3,107,502,Aragón,3,NA,53,NA,NA,659,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/relmenu.9/id.262977,44,134137
2020-07-11,Zaragoza,4833,79,706,3587,Aragón,81,NA,540,NA,NA,4777,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/relmenu.9/id.262977,50,964693
2020-07-11,Huesca,1342,46,110,756,Aragón,46,NA,476,NA,NA,1298,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/relmenu.9/id.262977,22,220461
2020-07-11,Teruel,663,1,107,502,Aragón,1,NA,54,NA,NA,660,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/relmenu.9/id.262977,44,134137
2020-07-12,Zaragoza,4833,0,706,3587,Aragón,15,NA,540,2017,192,4772,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACION+COVID19+ARAGON_14-07-2020.xlsx/2cd567fc-8134-ec64-d185-12fd614da787?t=1594729672438,50,964693
2020-07-12,Huesca,1356,14,110,804,Aragón,13,NA,398,318,43,1311,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACION+COVID19+ARAGON_14-07-2020.xlsx/2cd567fc-8134-ec64-d185-12fd614da787?t=1594729672438,22,220461
2020-07-12,Teruel,664,1,107,502,Aragón,1,NA,61,260,32,661,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACION+COVID19+ARAGON_14-07-2020.xlsx/2cd567fc-8134-ec64-d185-12fd614da787?t=1594729672438,44,134137
2020-07-13,Zaragoza,4850,17,706,3588,Aragón,76,NA,594,2028,192,4851,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACION+COVID19+ARAGON_15-07-2020.xlsx/06787ba8-8f70-ec7e-6015-698856122879?t=1594814472998,50,964693
2020-07-13,Huesca,1360,4,110,832,Aragón,5,NA,381,323,44,1316,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACION+COVID19+ARAGON_15-07-2020.xlsx/06787ba8-8f70-ec7e-6015-698856122879?t=1594814472998,22,220461
2020-07-13,Teruel,664,0,107,502,Aragón,2,NA,61,262,33,663,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACION+COVID19+ARAGON_15-07-2020.xlsx/06787ba8-8f70-ec7e-6015-698856122879?t=1594814472998,44,134137
2020-07-14,Zaragoza,4928,78,706,3599,Aragón,126,NA,699,2042,193,4973,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACION+COVID19+ARAGON_16-07-2020.xlsx/9006d31f-c7d1-de5a-a9ab-553f6d01a102?t=1594901496368,50,964693
2020-07-14,Huesca,1388,28,110,854,Aragón,33,NA,381,325,44,1338,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACION+COVID19+ARAGON_16-07-2020.xlsx/9006d31f-c7d1-de5a-a9ab-553f6d01a102?t=1594901496368,22,220461
2020-07-14,Teruel,664,0,107,502,Aragón,7,NA,66,263,33,671,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACION+COVID19+ARAGON_16-07-2020.xlsx/9006d31f-c7d1-de5a-a9ab-553f6d01a102?t=1594901496368,44,134137
2020-07-15,Zaragoza,5050,122,706,3626,Aragón,175,NA,858,2047,193,5153,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/id.263264,50,964693
2020-07-15,Huesca,1479,91,110,880,Aragón,90,NA,453,330,44,1424,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/id.263264,22,220461
2020-07-15,Teruel,681,17,107,504,Aragón,7,NA,72,263,33,678,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/id.263264,44,134137
2020-07-16,Zaragoza,5223,173,706,3645,Aragón,156,NA,872,NA,NA,5309,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1050/id.263331,50,964693
2020-07-16,Huesca,1549,70,110,892,Aragón,72,NA,547,NA,NA,1496,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1050/id.263331,22,220461
2020-07-16,Teruel,704,23,107,504,Aragón,23,NA,93,NA,NA,701,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1050/id.263331,44,134137
2020-07-17,Zaragoza,5599,376,707,3691,Aragón,242,NA,1201,NA,NA,5551,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1056/id.263362,50,964693
2020-07-17,Huesca,1636,87,110,904,Aragón,85,NA,622,NA,NA,1581,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1056/id.263362,22,220461
2020-07-17,Teruel,707,3,107,507,Aragón,3,NA,93,NA,NA,704,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1056/id.263362,44,134137
2020-07-18,Zaragoza,5789,190,707,3693,Aragón,179,NA,1389,NA,NA,5730,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1056/id.263362,50,964693
2020-07-18,Huesca,1698,62,110,918,Aragón,64,NA,670,NA,NA,1645,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1056/id.263362,22,220461
2020-07-18,Teruel,708,1,107,510,Aragón,2,NA,91,NA,NA,706,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/area.1056/id.263362,44,134137
2020-07-19,Zaragoza,5789,0,707,3693,Aragón,241,NA,1621,2098,198,5927,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACI%C3%93N+COVID19+ARAGON_21-07-2020.xlsx,50,964693
2020-07-19,Huesca,1758,60,110,925,Aragón,57,NA,692,342,46,1700,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACI%C3%93N+COVID19+ARAGON_21-07-2020.xlsx,22,220461
2020-07-19,Teruel,733,25,107,510,Aragón,24,NA,121,264,33,729,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACI%C3%93N+COVID19+ARAGON_21-07-2020.xlsx,44,134137
2020-07-20,Zaragoza,6037,248,708,3694,Aragón,162,NA,1772,2115,199,6089,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACI%C3%93N+COVID19+ARAGON_22-07-2020.xlsx,50,964693
2020-07-20,Huesca,1771,13,110,934,Aragón,11,NA,696,346,46,1711,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACI%C3%93N+COVID19+ARAGON_22-07-2020.xlsx,22,220461
2020-07-20,Teruel,744,11,107,510,Aragón,12,NA,134,266,33,741,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACI%C3%93N+COVID19+ARAGON_22-07-2020.xlsx,44,134137
2020-07-21,Zaragoza,6437,400,710,3712,Aragón,229,NA,1998,2133,199,6318,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACI%C3%93N+COVID19+ARAGON_23-07-2020.xlsx,50,964693
2020-07-21,Huesca,1841,70,110,939,Aragón,69,NA,743,350,46,1780,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACI%C3%93N+COVID19+ARAGON_23-07-2020.xlsx,22,220461
2020-07-21,Teruel,763,19,107,511,Aragón,18,NA,150,267,33,759,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACI%C3%93N+COVID19+ARAGON_23-07-2020.xlsx,44,134137
2020-07-22,Zaragoza,6782,345,710,3721,Aragón,333,NA,2322,2156,201,6651,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACI%C3%93N+COVID19+ARAGON_24-07-2020.xlsx/353054fb-ac68-fdf5-f4a2-f09ce2808de6?t=1595580914386,50,964693
2020-07-22,Huesca,1904,63,110,964,Aragón,64,NA,795,356,47,1844,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACI%C3%93N+COVID19+ARAGON_24-07-2020.xlsx/353054fb-ac68-fdf5-f4a2-f09ce2808de6?t=1595580914386,22,220461
2020-07-22,Teruel,775,12,107,512,Aragón,14,NA,163,268,33,773,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACI%C3%93N+COVID19+ARAGON_24-07-2020.xlsx/353054fb-ac68-fdf5-f4a2-f09ce2808de6?t=1595580914386,44,134137
2020-07-23,Zaragoza,7008,226,711,3729,Aragón,232,NA,2536,2186,204,6886,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACION+COVID19+ARAGON_27-07-2020.xlsx/241739b3-7d81-42d6-09ee-bab182eda796?t=1595850772513,50,964693
2020-07-23,Huesca,1950,46,110,976,Aragón,45,NA,814,358,47,1888,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACION+COVID19+ARAGON_27-07-2020.xlsx/241739b3-7d81-42d6-09ee-bab182eda796?t=1595850772513,22,220461
2020-07-23,Teruel,813,38,107,512,Aragón,38,NA,196,274,33,807,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACION+COVID19+ARAGON_27-07-2020.xlsx/241739b3-7d81-42d6-09ee-bab182eda796?t=1595850772513,44,134137
2020-07-24,Zaragoza,7374,366,711,3739,Aragón,363,NA,2924,NA,NA,7249,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/id.263691,50,964693
2020-07-24,Huesca,2003,53,110,996,Aragón,54,NA,897,NA,NA,1942,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/id.263691,22,220461
2020-07-24,Teruel,836,23,107,513,Aragón,22,NA,216,NA,NA,829,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/id.263691,44,134137
2020-07-25,Zaragoza,7616,242,714,3748,Aragón,238,NA,3154,NA,NA,7487,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/id.263691,50,964693
2020-07-25,Huesca,2052,49,110,998,Aragón,52,NA,944,NA,NA,1994,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/id.263691,22,220461
2020-07-25,Teruel,840,4,107,513,Aragón,3,NA,220,NA,NA,832,Gobierno de Aragón,http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/id.263691,44,134137
2020-07-26,Zaragoza,8025,409,716,3752,Aragón,412,NA,3511,2266,210,7869,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACI%C3%93N+COVID19+ARAGON_28-07-2020.xlsx/9d481e83-9ea7-478a-e040-068611486e59?t=1595940125174,50,964693
2020-07-26,Huesca,2052,0,110,998,Aragón,49,NA,942,373,47,2040,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACI%C3%93N+COVID19+ARAGON_28-07-2020.xlsx/9d481e83-9ea7-478a-e040-068611486e59?t=1595940125174,22,220461
2020-07-26,Teruel,879,39,107,514,Aragón,41,NA,262,284,33,874,Gobierno de Aragón,https://www.aragon.es/documents/20127/1650151/RESUMEN+SITUACI%C3%93N+COVID19+ARAGON_28-07-2020.xlsx/9d481e83-9ea7-478a-e040-068611486e59?t=1595940125174,44,134137
