PROVINCIA;FECHA_PRUEBA;N_ANT_POSITIVOS;N_ANT;N_PCR_POSITIVOS;N_PCR
Lleida;09MAR2021;43;401;82;1481
Cáceres;09MAR2021;9;207;25;816
Baleares;09MAR2021;6;532;75;2735
León;09MAR2021;8;308;83;640
Tarragona;09MAR2021;28;594;44;1846
Córdoba;09MAR2021;35;730;95;750
Ávila;09MAR2021;2;108;4;191
Badajoz;09MAR2021;19;658;17;740
Guadalajara;09MAR2021;30;169;31;300
Ceuta;09MAR2021;14;312;3;38
Alicante/Alacant;09MAR2021;22;541;87;2028
Zamora;09MAR2021;3;80;5;157
Sevilla;09MAR2021;78;3022;127;1353
Santa Cruz de Tenerife;09MAR2021;47;638;78;1504
Valencia/València;09MAR2021;32;821;164;3887
Huelva;09MAR2021;3;495;27;634
Castellón/Castelló;09MAR2021;5;191;24;561
Asturias;09MAR2021;18;312;129;3900
Teruel;09MAR2021;2;60;10;122
Jaén;09MAR2021;21;578;57;881
Soria;09MAR2021;7;79;8;272
Barcelona;09MAR2021;343;6328;830;19149
Cantabria;09MAR2021;4;91;66;1514
Zaragoza;09MAR2021;36;614;101;1268
Segovia;09MAR2021;9;193;11;184
Ciudad Real;09MAR2021;4;205;8;410
Salamanca;09MAR2021;12;153;28;721
Burgos;09MAR2021;50;395;20;528
Lugo;09MAR2021;1;259;13;510
Granada;09MAR2021;42;551;181;1806
Pontevedra;09MAR2021;4;752;49;2783
Valladolid;09MAR2021;20;513;23;766
Palencia;09MAR2021;7;152;28;208
Melilla;09MAR2021;18;156;10;71
Coruña, A;09MAR2021;19;2538;107;3538
Bizkaia;09MAR2021;83;1211;92;2300
Almería;08MAR2021;34;653;67;764
Málaga;08MAR2021;54;1066;81;1099
Sevilla;08MAR2021;112;2590;110;1217
Cádiz;08MAR2021;36;1779;90;1127
Ceuta;08MAR2021;13;331;3;58
Cuenca;08MAR2021;0;47;1;126
Ourense;08MAR2021;2;265;6;297
Murcia;08MAR2021;34;1006;73;1579
Araba/Álava;08MAR2021;41;490;14;703
Rioja, La;08MAR2021;24;783;9;441
Córdoba;08MAR2021;48;615;36;418
Zaragoza;08MAR2021;45;516;152;1446
Alicante/Alacant;08MAR2021;28;615;110;1857
Granada;08MAR2021;56;736;167;1617
Castellón/Castelló;08MAR2021;8;212;30;680
Ciudad Real;08MAR2021;7;210;10;484
Cantabria;08MAR2021;1;74;49;1467
León;08MAR2021;15;259;58;610
Palencia;08MAR2021;9;128;45;226
Palmas, Las;08MAR2021;21;736;96;1661
Salamanca;08MAR2021;11;126;12;418
Asturias;08MAR2021;11;298;148;3661
Soria;08MAR2021;8;68;21;300
Huelva;08MAR2021;7;791;40;568
Valladolid;08MAR2021;21;557;34;682
Tarragona;08MAR2021;19;563;30;1487
Guadalajara;08MAR2021;10;193;31;410
Valencia/València;08MAR2021;40;978;176;3373
Pontevedra;08MAR2021;7;831;58;1634
Teruel;08MAR2021;2;62;6;130
Toledo;08MAR2021;20;340;22;619
Jaén;08MAR2021;15;587;27;559
Baleares;08MAR2021;8;509;44;1682
Santa Cruz de Tenerife;08MAR2021;42;532;74;1439
Girona;08MAR2021;55;801;95;2231
Ávila;08MAR2021;0;111;3;203
Navarra;08MAR2021;27;990;33;1049
Albacete;08MAR2021;4;146;15;362
Segovia;08MAR2021;11;169;5;187
Badajoz;08MAR2021;21;673;9;471
Coruña, A;08MAR2021;16;2521;129;4095
Huesca;08MAR2021;10;107;23;351
Zamora;08MAR2021;0;61;8;238
Gipuzkoa;08MAR2021;51;1001;54;1588
Lugo;08MAR2021;1;270;12;398
Burgos;08MAR2021;35;497;20;364
Madrid;08MAR2021;932;14475;573;9325
Lleida;08MAR2021;51;456;57;934
Barcelona;08MAR2021;502;8268;765;15707
Melilla;08MAR2021;14;161;5;45
Bizkaia;08MAR2021;66;1088;98;2108
Cáceres;08MAR2021;4;236;20;429
Cantabria;07MAR2021;1;45;43;675
Ourense;07MAR2021;2;287;2;256
Melilla;07MAR2021;5;53;3;36
Rioja, La;07MAR2021;1;28;6;307
Girona;07MAR2021;25;213;14;313
Castellón/Castelló;07MAR2021;4;82;6;116
Baleares;07MAR2021;6;229;32;1097
Toledo;07MAR2021;6;92;4;240
Granada;07MAR2021;18;100;27;291
Lugo;07MAR2021;1;82;9;288
Alicante/Alacant;07MAR2021;11;195;22;598
Ceuta;07MAR2021;10;247;1;14
Araba/Álava;07MAR2021;19;185;8;507
Murcia;07MAR2021;5;148;18;750
León;07MAR2021;3;108;9;116
Málaga;07MAR2021;21;192;36;651
Ciudad Real;07MAR2021;6;80;5;201
Lleida;07MAR2021;36;224;21;212
Palencia;07MAR2021;1;53;8;97
Zamora;07MAR2021;2;35;2;62
Tarragona;07MAR2021;13;253;17;203
Albacete;07MAR2021;2;87;8;104
Huesca;07MAR2021;0;44;1;46
Barcelona;07MAR2021;186;1557;175;3404
Badajoz;07MAR2021;7;360;7;375
Madrid;07MAR2021;167;4111;206;3315
Salamanca;07MAR2021;7;53;24;311
Valladolid;07MAR2021;9;113;11;368
Córdoba;07MAR2021;30;260;32;441
Navarra;07MAR2021;14;327;41;782
Valencia/València;07MAR2021;9;196;32;743
Bizkaia;07MAR2021;42;519;71;1664
Guadalajara;07MAR2021;4;61;2;59
Huelva;07MAR2021;2;67;4;108
Zaragoza;07MAR2021;19;179;20;399
Coruña, A;07MAR2021;4;2162;69;3488
Segovia;07MAR2021;4;73;3;121
Gipuzkoa;07MAR2021;25;394;43;908
Cuenca;07MAR2021;0;19;1;78
Santa Cruz de Tenerife;07MAR2021;17;216;29;581
Teruel;07MAR2021;2;43;4;56
Asturias;07MAR2021;11;106;146;2508
Burgos;07MAR2021;23;137;7;174
Ávila;07MAR2021;0;58;7;89
Pontevedra;07MAR2021;4;343;21;1169
Almería;07MAR2021;9;46;60;613
Cáceres;07MAR2021;2;96;4;232
Palmas, Las;07MAR2021;21;255;74;1188
Soria;07MAR2021;12;49;12;188
Jaén;07MAR2021;4;104;11;319
Sevilla;07MAR2021;46;644;39;582
Cádiz;07MAR2021;11;247;33;534
Ourense;06MAR2021;3;348;12;990
Navarra;06MAR2021;20;295;54;1238
Gipuzkoa;06MAR2021;40;488;37;1073
Castellón/Castelló;06MAR2021;7;115;20;421
Ciudad Real;06MAR2021;4;91;9;263
Zamora;06MAR2021;1;38;0;53
Málaga;06MAR2021;17;218;80;1054
Granada;06MAR2021;17;110;49;525
Madrid;06MAR2021;216;4804;669;7690
Rioja, La;06MAR2021;11;57;19;402
Guadalajara;06MAR2021;4;50;15;141
Girona;06MAR2021;37;259;18;555
Araba/Álava;06MAR2021;11;80;32;649
Santa Cruz de Tenerife;06MAR2021;33;368;55;1127
Alicante/Alacant;06MAR2021;14;244;73;1368
Cáceres;06MAR2021;1;93;4;365
Cantabria;06MAR2021;1;48;36;763
Murcia;06MAR2021;16;355;52;1324
Barcelona;06MAR2021;189;2149;271;6883
Zaragoza;06MAR2021;27;271;37;640
Lleida;06MAR2021;15;196;23;289
Huelva;06MAR2021;0;66;10;220
Palencia;06MAR2021;2;91;13;137
Huesca;06MAR2021;5;57;15;143
Toledo;06MAR2021;3;88;12;280
Baleares;06MAR2021;10;289;25;2276
Valladolid;06MAR2021;14;159;11;282
Badajoz;06MAR2021;6;310;23;511
Tarragona;06MAR2021;9;340;15;414
Sevilla;06MAR2021;29;618;84;1030
Ceuta;06MAR2021;16;168;8;22
Jaén;06MAR2021;5;131;16;287
Salamanca;06MAR2021;6;61;3;211
Teruel;06MAR2021;1;28;4;79
Coruña, A;06MAR2021;13;2133;99;3995
Segovia;06MAR2021;3;68;5;101
Valencia/València;06MAR2021;21;428;92;2063
Asturias;06MAR2021;21;160;149;2365
Córdoba;06MAR2021;36;319;28;501
Albacete;06MAR2021;4;91;3;184
Burgos;06MAR2021;32;166;14;284
Bizkaia;06MAR2021;43;630;89;1674
León;06MAR2021;2;133;39;362
Cuenca;06MAR2021;0;21;1;107
Lugo;06MAR2021;3;95;4;542
Melilla;06MAR2021;11;73;4;55
Palmas, Las;06MAR2021;15;339;91;1892
Pontevedra;06MAR2021;3;328;32;1766
Cádiz;06MAR2021;11;201;86;1065
Almería;06MAR2021;15;109;99;948
Soria;06MAR2021;6;43;6;71
Ávila;06MAR2021;2;75;0;184
Ourense;05MAR2021;4;445;12;428
Navarra;05MAR2021;17;720;59;1200
Málaga;05MAR2021;32;839;113;1544
Murcia;05MAR2021;38;895;50;1072
Almería;05MAR2021;26;387;143;1206
Girona;05MAR2021;61;657;86;1685
Granada;05MAR2021;46;659;169;1534
Madrid;05MAR2021;761;14543;1097;11588
Lugo;05MAR2021;0;173;16;540
Alicante/Alacant;05MAR2021;25;763;76;1714
Lleida;05MAR2021;49;400;91;1078
Ciudad Real;05MAR2021;7;185;24;343
Baleares;05MAR2021;13;547;66;2322
León;05MAR2021;19;364;63;576
Asturias;05MAR2021;16;280;172;3452
Ávila;05MAR2021;5;148;6;165
Jaén;05MAR2021;10;439;54;688
Barcelona;05MAR2021;371;6142;807;16360
Castellón/Castelló;05MAR2021;12;204;38;718
Ceuta;05MAR2021;5;138;3;43
Sevilla;05MAR2021;94;1429;135;1389
Tarragona;05MAR2021;22;570;22;1308
Zamora;05MAR2021;1;72;6;272
Toledo;05MAR2021;23;336;27;507
Araba/Álava;05MAR2021;36;366;17;414
Valencia/València;05MAR2021;47;884;258;3775
Huelva;05MAR2021;2;303;26;530
Albacete;05MAR2021;8;151;8;279
Córdoba;05MAR2021;35;865;63;588
Badajoz;05MAR2021;10;529;16;880
Teruel;05MAR2021;6;60;10;140
Cádiz;05MAR2021;24;942;135;1263
Soria;05MAR2021;7;84;18;160
Cuenca;05MAR2021;1;52;2;142
Gipuzkoa;05MAR2021;36;675;45;935
Coruña, A;05MAR2021;15;2379;117;3578
Huesca;05MAR2021;11;120;17;299
Segovia;05MAR2021;9;189;4;165
Guadalajara;05MAR2021;11;187;13;213
Santa Cruz de Tenerife;05MAR2021;43;550;65;1540
Salamanca;05MAR2021;10;163;14;336
Burgos;05MAR2021;37;339;22;319
Rioja, La;05MAR2021;19;324;7;348
Melilla;05MAR2021;17;146;7;63
Cantabria;05MAR2021;3;84;57;1346
Pontevedra;05MAR2021;5;560;46;2397
Valladolid;05MAR2021;36;584;21;635
Palmas, Las;05MAR2021;12;666;100;1459
Zaragoza;05MAR2021;29;273;28;412
Palencia;05MAR2021;10;172;22;154
Bizkaia;05MAR2021;82;1004;58;2083
Cáceres;05MAR2021;4;581;15;637
Palencia;04MAR2021;9;302;16;115
Cantabria;04MAR2021;2;49;61;1566
Rioja, La;04MAR2021;16;372;19;420
Barcelona;04MAR2021;408;6508;713;15907
Cuenca;04MAR2021;0;43;1;148
Tarragona;04MAR2021;27;605;31;1204
Guadalajara;04MAR2021;22;192;32;318
Araba/Álava;04MAR2021;24;412;42;650
Baleares;04MAR2021;12;572;41;2068
Melilla;04MAR2021;14;117;10;60
Albacete;04MAR2021;3;157;9;283
Alicante/Alacant;04MAR2021;21;571;117;1463
Ciudad Real;04MAR2021;7;176;11;292
Granada;04MAR2021;33;354;215;1421
Salamanca;04MAR2021;6;138;13;436
Santa Cruz de Tenerife;04MAR2021;44;595;59;1521
Huesca;04MAR2021;6;108;27;261
Ceuta;04MAR2021;17;199;2;30
Valencia/València;04MAR2021;41;794;183;2650
Huelva;04MAR2021;8;667;30;309
Toledo;04MAR2021;20;361;56;532
Soria;04MAR2021;15;77;23;242
Castellón/Castelló;04MAR2021;12;178;32;583
Madrid;04MAR2021;715;13217;1079;10774
Córdoba;04MAR2021;29;537;69;417
Zamora;04MAR2021;0;94;7;133
Badajoz;04MAR2021;12;631;19;405
Bizkaia;04MAR2021;72;1151;92;1920
Almería;04MAR2021;25;665;157;1176
Ávila;04MAR2021;4;122;8;84
León;04MAR2021;8;319;90;524
Navarra;04MAR2021;19;839;63;1249
Asturias;04MAR2021;33;293;193;3349
Sevilla;04MAR2021;112;2239;194;1571
Teruel;04MAR2021;0;42;9;88
Cáceres;04MAR2021;5;661;11;423
Ourense;04MAR2021;10;513;7;1031
Coruña, A;04MAR2021;20;2406;123;3549
Gipuzkoa;04MAR2021;28;772;51;1152
Lleida;04MAR2021;37;373;55;944
Burgos;04MAR2021;35;479;20;239
Palmas, Las;04MAR2021;28;722;124;1678
Lugo;04MAR2021;4;478;15;588
Jaén;04MAR2021;19;623;49;598
Murcia;04MAR2021;49;944;73;1092
Segovia;04MAR2021;6;123;5;100
Zaragoza;04MAR2021;47;590;125;1134
Pontevedra;04MAR2021;6;1386;61;2895
Cádiz;04MAR2021;26;795;89;1118
Valladolid;04MAR2021;25;620;32;473
Girona;04MAR2021;50;791;60;1980
Málaga;04MAR2021;50;1539;194;1504
Cantabria;03MAR2021;1;74;47;1879
Málaga;03MAR2021;61;1463;177;1722
Girona;03MAR2021;58;850;68;1954
Jaén;03MAR2021;16;683;61;774
Baleares;03MAR2021;7;539;62;2421
Barcelona;03MAR2021;439;7023;850;18462
Melilla;03MAR2021;11;120;10;52
Gipuzkoa;03MAR2021;40;842;43;2359
Ourense;03MAR2021;4;792;11;441
Santa Cruz de Tenerife;03MAR2021;37;622;73;1703
Lugo;03MAR2021;1;671;17;593
Huelva;03MAR2021;5;794;52;552
Ceuta;03MAR2021;14;218;1;25
Lleida;03MAR2021;27;482;93;1220
Murcia;03MAR2021;42;948;62;1427
Almería;03MAR2021;32;503;127;1150
Navarra;03MAR2021;19;881;74;1127
León;03MAR2021;22;325;94;678
Madrid;03MAR2021;787;14181;1010;10833
Guadalajara;03MAR2021;18;161;30;297
Araba/Álava;03MAR2021;13;411;25;938
Pontevedra;03MAR2021;10;3070;72;3204
Córdoba;03MAR2021;54;679;63;672
Valladolid;03MAR2021;30;762;27;694
Tarragona;03MAR2021;39;689;30;1390
Toledo;03MAR2021;16;375;37;578
Zaragoza;03MAR2021;53;561;98;929
Castellón/Castelló;03MAR2021;17;290;34;575
Ciudad Real;03MAR2021;1;175;5;395
Coruña, A;03MAR2021;22;3151;144;3404
Sevilla;03MAR2021;111;2694;178;1576
Soria;03MAR2021;16;91;4;206
Salamanca;03MAR2021;7;128;18;412
Segovia;03MAR2021;4;107;14;189
Alicante/Alacant;03MAR2021;34;625;107;1581
Teruel;03MAR2021;1;52;19;91
Valencia/València;03MAR2021;51;912;215;3404
Badajoz;03MAR2021;13;596;19;630
Zamora;03MAR2021;2;167;4;195
Cáceres;03MAR2021;4;445;8;714
Ávila;03MAR2021;3;132;11;175
Cádiz;03MAR2021;35;999;152;1488
Cuenca;03MAR2021;2;39;2;175
Burgos;03MAR2021;45;497;26;382
Rioja, La;03MAR2021;26;256;16;531
Asturias;03MAR2021;26;295;173;3545
Palmas, Las;03MAR2021;21;859;88;1601
Granada;03MAR2021;35;949;212;1596
Huesca;03MAR2021;7;97;25;277
Palencia;03MAR2021;4;250;23;170
Albacete;03MAR2021;7;147;7;331
Bizkaia;03MAR2021;97;1224;111;2252
Palmas, Las;02MAR2021;16;695;114;1795
Girona;02MAR2021;86;971;92;2034
Jaén;02MAR2021;14;490;55;919
Murcia;02MAR2021;45;1062;77;1907
Rioja, La;02MAR2021;30;535;19;471
Tarragona;02MAR2021;29;746;48;2111
Zaragoza;02MAR2021;48;610;123;1234
Huelva;02MAR2021;1;942;26;579
Araba/Álava;02MAR2021;38;507;25;728
Barcelona;02MAR2021;467;7137;931;21160
Santa Cruz de Tenerife;02MAR2021;47;607;41;1183
Albacete;02MAR2021;5;184;13;450
Alicante/Alacant;02MAR2021;42;569;169;2278
Lleida;02MAR2021;34;478;89;1490
Madrid;02MAR2021;768;14279;1158;12586
Baleares;02MAR2021;10;582;61;2427
Segovia;02MAR2021;1;129;15;175
Ourense;02MAR2021;4;653;28;544
Guadalajara;02MAR2021;12;175;26;288
Ávila;02MAR2021;4;121;5;179
Teruel;02MAR2021;9;64;11;99
Burgos;02MAR2021;41;422;14;348
Ciudad Real;02MAR2021;6;184;10;476
Valencia/València;02MAR2021;43;1086;337;3918
Pontevedra;02MAR2021;3;3484;66;2890
Valladolid;02MAR2021;28;752;30;666
Badajoz;02MAR2021;4;647;32;786
Cuenca;02MAR2021;1;51;10;222
Toledo;02MAR2021;23;410;50;760
Coruña, A;02MAR2021;25;4859;136;3652
Granada;02MAR2021;60;876;133;1777
Bizkaia;02MAR2021;97;1215;79;2183
Soria;02MAR2021;12;73;19;228
Cáceres;02MAR2021;3;368;16;570
León;02MAR2021;17;336;73;649
Lugo;02MAR2021;4;1082;8;850
Ceuta;02MAR2021;5;452;5;92
Salamanca;02MAR2021;8;163;33;624
Melilla;02MAR2021;14;123;12;72
Cádiz;02MAR2021;47;1630;100;1013
Almería;02MAR2021;28;811;124;1040
Málaga;02MAR2021;62;1293;97;1187
Asturias;02MAR2021;21;343;196;3924
Cantabria;02MAR2021;3;68;79;1709
Castellón/Castelló;02MAR2021;29;315;36;696
Sevilla;02MAR2021;132;2981;91;1113
Huesca;02MAR2021;10;137;28;280
Palencia;02MAR2021;5;396;18;180
Zamora;02MAR2021;0;77;9;236
Gipuzkoa;02MAR2021;60;1035;44;1239
Córdoba;02MAR2021;61;1221;23;332
Navarra;02MAR2021;20;847;49;1426
Sevilla;01MAR2021;40;803;28;546
Cáceres;01MAR2021;2;200;16;506
Bizkaia;01MAR2021;75;1057;108;2675
Navarra;01MAR2021;26;936;51;1075
Burgos;01MAR2021;58;517;12;338
Santa Cruz de Tenerife;01MAR2021;41;438;50;1130
Murcia;01MAR2021;47;1051;64;1443
Huesca;01MAR2021;10;93;37;334
Guadalajara;01MAR2021;17;185;21;351
Cantabria;01MAR2021;2;99;74;1841
Toledo;01MAR2021;22;313;29;654
Barcelona;01MAR2021;680;8923;927;17104
Melilla;01MAR2021;19;155;4;43
Araba/Álava;01MAR2021;36;409;18;335
Madrid;01MAR2021;1016;15116;712;9330
Granada;01MAR2021;24;149;46;590
Alicante/Alacant;01MAR2021;46;615;141;2006
Lleida;01MAR2021;46;501;70;1238
Baleares;01MAR2021;9;286;35;1149
Gipuzkoa;01MAR2021;55;939;57;1506
Ourense;01MAR2021;7;1108;9;509
Palmas, Las;01MAR2021;27;655;91;1510
Ávila;01MAR2021;3;183;12;218
Ceuta;01MAR2021;10;297;1;82
Ciudad Real;01MAR2021;6;182;9;545
Tarragona;01MAR2021;63;694;30;1741
Zamora;01MAR2021;2;71;7;346
Albacete;01MAR2021;3;162;12;455
Valencia/València;01MAR2021;100;1195;214;3463
Huelva;01MAR2021;2;92;8;251
Zaragoza;01MAR2021;82;651;158;1509
Coruña, A;01MAR2021;13;4430;65;2799
Badajoz;01MAR2021;11;605;38;1088
Teruel;01MAR2021;2;50;9;149
Cuenca;01MAR2021;0;65;5;148
Almería;01MAR2021;13;201;43;560
Soria;01MAR2021;6;76;20;229
Cádiz;01MAR2021;10;454;23;445
Castellón/Castelló;01MAR2021;29;327;51;612
Segovia;01MAR2021;4;142;2;227
León;01MAR2021;24;369;101;673
Jaén;01MAR2021;9;135;5;252
Lugo;01MAR2021;3;1206;6;497
Salamanca;01MAR2021;16;169;27;604
Rioja, La;01MAR2021;24;759;11;349
Valladolid;01MAR2021;33;721;28;773
Asturias;01MAR2021;39;313;216;3476
Pontevedra;01MAR2021;12;3992;45;1678
Girona;01MAR2021;115;1096;104;2345
Málaga;01MAR2021;23;281;64;700
Córdoba;01MAR2021;16;247;11;353
Palencia;01MAR2021;14;242;12;162
Pontevedra;28FEB2021;6;352;55;962
Palmas, Las;28FEB2021;10;257;63;1322
Guadalajara;28FEB2021;5;63;4;63
Rioja, La;28FEB2021;0;23;15;362
Huelva;28FEB2021;1;69;6;97
Cuenca;28FEB2021;1;13;5;89
Girona;28FEB2021;42;285;15;293
Barcelona;28FEB2021;193;1554;141;3178
Melilla;28FEB2021;4;55;1;38
Araba/Álava;28FEB2021;20;177;19;527
Segovia;28FEB2021;3;66;22;144
Soria;28FEB2021;9;41;21;134
Alicante/Alacant;28FEB2021;13;274;40;586
Ciudad Real;28FEB2021;0;102;2;216
Baleares;28FEB2021;12;321;45;1373
Santa Cruz de Tenerife;28FEB2021;20;228;33;676
Ávila;28FEB2021;1;31;1;85
Ceuta;28FEB2021;10;198;1;17
Valladolid;28FEB2021;11;114;21;402
Salamanca;28FEB2021;5;42;4;170
Valencia/València;28FEB2021;18;352;44;748
Toledo;28FEB2021;2;74;9;185
Albacete;28FEB2021;3;83;3;97
Huesca;28FEB2021;10;53;4;41
Tarragona;28FEB2021;15;205;11;255
Zaragoza;28FEB2021;12;178;30;387
Castellón/Castelló;28FEB2021;8;125;8;184
Badajoz;28FEB2021;3;345;13;397
Coruña, A;28FEB2021;11;1202;49;2530
Jaén;28FEB2021;5;115;6;276
Almería;28FEB2021;19;142;85;963
Cantabria;28FEB2021;1;56;37;907
Lleida;28FEB2021;27;215;16;157
Teruel;28FEB2021;3;37;3;70
Madrid;28FEB2021;182;4476;271;3156
Córdoba;28FEB2021;36;326;15;291
Lugo;28FEB2021;2;231;7;455
Zamora;28FEB2021;2;45;1;51
León;28FEB2021;5;82;25;182
Gipuzkoa;28FEB2021;31;439;40;1131
Cáceres;28FEB2021;2;83;2;215
Burgos;28FEB2021;39;212;6;221
Murcia;28FEB2021;14;171;62;904
Asturias;28FEB2021;17;150;134;2360
Ourense;28FEB2021;1;329;7;268
Navarra;28FEB2021;17;294;29;615
Málaga;28FEB2021;21;172;29;610
Sevilla;28FEB2021;28;703;58;574
Cádiz;28FEB2021;19;278;60;736
Palencia;28FEB2021;4;81;13;111
Bizkaia;28FEB2021;58;545;54;1512
Granada;28FEB2021;23;127;44;560
Navarra;27FEB2021;21;284;35;879
Málaga;27FEB2021;19;197;131;1359
Barcelona;27FEB2021;204;2261;314;8446
Melilla;27FEB2021;4;73;12;74
Rioja, La;27FEB2021;6;92;10;292
Araba/Álava;27FEB2021;16;159;36;573
Lugo;27FEB2021;1;71;8;741
Murcia;27FEB2021;12;416;43;1051
Alicante/Alacant;27FEB2021;8;344;87;1257
Lleida;27FEB2021;30;281;37;405
Madrid;27FEB2021;232;5863;926;8719
Huesca;27FEB2021;7;36;8;91
Baleares;27FEB2021;13;333;39;1428
León;27FEB2021;9;91;50;419
Jaén;27FEB2021;6;150;36;346
Granada;27FEB2021;28;129;35;463
Ceuta;27FEB2021;10;164;1;14
Valladolid;27FEB2021;12;149;17;193
Zamora;27FEB2021;1;52;3;55
Salamanca;27FEB2021;5;78;20;393
Coruña, A;27FEB2021;8;1345;106;2330
Ciudad Real;27FEB2021;2;77;3;255
Palencia;27FEB2021;12;123;13;111
Albacete;27FEB2021;1;80;2;195
Castellón/Castelló;27FEB2021;14;155;17;369
Toledo;27FEB2021;6;116;17;253
Badajoz;27FEB2021;5;288;11;493
Soria;27FEB2021;6;65;12;243
Cuenca;27FEB2021;0;13;10;135
Tarragona;27FEB2021;17;274;28;609
Cáceres;27FEB2021;3;68;8;296
Almería;27FEB2021;14;111;109;1217
Huelva;27FEB2021;3;67;12;270
Cantabria;27FEB2021;2;58;50;899
Teruel;27FEB2021;3;34;2;50
Sevilla;27FEB2021;49;558;100;1023
Guadalajara;27FEB2021;3;38;23;146
Segovia;27FEB2021;6;60;8;168
Gipuzkoa;27FEB2021;24;477;29;1257
Córdoba;27FEB2021;33;249;37;416
Santa Cruz de Tenerife;27FEB2021;21;317;54;894
Zaragoza;27FEB2021;16;208;37;614
Ávila;27FEB2021;0;32;3;204
Valencia/València;27FEB2021;30;521;108;2033
Burgos;27FEB2021;28;167;4;144
Girona;27FEB2021;31;277;18;498
Ourense;27FEB2021;3;1001;9;917
Asturias;27FEB2021;7;110;123;2147
Pontevedra;27FEB2021;6;393;109;2067
Palmas, Las;27FEB2021;16;336;100;1547
Cádiz;27FEB2021;22;267;72;751
Bizkaia;27FEB2021;64;658;119;2330
Pontevedra;26FEB2021;4;704;66;1852
Zaragoza;26FEB2021;56;599;124;1336
Santa Cruz de Tenerife;26FEB2021;28;474;63;1137
Navarra;26FEB2021;21;729;49;1389
Guadalajara;26FEB2021;11;162;23;197
Huesca;26FEB2021;9;109;33;370
Granada;26FEB2021;58;513;167;1263
Barcelona;26FEB2021;537;6823;909;18534
Rioja, La;26FEB2021;13;302;19;437
Jaén;26FEB2021;24;275;76;791
Araba/Álava;26FEB2021;38;498;30;556
Madrid;26FEB2021;865;15716;1020;11452
Sevilla;26FEB2021;100;1435;204;1657
Cuenca;26FEB2021;1;38;8;212
Teruel;26FEB2021;7;63;11;160
Alicante/Alacant;26FEB2021;40;650;228;2148
Lleida;26FEB2021;48;388;71;1224
Murcia;26FEB2021;41;912;86;1431
Ciudad Real;26FEB2021;8;201;18;373
Baleares;26FEB2021;23;559;77;2231
Toledo;26FEB2021;24;344;52;619
Salamanca;26FEB2021;13;484;27;299
Coruña, A;26FEB2021;19;1064;142;2364
Ceuta;26FEB2021;33;403;4;45
Zamora;26FEB2021;2;83;5;318
Huelva;26FEB2021;0;373;36;443
Valladolid;26FEB2021;39;636;32;743
Albacete;26FEB2021;8;187;10;436
Soria;26FEB2021;12;72;9;221
Castellón/Castelló;26FEB2021;24;312;45;813
Melilla;26FEB2021;8;118;7;59
Cáceres;26FEB2021;3;366;19;565
Badajoz;26FEB2021;9;578;18;800
Girona;26FEB2021;74;807;82;2071
Segovia;26FEB2021;6;115;13;218
Cádiz;26FEB2021;27;698;134;1148
Almería;26FEB2021;41;437;129;1306
León;26FEB2021;38;383;92;745
Palencia;26FEB2021;14;142;30;146
Cantabria;26FEB2021;3;87;78;1723
Ávila;26FEB2021;16;162;5;150
Gipuzkoa;26FEB2021;38;787;50;924
Córdoba;26FEB2021;36;944;42;520
Burgos;26FEB2021;54;384;13;343
Asturias;26FEB2021;26;285;198;2937
Palmas, Las;26FEB2021;17;607;80;1397
Ourense;26FEB2021;2;403;12;617
Málaga;26FEB2021;47;914;134;1263
Tarragona;26FEB2021;34;551;45;1525
Lugo;26FEB2021;1;211;14;751
Valencia/València;26FEB2021;85;1129;286;3656
Bizkaia;26FEB2021;101;1279;92;2394
Rioja, La;25FEB2021;26;449;15;400
Navarra;25FEB2021;12;766;54;1039
Gipuzkoa;25FEB2021;41;889;46;1059
Murcia;25FEB2021;40;967;90;1224
Cuenca;25FEB2021;1;42;13;216
Barcelona;25FEB2021;531;6678;805;15358
Girona;25FEB2021;69;884;65;1566
Sevilla;25FEB2021;109;2018;163;1626
Araba/Álava;25FEB2021;41;436;19;604
Madrid;25FEB2021;726;13496;1233;10748
Jaén;25FEB2021;12;627;61;566
Lugo;25FEB2021;1;211;16;837
Guadalajara;25FEB2021;9;165;61;341
Alicante/Alacant;25FEB2021;53;573;190;1619
Lleida;25FEB2021;44;417;69;1288
Córdoba;25FEB2021;35;777;37;395
Ciudad Real;25FEB2021;8;205;12;344
Baleares;25FEB2021;16;564;70;1688
León;25FEB2021;22;364;93;515
Ávila;25FEB2021;4;118;13;144
Toledo;25FEB2021;34;388;53;567
Zaragoza;25FEB2021;51;588;118;1083
Ceuta;25FEB2021;13;164;4;25
Zamora;25FEB2021;3;73;8;175
Valladolid;25FEB2021;39;517;18;434
Tarragona;25FEB2021;47;718;50;1421
Valencia/València;25FEB2021;83;1130;328;3424
Huelva;25FEB2021;6;320;40;438
Cádiz;25FEB2021;33;730;131;1017
Castellón/Castelló;25FEB2021;26;303;34;589
Cáceres;25FEB2021;2;352;12;742
Badajoz;25FEB2021;16;568;24;602
Teruel;25FEB2021;4;47;10;111
Almería;25FEB2021;44;921;150;1218
Soria;25FEB2021;12;61;25;306
Cantabria;25FEB2021;2;68;56;1583
Segovia;25FEB2021;5;121;6;118
Málaga;25FEB2021;35;1275;221;1476
Huesca;25FEB2021;8;96;43;264
Santa Cruz de Tenerife;25FEB2021;40;526;62;1029
