PROVINCIA;FECHA_PRUEBA;N_ANT_POSITIVOS;N_ANT;N_PCR_POSITIVOS;N_PCR
Girona;07OCT2021;17;760;29;1640
Huesca;07OCT2021;2;107;7;164
Huelva;07OCT2021;3;283;18;297
Lugo;07OCT2021;1;239;4;232
Málaga;07OCT2021;14;748;52;1559
Palmas, Las;07OCT2021;6;830;19;750
Santa Cruz de Tenerife;07OCT2021;10;804;28;1101
Melilla;07OCT2021;1;183;4;63
Salamanca;07OCT2021;4;131;7;212
Valladolid;07OCT2021;3;308;15;486
Toledo;07OCT2021;8;293;9;346
Tarragona;07OCT2021;28;829;36;1314
Zaragoza;07OCT2021;15;575;48;827
Murcia;07OCT2021;11;581;62;1139
Ourense;07OCT2021;2;366;3;251
Rioja, La;07OCT2021;2;438;1;257
Córdoba;07OCT2021;9;435;16;355
Guadalajara;07OCT2021;5;103;3;156
DESLOCALIZADOS;07OCT2021;14;1653;83;2655
Baleares;07OCT2021;5;801;64;1905
Almería;07OCT2021;8;299;48;744
Bizkaia;06OCT2021;12;807;26;1165
Ceuta;06OCT2021;2;129;0;58
Zaragoza;06OCT2021;9;664;34;1043
Valladolid;06OCT2021;6;319;14;724
Valencia/València;06OCT2021;26;1067;57;2567
Toledo;06OCT2021;5;231;23;517
Sevilla;06OCT2021;13;1618;46;831
Santa Cruz de Tenerife;06OCT2021;10;886;18;1428
Rioja, La;06OCT2021;4;308;9;587
Ourense;06OCT2021;0;339;6;368
Araba/Álava;06OCT2021;7;335;9;460
Málaga;06OCT2021;12;711;45;1520
Murcia;06OCT2021;11;636;26;1686
Melilla;06OCT2021;0;127;2;75
León;06OCT2021;5;249;11;454
Huesca;06OCT2021;7;138;3;194
Guadalajara;06OCT2021;2;101;1;181
Córdoba;06OCT2021;3;551;48;544
Cáceres;06OCT2021;3;357;15;473
Cuenca;06OCT2021;6;67;17;192
Coruña, A;06OCT2021;1;854;24;1020
Cantabria;06OCT2021;5;423;38;933
Barcelona;06OCT2021;58;5528;156;13752
Baleares;06OCT2021;4;740;87;3373
Almería;06OCT2021;5;325;31;1030
Asturias;06OCT2021;1;321;13;1548
Albacete;06OCT2021;3;174;4;344
DESLOCALIZADOS;06OCT2021;17;2167;77;2793
Palmas, Las;06OCT2021;11;1242;37;1014
Alicante/Alacant;06OCT2021;33;711;30;1434
Badajoz;06OCT2021;4;996;18;636
Burgos;06OCT2021;3;133;11;663
Ciudad Real;06OCT2021;10;213;16;415
Cádiz;06OCT2021;3;665;13;810
Granada;06OCT2021;1;291;9;1088
Jaén;06OCT2021;3;294;7;418
Madrid;06OCT2021;160;10641;191;8820
Gipuzkoa;06OCT2021;7;698;23;1180
Lugo;06OCT2021;2;205;6;307
Pontevedra;06OCT2021;2;729;11;532
Segovia;06OCT2021;1;78;4;217
Teruel;06OCT2021;2;90;9;110
Tarragona;06OCT2021;10;794;32;1728
Zamora;06OCT2021;0;79;10;174
Ávila;06OCT2021;2;102;1;189
Navarra;06OCT2021;16;1053;31;693
Palencia;06OCT2021;1;130;2;159
Salamanca;06OCT2021;2;137;3;318
Soria;06OCT2021;0;71;3;137
Girona;06OCT2021;20;768;35;1282
Huelva;06OCT2021;7;261;18;414
Lleida;06OCT2021;23;490;26;1253
Castellón/Castelló;06OCT2021;15;322;26;530
Ávila;05OCT2021;0;80;7;239
Valencia/València;05OCT2021;11;971;80;3031
Teruel;05OCT2021;6;97;16;150
Soria;05OCT2021;2;71;2;147
Salamanca;05OCT2021;7;154;8;270
Palmas, Las;05OCT2021;6;1076;28;1278
Palencia;05OCT2021;0;127;2;228
Murcia;05OCT2021;6;603;58;1867
Madrid;05OCT2021;186;11021;263;10188
Lleida;05OCT2021;14;635;34;864
Huelva;05OCT2021;11;325;28;471
Granada;05OCT2021;5;353;29;1019
Girona;05OCT2021;25;815;40;1580
Gipuzkoa;05OCT2021;16;841;25;1044
Cuenca;05OCT2021;2;55;7;167
Ciudad Real;05OCT2021;11;213;9;531
Castellón/Castelló;05OCT2021;9;349;20;566
Barcelona;05OCT2021;77;6735;196;11897
Asturias;05OCT2021;1;378;4;1703
Araba/Álava;05OCT2021;11;289;9;486
DESLOCALIZADOS;05OCT2021;18;2141;69;2509
Jaén;05OCT2021;0;332;13;650
Pontevedra;05OCT2021;1;836;6;699
Badajoz;05OCT2021;3;930;18;456
Almería;05OCT2021;9;461;35;1003
Alicante/Alacant;05OCT2021;28;717;53;2007
Baleares;05OCT2021;5;644;83;3116
Cantabria;05OCT2021;7;455;29;938
Coruña, A;05OCT2021;4;794;23;1048
Córdoba;05OCT2021;4;529;7;690
Bizkaia;05OCT2021;4;915;41;1187
Cádiz;05OCT2021;7;827;19;1059
León;05OCT2021;2;215;1;383
Melilla;05OCT2021;1;126;1;82
Ourense;05OCT2021;3;442;6;428
Navarra;05OCT2021;6;1227;9;913
Rioja, La;05OCT2021;2;365;3;458
Sevilla;05OCT2021;15;1649;27;726
Toledo;05OCT2021;12;298;12;612
Zaragoza;05OCT2021;22;676;45;1185
Santa Cruz de Tenerife;05OCT2021;8;887;20;1255
Zamora;05OCT2021;0;86;3;175
Guadalajara;05OCT2021;0;119;6;195
Segovia;05OCT2021;1;101;11;330
Tarragona;05OCT2021;12;855;30;1410
Valladolid;05OCT2021;3;321;10;697
Huesca;05OCT2021;2;143;8;232
Lugo;05OCT2021;4;227;2;288
Málaga;05OCT2021;14;827;48;1604
Burgos;05OCT2021;1;136;24;657
Ceuta;05OCT2021;0;139;0;55
Cáceres;05OCT2021;3;354;13;436
Albacete;05OCT2021;2;164;10;410
Zaragoza;04OCT2021;20;669;69;1287
Valladolid;04OCT2021;2;290;10;811
Tarragona;04OCT2021;22;951;42;1358
Sevilla;04OCT2021;15;1733;33;881
Segovia;04OCT2021;0;89;6;279
Santa Cruz de Tenerife;04OCT2021;7;788;10;1179
Palmas, Las;04OCT2021;19;1097;15;874
Ourense;04OCT2021;1;405;6;438
Málaga;04OCT2021;16;693;34;1401
Lugo;04OCT2021;1;263;3;426
Jaén;04OCT2021;1;403;9;622
Huesca;04OCT2021;6;125;10;275
Girona;04OCT2021;27;1076;30;1593
Córdoba;04OCT2021;2;589;13;518
Cáceres;04OCT2021;2;350;14;662
Ceuta;04OCT2021;1;195;5;90
Cantabria;04OCT2021;8;459;30;1037
Burgos;04OCT2021;3;172;3;304
Bizkaia;04OCT2021;17;736;24;1076
Asturias;04OCT2021;7;383;7;1755
Almería;04OCT2021;13;481;43;1005
Albacete;04OCT2021;2;188;7;353
Coruña, A;04OCT2021;6;782;18;1247
León;04OCT2021;5;296;7;511
Teruel;04OCT2021;9;113;4;207
Toledo;04OCT2021;6;251;24;561
DESLOCALIZADOS;04OCT2021;23;2866;56;2343
Araba/Álava;04OCT2021;4;235;3;438
Barcelona;04OCT2021;145;7825;272;10233
Baleares;04OCT2021;11;986;127;3275
Cuenca;04OCT2021;6;43;3;148
Gipuzkoa;04OCT2021;17;777;28;964
Huelva;04OCT2021;3;294;29;488
Guadalajara;04OCT2021;4;137;3;243
Lleida;04OCT2021;28;733;32;712
Murcia;04OCT2021;14;657;36;1540
Palencia;04OCT2021;0;98;10;192
Salamanca;04OCT2021;2;146;3;178
Rioja, La;04OCT2021;2;647;3;507
Soria;04OCT2021;1;64;4;151
Valencia/València;04OCT2021;25;980;49;2955
Ávila;04OCT2021;3;114;4;225
Castellón/Castelló;04OCT2021;9;319;16;706
Zamora;04OCT2021;0;91;5;227
Madrid;04OCT2021;220;12705;170;8798
Melilla;04OCT2021;3;129;3;60
Pontevedra;04OCT2021;1;858;5;755
Navarra;04OCT2021;6;1319;14;701
Cádiz;04OCT2021;3;892;8;897
Granada;04OCT2021;4;339;17;1262
Ciudad Real;04OCT2021;8;256;11;514
Alicante/Alacant;04OCT2021;31;792;38;1352
Badajoz;04OCT2021;5;1334;18;972
Zamora;03OCT2021;1;56;2;55
Toledo;03OCT2021;3;110;1;222
Teruel;03OCT2021;1;44;1;46
Segovia;03OCT2021;1;67;1;118
Salamanca;03OCT2021;0;58;0;145
Pontevedra;03OCT2021;1;568;9;506
Navarra;03OCT2021;3;341;22;526
Melilla;03OCT2021;0;65;5;42
Madrid;03OCT2021;49;3186;68;3639
Jaén;03OCT2021;1;125;2;190
Huelva;03OCT2021;1;68;2;88
Granada;03OCT2021;3;133;8;314
Cádiz;03OCT2021;5;221;2;420
Cuenca;03OCT2021;1;31;3;69
Coruña, A;03OCT2021;5;463;12;803
Ciudad Real;03OCT2021;7;123;2;235
Burgos;03OCT2021;0;77;21;262
Barcelona;03OCT2021;34;1758;52;2873
Badajoz;03OCT2021;3;516;7;452
Alicante/Alacant;03OCT2021;9;267;9;427
Valencia/València;03OCT2021;8;307;19;878
DESLOCALIZADOS;03OCT2021;17;1430;33;1263
Araba/Álava;03OCT2021;3;104;2;419
Ourense;03OCT2021;3;342;2;259
Murcia;03OCT2021;3;237;22;895
Palencia;03OCT2021;1;62;1;115
Asturias;03OCT2021;0;109;8;1221
Bizkaia;03OCT2021;8;239;15;1045
Ceuta;03OCT2021;1;89;0;17
Castellón/Castelló;03OCT2021;9;186;1;191
Cáceres;03OCT2021;4;150;3;239
Girona;03OCT2021;6;293;4;295
Huesca;03OCT2021;2;50;4;60
Lugo;03OCT2021;0;110;5;202
Lleida;03OCT2021;13;264;6;162
Málaga;03OCT2021;11;252;17;714
Palmas, Las;03OCT2021;9;504;21;742
Santa Cruz de Tenerife;03OCT2021;5;389;9;761
Tarragona;03OCT2021;11;330;16;236
Soria;03OCT2021;1;23;0;83
Valladolid;03OCT2021;4;93;3;354
Albacete;03OCT2021;3;114;6;103
Zaragoza;03OCT2021;5;261;16;450
Ávila;03OCT2021;0;50;4;91
Rioja, La;03OCT2021;2;145;5;218
Sevilla;03OCT2021;8;662;8;230
Córdoba;03OCT2021;4;208;2;240
Gipuzkoa;03OCT2021;12;254;23;851
Guadalajara;03OCT2021;0;50;0;50
León;03OCT2021;2;156;3;140
Almería;03OCT2021;2;96;10;348
Cantabria;03OCT2021;4;172;23;588
Baleares;03OCT2021;7;1072;57;2322
Asturias;02OCT2021;0;134;4;1315
Ávila;02OCT2021;1;35;1;228
Zaragoza;02OCT2021;6;318;11;490
Toledo;02OCT2021;2;108;5;212
Tarragona;02OCT2021;10;436;18;435
Sevilla;02OCT2021;15;639;42;906
Rioja, La;02OCT2021;1;137;5;519
Palencia;02OCT2021;0;41;6;148
Ourense;02OCT2021;1;257;8;382
Melilla;02OCT2021;0;80;3;59
Lugo;02OCT2021;2;109;3;263
León;02OCT2021;0;155;7;238
Guadalajara;02OCT2021;1;26;2;116
Gipuzkoa;02OCT2021;7;261;25;1046
Córdoba;02OCT2021;1;208;4;493
Coruña, A;02OCT2021;2;445;13;998
Ceuta;02OCT2021;6;75;2;24
Cantabria;02OCT2021;1;141;32;735
Baleares;02OCT2021;8;1445;60;2440
Araba/Álava;02OCT2021;1;73;6;347
Almería;02OCT2021;5;108;12;708
Girona;02OCT2021;9;358;50;735
Huesca;02OCT2021;0;63;6;79
Huelva;02OCT2021;10;72;6;232
Palmas, Las;02OCT2021;10;520;18;973
Alicante/Alacant;02OCT2021;6;356;30;1163
Badajoz;02OCT2021;2;440;12;439
Burgos;02OCT2021;0;62;4;316
Ciudad Real;02OCT2021;4;96;1;229
Cádiz;02OCT2021;4;249;6;491
Cáceres;02OCT2021;2;138;6;297
Granada;02OCT2021;5;164;10;624
Jaén;02OCT2021;5;143;8;396
Madrid;02OCT2021;31;3307;121;6886
Navarra;02OCT2021;10;301;34;636
Málaga;02OCT2021;15;250;41;1249
Pontevedra;02OCT2021;2;510;7;739
Segovia;02OCT2021;0;58;4;131
Teruel;02OCT2021;0;50;1;67
Zamora;02OCT2021;0;65;0;55
Salamanca;02OCT2021;1;48;0;186
Valladolid;02OCT2021;0;101;2;374
Santa Cruz de Tenerife;02OCT2021;5;378;10;898
Soria;02OCT2021;1;31;2;33
Valencia/València;02OCT2021;17;517;35;1751
Lleida;02OCT2021;8;250;12;350
Murcia;02OCT2021;12;273;22;1394
Barcelona;02OCT2021;30;2012;77;4682
Bizkaia;02OCT2021;3;238;21;875
Castellón/Castelló;02OCT2021;9;167;5;358
Cuenca;02OCT2021;0;22;6;130
DESLOCALIZADOS;02OCT2021;18;1954;42;2139
Albacete;02OCT2021;0;115;18;281
Ávila;01OCT2021;1;71;4;143
Zamora;01OCT2021;0;80;4;250
Valencia/València;01OCT2021;22;915;62;2728
Soria;01OCT2021;1;43;0;96
Santa Cruz de Tenerife;01OCT2021;9;782;26;1167
Salamanca;01OCT2021;4;140;6;184
Palencia;01OCT2021;0;75;8;190
Navarra;01OCT2021;13;926;28;898
Murcia;01OCT2021;13;561;45;1187
Lleida;01OCT2021;18;529;40;1496
Huesca;01OCT2021;0;115;9;304
Huelva;01OCT2021;1;69;23;492
Gipuzkoa;01OCT2021;8;559;17;740
Cáceres;01OCT2021;4;359;33;810
Cuenca;01OCT2021;0;37;5;162
Castellón/Castelló;01OCT2021;9;312;28;700
Burgos;01OCT2021;0;156;17;476
Bizkaia;01OCT2021;7;693;22;1138
Barcelona;01OCT2021;93;6191;243;10207
Araba/Álava;01OCT2021;2;234;2;287
Alicante/Alacant;01OCT2021;26;710;73;1970
DESLOCALIZADOS;01OCT2021;30;2794;87;2923
Ceuta;01OCT2021;5;120;1;43
Ciudad Real;01OCT2021;6;174;17;440
Cádiz;01OCT2021;0;160;7;830
Jaén;01OCT2021;0;34;14;634
Segovia;01OCT2021;0;93;12;233
Teruel;01OCT2021;1;88;5;153
Almería;01OCT2021;4;76;34;1126
Baleares;01OCT2021;6;2318;102;3529
Badajoz;01OCT2021;7;964;28;761
Cantabria;01OCT2021;4;369;23;946
Coruña, A;01OCT2021;4;711;14;784
Córdoba;01OCT2021;2;87;16;542
Guadalajara;01OCT2021;2;111;9;157
Granada;01OCT2021;1;34;28;1021
León;01OCT2021;5;229;18;393
Melilla;01OCT2021;0;177;3;55
Ourense;01OCT2021;0;343;6;595
Rioja, La;01OCT2021;9;350;3;295
Lugo;01OCT2021;0;352;5;165
Pontevedra;01OCT2021;1;1045;8;723
Toledo;01OCT2021;7;228;14;679
Zaragoza;01OCT2021;19;678;56;1164
Tarragona;01OCT2021;18;778;30;1412
Sevilla;01OCT2021;5;262;55;777
Valladolid;01OCT2021;1;272;4;512
Madrid;01OCT2021;146;10421;252;8826
Palmas, Las;01OCT2021;18;1055;20;911
Málaga;01OCT2021;5;107;43;1464
Girona;01OCT2021;20;900;26;1093
Albacete;01OCT2021;4;154;24;368
Asturias;01OCT2021;3;291;18;1331
Almería;30SEP2021;8;368;49;894
Valladolid;30SEP2021;2;302;17;594
Toledo;30SEP2021;10;260;14;507
Teruel;30SEP2021;2;94;7;98
Tarragona;30SEP2021;17;679;63;1954
Santa Cruz de Tenerife;30SEP2021;8;737;21;1162
Rioja, La;30SEP2021;4;406;11;299
Palmas, Las;30SEP2021;10;1036;25;925
Málaga;30SEP2021;19;738;40;1461
Melilla;30SEP2021;0;158;10;83
Madrid;30SEP2021;148;11029;245;7915
Lugo;30SEP2021;1;357;10;226
Huesca;30SEP2021;6;137;8;146
Guadalajara;30SEP2021;4;116;6;131
Girona;30SEP2021;26;771;41;1769
Cáceres;30SEP2021;3;403;25;701
Ciudad Real;30SEP2021;6;216;16;367
Ceuta;30SEP2021;4;101;3;48
Bizkaia;30SEP2021;7;837;49;1406
Baleares;30SEP2021;6;2665;78;3134
Asturias;30SEP2021;1;317;8;1574
Albacete;30SEP2021;5;172;5;263
Alicante/Alacant;30SEP2021;30;724;41;1410
Coruña, A;30SEP2021;4;857;28;805
Ourense;30SEP2021;3;410;6;406
DESLOCALIZADOS;30SEP2021;28;2788;59;2990
Araba/Álava;30SEP2021;0;277;9;471
Barcelona;30SEP2021;100;5803;175;9982
Castellón/Castelló;30SEP2021;20;366;10;477
Cantabria;30SEP2021;10;372;26;951
Cuenca;30SEP2021;0;52;2;101
Gipuzkoa;30SEP2021;16;614;30;830
Huelva;30SEP2021;6;293;16;326
Lleida;30SEP2021;20;556;33;1546
Cádiz;30SEP2021;3;633;18;748
León;30SEP2021;1;225;13;397
Palencia;30SEP2021;1;85;1;135
Salamanca;30SEP2021;1;116;3;237
Soria;30SEP2021;0;82;8;85
Sevilla;30SEP2021;18;1408;60;1012
Valencia/València;30SEP2021;25;946;69;2321
Ávila;30SEP2021;0;81;2;141
Zamora;30SEP2021;1;105;5;188
Murcia;30SEP2021;12;555;59;1373
Zaragoza;30SEP2021;25;803;33;805
Pontevedra;30SEP2021;7;802;13;496
Navarra;30SEP2021;10;995;38;708
Segovia;30SEP2021;0;94;0;155
Córdoba;30SEP2021;1;514;4;300
Granada;30SEP2021;2;463;38;1112
Jaén;30SEP2021;2;345;12;446
Burgos;30SEP2021;3;133;22;468
Badajoz;30SEP2021;14;921;29;856
Zaragoza;29SEP2021;26;680;48;1035
Zamora;29SEP2021;0;107;2;239
Teruel;29SEP2021;2;93;15;104
Soria;29SEP2021;3;69;2;130
Segovia;29SEP2021;2;107;7;232
Pontevedra;29SEP2021;1;811;10;753
Palencia;29SEP2021;2;107;9;223
Ourense;29SEP2021;1;458;5;357
Navarra;29SEP2021;10;1035;16;777
Madrid;29SEP2021;190;11569;251;9815
Lleida;29SEP2021;19;471;7;317
Jaén;29SEP2021;4;340;13;590
Granada;29SEP2021;1;397;20;1179
Córdoba;29SEP2021;4;594;10;462
Cádiz;29SEP2021;3;741;9;1090
Ciudad Real;29SEP2021;5;183;10;412
Castellón/Castelló;29SEP2021;10;325;23;686
Burgos;29SEP2021;2;152;20;503
Badajoz;29SEP2021;7;872;11;696
Almería;29SEP2021;10;410;71;1117
Alicante/Alacant;29SEP2021;29;777;61;1485
Ávila;29SEP2021;0;72;3;197
Araba/Álava;29SEP2021;4;314;10;628
Gipuzkoa;29SEP2021;11;693;25;984
Huelva;29SEP2021;2;316;19;547
Albacete;29SEP2021;9;184;4;307
DESLOCALIZADOS;29SEP2021;26;2755;83;2863
Asturias;29SEP2021;2;373;23;1956
Bizkaia;29SEP2021;19;966;30;1780
Ceuta;29SEP2021;6;216;2;64
Cáceres;29SEP2021;3;354;20;590
Baleares;29SEP2021;14;2427;163;4531
Cuenca;29SEP2021;1;71;1;155
Huesca;29SEP2021;2;152;11;182
Lugo;29SEP2021;0;356;9;391
Málaga;29SEP2021;12;713;47;1564
Murcia;29SEP2021;9;635;71;1884
Palmas, Las;29SEP2021;4;1167;47;1556
Santa Cruz de Tenerife;29SEP2021;12;823;34;1275
Tarragona;29SEP2021;18;865;23;1958
Valladolid;29SEP2021;2;279;12;790
Rioja, La;29SEP2021;2;309;21;493
Valencia/València;29SEP2021;30;1073;58;2829
Girona;29SEP2021;26;930;21;1912
Salamanca;29SEP2021;4;147;5;266
Sevilla;29SEP2021;25;1700;51;893
Toledo;29SEP2021;11;288;18;524
Guadalajara;29SEP2021;4;114;4;198
León;29SEP2021;2;260;14;544
Melilla;29SEP2021;2;135;3;70
Barcelona;29SEP2021;114;7042;246;14531
Cantabria;29SEP2021;5;391;47;1019
Coruña, A;29SEP2021;1;835;10;910
Zaragoza;28SEP2021;20;883;61;1299
Valladolid;28SEP2021;5;299;8;740
Toledo;28SEP2021;11;335;26;698
Sevilla;28SEP2021;11;1607;88;1103
Santa Cruz de Tenerife;28SEP2021;8;834;17;1344
Salamanca;28SEP2021;4;152;9;302
Rioja, La;28SEP2021;3;541;8;585
Ourense;28SEP2021;1;395;1;491
Málaga;28SEP2021;23;760;53;1778
Melilla;28SEP2021;0;125;4;81
León;28SEP2021;5;270;26;573
Huesca;28SEP2021;3;192;8;197
Huelva;28SEP2021;3;315;22;665
Guadalajara;28SEP2021;0;106;4;189
Córdoba;28SEP2021;1;564;13;634
Cáceres;28SEP2021;3;311;37;473
Coruña, A;28SEP2021;1;817;13;1145
Cantabria;28SEP2021;3;465;48;1043
Bizkaia;28SEP2021;11;1177;43;2032
Barcelona;28SEP2021;108;7520;327;13659
Baleares;28SEP2021;9;1987;92;2807
Almería;28SEP2021;13;483;62;1237
Albacete;28SEP2021;1;186;14;396
Ceuta;28SEP2021;3;184;1;54
Soria;28SEP2021;2;64;4;131
Tarragona;28SEP2021;26;942;31;1968
Alicante/Alacant;28SEP2021;24;846;51;1989
Ciudad Real;28SEP2021;9;194;14;512
Cádiz;28SEP2021;9;707;42;1246
Granada;28SEP2021;9;446;34;1107
Girona;28SEP2021;22;939;55;1830
Jaén;28SEP2021;5;402;19;664
Madrid;28SEP2021;189;11938;333;10275
Navarra;28SEP2021;8;1301;35;851
Pontevedra;28SEP2021;6;758;21;968
Palmas, Las;28SEP2021;6;1284;48;1338
Segovia;28SEP2021;0;106;2;195
Teruel;28SEP2021;2;104;13;197
Zamora;28SEP2021;0;76;6;228
Burgos;28SEP2021;4;157;42;654
Badajoz;28SEP2021;6;1025;22;541
Asturias;28SEP2021;5;361;13;1826
Valencia/València;28SEP2021;26;1058;80;3079
Ávila;28SEP2021;3;63;10;278
Lleida;28SEP2021;15;599;33;1547
Lugo;28SEP2021;2;302;3;266
Palencia;28SEP2021;0;100;10;204
Murcia;28SEP2021;13;733;55;2108
Cuenca;28SEP2021;0;63;3;191
Castellón/Castelló;28SEP2021;19;341;29;593
Gipuzkoa;28SEP2021;13;793;18;1092
DESLOCALIZADOS;28SEP2021;40;2640;106;3947
Araba/Álava;28SEP2021;7;346;5;531
Ávila;27SEP2021;0;123;40;279
Valencia/València;27SEP2021;33;1103;82;3086
Soria;27SEP2021;0;70;1;137
Salamanca;27SEP2021;1;175;7;264
Palencia;27SEP2021;0;98;10;211
Murcia;27SEP2021;22;716;67;1709
Lugo;27SEP2021;1;306;3;480
Lleida;27SEP2021;23;723;35;663
Huelva;27SEP2021;9;242;45;546
Granada;27SEP2021;4;408;32;1278
Gipuzkoa;27SEP2021;10;759;32;1050
Cuenca;27SEP2021;0;67;4;206
Ciudad Real;27SEP2021;12;228;22;546
Ceuta;27SEP2021;8;239;4;80
Castellón/Castelló;27SEP2021;12;336;15;761
Barcelona;27SEP2021;161;9292;317;10747
Badajoz;27SEP2021;14;1098;38;866
Araba/Álava;27SEP2021;2;228;7;495
DESLOCALIZADOS;27SEP2021;52;3665;118;3510
Alicante/Alacant;27SEP2021;30;839;56;1592
Málaga;27SEP2021;15;734;64;1303
Madrid;27SEP2021;288;13676;170;9426
Pontevedra;27SEP2021;7;921;18;732
Navarra;27SEP2021;17;1409;23;871
Teruel;27SEP2021;3;118;4;180
Tarragona;27SEP2021;28;1078;31;1585
Almería;27SEP2021;6;470;54;1139
Baleares;27SEP2021;6;2219;207;4406
Cantabria;27SEP2021;5;440;47;1006
Burgos;27SEP2021;4;152;8;371
Coruña, A;27SEP2021;5;886;16;1126
Córdoba;27SEP2021;9;515;15;477
Guadalajara;27SEP2021;5;132;5;265
León;27SEP2021;1;286;19;607
Jaén;27SEP2021;1;375;22;601
Melilla;27SEP2021;2;206;2;60
Ourense;27SEP2021;2;490;10;441
Rioja, La;27SEP2021;4;536;7;436
Sevilla;27SEP2021;22;1820;44;984
Segovia;27SEP2021;2;110;4;241
Toledo;27SEP2021;11;243;22;637
Zaragoza;27SEP2021;39;733;61;1244
Valladolid;27SEP2021;3;288;24;855
Zamora;27SEP2021;1;102;4;259
Palmas, Las;27SEP2021;18;1252;48;1124
Santa Cruz de Tenerife;27SEP2021;7;1010;30;1189
Cáceres;27SEP2021;9;346;18;505
Cádiz;27SEP2021;5;861;15;879
Girona;27SEP2021;32;1175;37;1733
Huesca;27SEP2021;6;176;11;236
Albacete;27SEP2021;7;202;9;351
Bizkaia;27SEP2021;19;884;41;2076
Asturias;27SEP2021;4;393;13;1431
Almería;26SEP2021;4;118;15;548
Zaragoza;26SEP2021;11;259;9;407
Zamora;26SEP2021;0;68;3;56
Valladolid;26SEP2021;0;93;3;334
Tarragona;26SEP2021;18;422;10;249
Sevilla;26SEP2021;13;654;11;335
Santa Cruz de Tenerife;26SEP2021;0;373;12;669
Palmas, Las;26SEP2021;6;513;19;859
Navarra;26SEP2021;9;416;16;559
Málaga;26SEP2021;7;246;13;535
Lugo;26SEP2021;0;148;5;326
Jaén;26SEP2021;2;141;0;195
Huesca;26SEP2021;3;59;2;67
Girona;26SEP2021;10;287;2;328
Córdoba;26SEP2021;4;179;3;202
Cádiz;26SEP2021;3;257;6;504
Cáceres;26SEP2021;5;166;6;235
Ceuta;26SEP2021;7;110;0;16
Cantabria;26SEP2021;2;154;24;528
Bizkaia;26SEP2021;9;384;32;1321
Asturias;26SEP2021;3;134;18;1126
Alicante/Alacant;26SEP2021;13;348;18;448
Albacete;26SEP2021;6;104;2;118
León;26SEP2021;3;129;1;152
Madrid;26SEP2021;55;3120;65;3405
Guadalajara;26SEP2021;2;42;1;58
Melilla;26SEP2021;1;69;4;45
Granada;26SEP2021;3;143;5;324
Ourense;26SEP2021;0;192;5;353
DESLOCALIZADOS;26SEP2021;15;1652;44;1685
Araba/Álava;26SEP2021;6;99;3;456
Barcelona;26SEP2021;56;1932;61;2861
Castellón/Castelló;26SEP2021;2;185;11;173
Cuenca;26SEP2021;2;40;0;48
Coruña, A;26SEP2021;2;519;12;871
Gipuzkoa;26SEP2021;6;277;12;849
Huelva;26SEP2021;2;73;5;89
Lleida;26SEP2021;12;275;7;125
Murcia;26SEP2021;6;350;24;954
Palencia;26SEP2021;0;50;2;107
Salamanca;26SEP2021;0;68;0;156
Soria;26SEP2021;0;54;3;76
Valencia/València;26SEP2021;13;447;11;799
Pontevedra;26SEP2021;2;442;10;467
Toledo;26SEP2021;1;118;4;192
Ávila;26SEP2021;4;38;1;67
Rioja, La;26SEP2021;3;189;4;306
Segovia;26SEP2021;0;60;0;109
Teruel;26SEP2021;4;60;15;149
Badajoz;26SEP2021;7;517;13;489
Baleares;26SEP2021;19;2240;109;3463
Burgos;26SEP2021;2;68;2;149
Ciudad Real;26SEP2021;2;107;0;227
Zamora;25SEP2021;0;57;0;39
Valencia/València;25SEP2021;18;534;46;1826
Teruel;25SEP2021;3;54;1;50
Segovia;25SEP2021;0;52;2;157
Salamanca;25SEP2021;4;63;1;174
Rioja, La;25SEP2021;2;190;8;397
Pontevedra;25SEP2021;1;450;20;784
Navarra;25SEP2021;4;388;26;578
Madrid;25SEP2021;35;3003;201;6895
Jaén;25SEP2021;2;141;6;271
Guadalajara;25SEP2021;1;44;0;125
Granada;25SEP2021;7;122;15;575
Cádiz;25SEP2021;0;168;23;517
Cuenca;25SEP2021;3;30;2;141
Ciudad Real;25SEP2021;2;94;2;164
Burgos;25SEP2021;5;52;12;355
Baleares;25SEP2021;17;2701;132;3746
Badajoz;25SEP2021;13;427;20;706
Alicante/Alacant;25SEP2021;18;414;22;1281
DESLOCALIZADOS;25SEP2021;33;2193;59;2403
Barcelona;25SEP2021;71;2189;71;4921
Cantabria;25SEP2021;2;145;32;760
Castellón/Castelló;25SEP2021;7;208;5;314
Huelva;25SEP2021;7;78;3;172
Murcia;25SEP2021;16;397;53;1312
Soria;25SEP2021;0;40;0;109
Albacete;25SEP2021;6;96;3;238
Asturias;25SEP2021;2;175;19;1347
Araba/Álava;25SEP2021;2;79;12;374
Bizkaia;25SEP2021;9;352;37;1301
Ceuta;25SEP2021;11;124;0;28
Cáceres;25SEP2021;0;121;7;365
Girona;25SEP2021;13;327;6;349
Gipuzkoa;25SEP2021;17;323;21;734
Huesca;25SEP2021;1;53;1;103
Lugo;25SEP2021;0;106;6;296
Málaga;25SEP2021;8;221;38;1124
Palmas, Las;25SEP2021;7;599;36;993
León;25SEP2021;1;113;9;294
Palencia;25SEP2021;5;52;3;149
Tarragona;25SEP2021;9;402;18;427
Valladolid;25SEP2021;2;88;2;346
Ávila;25SEP2021;1;36;0;181
