PROVINCIA;FECHA_PRUEBA;N_ANT_POSITIVOS;N_ANT;N_PCR_POSITIVOS;N_PCR
Palmas, Las;08FEB2021;48;1374;116;2421
Zaragoza;08FEB2021;116;803;344;2464
Araba/Álava;08FEB2021;52;725;45;947
Madrid;08FEB2021;2166;28352;1361;10811
Coruña, A;08FEB2021;71;6246;394;3761
Sevilla;08FEB2021;277;4030;289;1986
Cádiz;08FEB2021;196;2329;349;1941
Gipuzkoa;08FEB2021;101;1486;128;2308
Valencia/València;08FEB2021;311;1798;1130;6311
Lleida;08FEB2021;56;865;79;1295
Alicante/Alacant;08FEB2021;252;1230;770;3800
Ciudad Real;08FEB2021;34;308;93;887
Tarragona;08FEB2021;99;1194;96;2860
Toledo;08FEB2021;67;414;168;956
Baleares;08FEB2021;29;1033;238;2711
Valladolid;08FEB2021;111;2092;110;920
Guadalajara;08FEB2021;26;155;107;600
Ceuta;08FEB2021;29;230;8;72
Córdoba;08FEB2021;86;1184;70;524
Soria;08FEB2021;13;103;23;331
Zamora;08FEB2021;8;146;20;287
Castellón/Castelló;08FEB2021;112;524;223;1236
Rioja, La;08FEB2021;27;739;58;437
Lugo;08FEB2021;7;683;40;1073
Albacete;08FEB2021;15;240;58;567
Badajoz;08FEB2021;58;834;249;1132
Teruel;08FEB2021;21;114;118;393
Cáceres;08FEB2021;15;1329;56;778
Almería;08FEB2021;73;1378;208;1494
Cantabria;08FEB2021;7;102;122;1862
Segovia;08FEB2021;23;215;67;501
Cuenca;08FEB2021;8;82;28;222
Girona;08FEB2021;170;1851;194;3089
Palencia;08FEB2021;87;683;44;214
León;08FEB2021;80;4780;230;1189
Salamanca;08FEB2021;59;750;46;555
Burgos;08FEB2021;106;2335;27;391
Jaén;08FEB2021;73;1053;168;845
Ourense;08FEB2021;24;507;45;1939
Asturias;08FEB2021;49;423;312;4940
Pontevedra;08FEB2021;27;1142;258;5019
Santa Cruz de Tenerife;08FEB2021;25;483;43;1321
Málaga;08FEB2021;257;3120;291;2070
Bizkaia;07FEB2021;149;1284;190;3680
Córdoba;07FEB2021;53;431;64;589
Huelva;07FEB2021;9;93;29;212
Tarragona;07FEB2021;36;408;40;416
Navarra;07FEB2021;23;330;89;1450
Almería;07FEB2021;13;93;207;1591
Málaga;07FEB2021;58;299;237;1334
Ávila;07FEB2021;24;164;11;101
Zamora;07FEB2021;10;69;5;65
Murcia;07FEB2021;12;193;137;1318
Barcelona;07FEB2021;214;2657;233;3599
Melilla;07FEB2021;4;53;11;50
Zaragoza;07FEB2021;31;257;40;465
Araba/Álava;07FEB2021;26;199;33;928
Cádiz;07FEB2021;43;481;383;1852
Coruña, A;07FEB2021;23;8598;328;5223
Lugo;07FEB2021;8;147;62;1089
Lleida;07FEB2021;32;351;23;368
Ciudad Real;07FEB2021;10;100;30;313
Alicante/Alacant;07FEB2021;85;504;388;1553
Ourense;07FEB2021;9;2279;33;2080
Segovia;07FEB2021;18;235;34;260
Baleares;07FEB2021;20;1736;70;1364
León;07FEB2021;73;9832;166;667
Gipuzkoa;07FEB2021;67;865;125;2294
Madrid;07FEB2021;318;8220;695;4690
Ceuta;07FEB2021;18;150;2;23
Soria;07FEB2021;22;62;32;244
Cáceres;07FEB2021;6;174;32;434
Sevilla;07FEB2021;95;780;294;1751
Teruel;07FEB2021;17;75;39;161
Granada;07FEB2021;26;146;80;447
Valencia/València;07FEB2021;81;513;230;1338
Castellón/Castelló;07FEB2021;28;165;29;280
Toledo;07FEB2021;16;94;33;351
Albacete;07FEB2021;12;100;44;243
Palencia;07FEB2021;48;424;22;141
Cantabria;07FEB2021;0;45;100;1269
Cuenca;07FEB2021;4;39;14;114
Asturias;07FEB2021;13;170;330;3837
Girona;07FEB2021;44;407;22;575
Pontevedra;07FEB2021;12;498;178;3166
Valladolid;07FEB2021;52;1799;26;261
Jaén;07FEB2021;22;164;47;334
Salamanca;07FEB2021;13;83;35;252
Badajoz;07FEB2021;29;560;63;511
Burgos;07FEB2021;42;256;7;135
Rioja, La;07FEB2021;9;70;65;669
Guadalajara;07FEB2021;8;39;5;70
Palmas, Las;07FEB2021;29;394;108;1601
Huesca;07FEB2021;4;56;4;60
Santa Cruz de Tenerife;07FEB2021;12;200;21;738
Bizkaia;06FEB2021;136;1127;192;3560
Córdoba;06FEB2021;66;604;184;1160
Cáceres;06FEB2021;11;150;55;658
Albacete;06FEB2021;11;122;63;401
Sevilla;06FEB2021;126;826;495;3420
Almería;06FEB2021;25;204;444;2800
Murcia;06FEB2021;93;834;287;2762
Navarra;06FEB2021;25;363;88;2073
Barcelona;06FEB2021;301;4103;472;9463
Melilla;06FEB2021;9;73;26;115
Madrid;06FEB2021;449;9306;2262;13831
Araba/Álava;06FEB2021;26;152;78;957
Girona;06FEB2021;56;547;32;747
Zamora;06FEB2021;12;2569;13;235
Coruña, A;06FEB2021;37;9968;436;4431
Ourense;06FEB2021;11;2010;79;1249
Tarragona;06FEB2021;63;545;44;815
Guadalajara;06FEB2021;6;49;45;181
Teruel;06FEB2021;17;59;33;210
Lleida;06FEB2021;33;406;50;579
Ciudad Real;06FEB2021;11;128;36;375
Alicante/Alacant;06FEB2021;128;630;689;3588
Cádiz;06FEB2021;62;523;994;4075
Valladolid;06FEB2021;106;2323;54;626
Baleares;06FEB2021;18;1715;238;3681
Zaragoza;06FEB2021;63;397;102;1003
Ávila;06FEB2021;10;189;23;282
Ceuta;06FEB2021;22;218;2;18
Málaga;06FEB2021;100;506;509;3170
Santa Cruz de Tenerife;06FEB2021;19;336;33;1012
Lugo;06FEB2021;4;111;80;1509
Valencia/València;06FEB2021;151;1039;977;5196
Huelva;06FEB2021;5;126;103;888
Asturias;06FEB2021;28;186;340;4764
Granada;06FEB2021;22;130;161;973
Castellón/Castelló;06FEB2021;55;272;208;1016
Rioja, La;06FEB2021;9;98;66;531
Jaén;06FEB2021;35;158;158;1101
Soria;06FEB2021;7;58;27;339
Cuenca;06FEB2021;6;46;88;558
León;06FEB2021;64;12683;139;640
Cantabria;06FEB2021;4;73;68;1729
Huesca;06FEB2021;5;64;22;162
Badajoz;06FEB2021;26;517;67;772
Palmas, Las;06FEB2021;31;446;147;2310
Toledo;06FEB2021;17;138;184;927
Salamanca;06FEB2021;27;127;98;952
Gipuzkoa;06FEB2021;108;1038;133;1884
Burgos;06FEB2021;50;346;33;374
Pontevedra;06FEB2021;27;1568;225;4286
Segovia;06FEB2021;8;277;54;383
Palencia;06FEB2021;47;471;31;178
Córdoba;05FEB2021;119;1629;198;1126
Bizkaia;05FEB2021;235;2160;314;4263
Navarra;05FEB2021;55;1015;164;2086
Sevilla;05FEB2021;317;3232;764;4210
Asturias;05FEB2021;56;460;523;5353
Cádiz;05FEB2021;250;1874;757;3026
Cuenca;05FEB2021;14;117;62;509
Barcelona;05FEB2021;718;12299;1424;23010
Melilla;05FEB2021;15;159;15;82
Murcia;05FEB2021;130;1685;349;2580
Segovia;05FEB2021;24;234;98;645
Guadalajara;05FEB2021;22;151;99;731
Madrid;05FEB2021;2071;28829;2892;16549
Araba/Álava;05FEB2021;52;671;83;1260
Coruña, A;05FEB2021;86;7627;516;5829
Lugo;05FEB2021;11;628;80;1348
Tarragona;05FEB2021;70;1234;151;2497
Ciudad Real;05FEB2021;22;313;128;1112
Alicante/Alacant;05FEB2021;299;1264;1500;7020
Baleares;05FEB2021;37;1390;224;2851
León;05FEB2021;108;10479;320;1537
Cáceres;05FEB2021;17;847;63;778
Málaga;05FEB2021;329;3628;663;3448
Ceuta;05FEB2021;37;231;9;68
Salamanca;05FEB2021;64;1472;138;1055
Valencia/València;05FEB2021;395;2009;1761;9695
Granada;05FEB2021;67;500;440;2669
Badajoz;05FEB2021;46;1204;224;1664
Santa Cruz de Tenerife;05FEB2021;17;578;33;1384
Huelva;05FEB2021;36;811;191;1425
Lleida;05FEB2021;62;784;124;1766
Castellón/Castelló;05FEB2021;126;546;294;1674
Teruel;05FEB2021;26;121;77;392
Rioja, La;05FEB2021;40;485;174;1224
Jaén;05FEB2021;78;821;180;1422
Soria;05FEB2021;35;183;35;391
Cantabria;05FEB2021;4;95;137;2543
Zaragoza;05FEB2021;123;881;279;2150
Girona;05FEB2021;157;1550;168;2971
Palmas, Las;05FEB2021;29;980;174;2286
Albacete;05FEB2021;24;293;70;541
Toledo;05FEB2021;61;471;250;1658
Almería;05FEB2021;72;1351;488;2817
Gipuzkoa;05FEB2021;125;1691;156;3069
Burgos;05FEB2021;97;2814;17;278
Pontevedra;05FEB2021;39;2466;298;3614
Zamora;05FEB2021;15;2993;65;582
Valladolid;05FEB2021;187;1897;130;1024
Ourense;05FEB2021;19;1979;94;1263
Palencia;05FEB2021;93;2410;57;263
Huesca;05FEB2021;6;129;34;379
Ávila;05FEB2021;41;452;30;242
Bizkaia;04FEB2021;218;2203;274;3972
Toledo;04FEB2021;67;480;408;1901
Navarra;04FEB2021;62;1106;220;2373
Ourense;04FEB2021;23;469;114;1270
Murcia;04FEB2021;167;1868;423;2655
Cádiz;04FEB2021;222;2171;637;2422
Sevilla;04FEB2021;295;3408;667;3974
Barcelona;04FEB2021;817;12335;1529;25622
Guadalajara;04FEB2021;17;164;98;714
Madrid;04FEB2021;2003;28929;3157;16979
Araba/Álava;04FEB2021;66;711;86;1042
Coruña, A;04FEB2021;106;6901;526;5574
Valencia/València;04FEB2021;391;1766;1893;9598
Lugo;04FEB2021;10;481;62;1023
Lleida;04FEB2021;49;1286;96;1850
Ciudad Real;04FEB2021;37;313;134;861
Alicante/Alacant;04FEB2021;292;1180;1691;7224
Baleares;04FEB2021;23;1340;234;3246
Asturias;04FEB2021;47;402;521;5995
Badajoz;04FEB2021;55;1727;205;1289
Ávila;04FEB2021;40;465;53;223
Soria;04FEB2021;44;481;45;433
Zaragoza;04FEB2021;118;899;340;2233
Ceuta;04FEB2021;21;222;8;37
Rioja, La;04FEB2021;34;867;142;885
Albacete;04FEB2021;31;247;101;734
Granada;04FEB2021;61;494;462;2226
Zamora;04FEB2021;23;1857;70;484
Cáceres;04FEB2021;26;1320;138;1196
Santa Cruz de Tenerife;04FEB2021;26;586;52;1504
Málaga;04FEB2021;326;4170;890;3945
Melilla;04FEB2021;11;213;26;90
Valladolid;04FEB2021;129;1633;107;805
Almería;04FEB2021;71;969;518;2785
Castellón/Castelló;04FEB2021;138;469;324;1610
Tarragona;04FEB2021;84;1462;142;3273
Girona;04FEB2021;121;1795;153;3379
Teruel;04FEB2021;23;104;100;434
Cuenca;04FEB2021;17;155;68;591
Cantabria;04FEB2021;4;105;148;1886
León;04FEB2021;122;7377;510;1787
Segovia;04FEB2021;46;1755;85;615
Gipuzkoa;04FEB2021;121;1654;163;3933
Palmas, Las;04FEB2021;40;1230;148;2243
Jaén;04FEB2021;65;1063;233;1287
Huesca;04FEB2021;8;127;56;419
Salamanca;04FEB2021;36;1374;205;1374
Córdoba;04FEB2021;133;1915;202;960
Burgos;04FEB2021;75;2853;39;266
Huelva;04FEB2021;41;1013;336;1566
Pontevedra;04FEB2021;42;3067;332;3833
Palencia;04FEB2021;125;1042;115;318
Bizkaia;03FEB2021;269;2248;275;4528
Ourense;03FEB2021;28;940;93;1028
Sevilla;03FEB2021;390;4407;738;4438
Almería;03FEB2021;78;1084;467;2439
Albacete;03FEB2021;17;243;133;855
Málaga;03FEB2021;367;3761;743;3810
Cádiz;03FEB2021;239;2712;859;3088
Murcia;03FEB2021;172;2020;486;3483
Navarra;03FEB2021;65;1230;224;2884
Badajoz;03FEB2021;60;1781;260;1560
Barcelona;03FEB2021;800;13651;1657;28657
Melilla;03FEB2021;25;186;24;84
Madrid;03FEB2021;2238;27371;3574;19315
Valencia/València;03FEB2021;407;2209;2521;12509
Araba/Álava;03FEB2021;73;642;64;1138
Coruña, A;03FEB2021;126;5535;655;5681
Segovia;03FEB2021;47;2567;101;476
Lugo;03FEB2021;11;495;101;1560
Guadalajara;03FEB2021;19;153;129;712
Lleida;03FEB2021;60;1174;124;1831
Ciudad Real;03FEB2021;30;331;191;1144
Baleares;03FEB2021;42;1183;297;3474
León;03FEB2021;158;7794;395;1504
Granada;03FEB2021;79;657;564;2726
Ávila;03FEB2021;53;477;24;309
Ceuta;03FEB2021;54;506;2;41
Huelva;03FEB2021;60;868;251;1275
Zamora;03FEB2021;18;446;42;543
Rioja, La;03FEB2021;37;597;232;1172
Zaragoza;03FEB2021;123;907;427;2759
Girona;03FEB2021;134;1722;137;2703
Castellón/Castelló;03FEB2021;116;512;385;1710
Cuenca;03FEB2021;12;117;108;680
Salamanca;03FEB2021;64;1863;246;1296
Soria;03FEB2021;30;323;45;566
Valladolid;03FEB2021;186;2033;141;1038
Alicante/Alacant;03FEB2021;369;1531;1866;7841
Córdoba;03FEB2021;150;1788;262;1380
Cantabria;03FEB2021;9;97;162;2146
Palmas, Las;03FEB2021;45;838;150;2191
Asturias;03FEB2021;71;497;494;4898
Tarragona;03FEB2021;112;1426;170;3794
Jaén;03FEB2021;76;1233;349;1995
Gipuzkoa;03FEB2021;164;1779;163;2562
Santa Cruz de Tenerife;03FEB2021;27;581;56;1667
Huesca;03FEB2021;18;137;24;311
Burgos;03FEB2021;90;1500;33;419
Pontevedra;03FEB2021;46;7071;415;4006
Cáceres;03FEB2021;15;649;123;1005
Toledo;03FEB2021;63;417;377;2209
Teruel;03FEB2021;19;109;119;554
Palencia;03FEB2021;135;821;88;393
Bizkaia;02FEB2021;280;2385;287;4399
Málaga;02FEB2021;448;3767;594;3104
Navarra;02FEB2021;88;1178;133;2537
Cáceres;02FEB2021;21;821;193;1085
Guadalajara;02FEB2021;29;162;226;656
Cádiz;02FEB2021;232;3273;819;3143
Badajoz;02FEB2021;77;1689;306;1546
Murcia;02FEB2021;209;2127;698;4847
Cuenca;02FEB2021;20;127;152;669
Barcelona;02FEB2021;929;13069;1933;29844
Melilla;02FEB2021;23;197;22;83
Madrid;02FEB2021;2538;27345;3295;18227
Araba/Álava;02FEB2021;74;838;86;984
Coruña, A;02FEB2021;138;4909;603;7040
Teruel;02FEB2021;39;140;117;422
Rioja, La;02FEB2021;34;618;337;1991
Lleida;02FEB2021;58;1362;134;1622
Ciudad Real;02FEB2021;40;318;189;1172
Alicante/Alacant;02FEB2021;395;1669;1990;7641
Santa Cruz de Tenerife;02FEB2021;1;225;36;1040
Baleares;02FEB2021;52;1187;416;4063
León;02FEB2021;113;845;513;2046
Albacete;02FEB2021;39;257;88;551
Ávila;02FEB2021;44;432;40;249
Lugo;02FEB2021;9;525;89;1353
Granada;02FEB2021;89;1006;643;2892
Ceuta;02FEB2021;45;387;6;39
Zamora;02FEB2021;14;156;93;1001
Valladolid;02FEB2021;220;1901;124;1129
Jaén;02FEB2021;111;1252;307;2022
Valencia/València;02FEB2021;490;2392;2561;11758
Huelva;02FEB2021;61;750;371;1781
Castellón/Castelló;02FEB2021;160;591;410;1892
Zaragoza;02FEB2021;164;1115;298;2287
Sevilla;02FEB2021;418;4307;783;4418
Girona;02FEB2021;164;1662;173;3256
Soria;02FEB2021;32;306;60;551
Cantabria;02FEB2021;13;119;199;2545
Palmas, Las;02FEB2021;34;873;163;2370
Gipuzkoa;02FEB2021;166;1840;206;4244
Toledo;02FEB2021;108;563;448;1910
Segovia;02FEB2021;22;222;94;527
Tarragona;02FEB2021;136;1555;159;3284
Salamanca;02FEB2021;80;1814;251;1482
Asturias;02FEB2021;53;461;545;6180
Burgos;02FEB2021;89;706;46;477
Ourense;02FEB2021;26;486;117;1560
Córdoba;02FEB2021;154;1639;198;1124
Huesca;02FEB2021;8;160;44;347
Almería;02FEB2021;140;1339;403;2311
Palencia;02FEB2021;122;585;58;217
Pontevedra;02FEB2021;55;6147;450;4352
Sevilla;01FEB2021;590;4878;399;2332
Málaga;01FEB2021;549;4115;501;2538
Bizkaia;01FEB2021;306;2370;203;2649
Santa Cruz de Tenerife;01FEB2021;15;432;49;1263
Navarra;01FEB2021;91;1268;191;2334
Soria;01FEB2021;50;2329;28;321
Zamora;01FEB2021;19;132;31;276
Ávila;01FEB2021;51;587;31;243
Murcia;01FEB2021;241;2458;401;3112
Cuenca;01FEB2021;30;153;54;400
Barcelona;01FEB2021;1278;15669;1711;24440
Melilla;01FEB2021;24;216;12;74
Ourense;01FEB2021;30;470;84;1789
Teruel;01FEB2021;28;110;125;553
Madrid;01FEB2021;3017;27416;1848;12230
Araba/Álava;01FEB2021;75;790;28;811
Coruña, A;01FEB2021;133;4705;433;5825
Segovia;01FEB2021;34;191;107;639
Lugo;01FEB2021;20;642;66;1000
Ciudad Real;01FEB2021;64;407;182;1073
Alicante/Alacant;01FEB2021;563;1974;1341;5739
Baleares;01FEB2021;52;2152;399;3266
León;01FEB2021;138;878;245;1229
Salamanca;01FEB2021;75;375;72;542
Ceuta;01FEB2021;48;396;5;59
Girona;01FEB2021;194;1866;202;3110
Lleida;01FEB2021;75;1092;115;1351
Cáceres;01FEB2021;48;1379;129;899
Valencia/València;01FEB2021;705;2590;1429;6948
Huesca;01FEB2021;8;130;72;394
Castellón/Castelló;01FEB2021;241;812;365;1779
Pontevedra;01FEB2021;71;5152;338;3070
Granada;01FEB2021;117;960;598;2871
Badajoz;01FEB2021;109;1469;347;1674
Albacete;01FEB2021;32;252;92;626
Guadalajara;01FEB2021;41;206;172;719
Toledo;01FEB2021;116;436;139;911
Rioja, La;01FEB2021;30;597;102;896
Zaragoza;01FEB2021;200;1034;515;3014
Cantabria;01FEB2021;7;85;178;2297
Asturias;01FEB2021;76;406;545;5267
Palmas, Las;01FEB2021;68;1298;174;2424
Palencia;01FEB2021;201;2447;91;397
Valladolid;01FEB2021;292;2461;148;1198
Jaén;01FEB2021;111;1303;224;1178
Gipuzkoa;01FEB2021;152;1622;102;2713
Huelva;01FEB2021;93;903;202;1274
Burgos;01FEB2021;142;1055;18;293
Almería;01FEB2021;158;1447;525;2573
Tarragona;01FEB2021;141;1497;163;3458
Córdoba;01FEB2021;238;1828;182;1000
Cádiz;01FEB2021;342;3678;573;2265
Ávila;31JAN2021;38;326;32;197
Bizkaia;31JAN2021;239;1581;203;3383
Málaga;31JAN2021;156;546;584;2644
Navarra;31JAN2021;49;1395;152;1788
Santa Cruz de Tenerife;31JAN2021;2;140;40;701
Albacete;31JAN2021;14;113;42;268
Murcia;31JAN2021;28;250;239;1740
Huesca;31JAN2021;5;63;5;58
Cuenca;31JAN2021;21;68;33;326
Guadalajara;31JAN2021;16;84;52;170
Melilla;31JAN2021;10;87;15;58
Barcelona;31JAN2021;310;2887;359;4490
Cáceres;31JAN2021;29;820;63;465
Madrid;31JAN2021;550;8880;1106;5748
Araba/Álava;31JAN2021;85;495;63;1227
Coruña, A;31JAN2021;78;3298;402;6873
Lugo;31JAN2021;8;102;84;1151
Granada;31JAN2021;29;122;119;603
Almería;31JAN2021;31;137;537;2997
Zaragoza;31JAN2021;55;305;62;629
Lleida;31JAN2021;42;390;32;250
Ciudad Real;31JAN2021;36;155;59;383
Sevilla;31JAN2021;176;957;299;1745
Alicante/Alacant;31JAN2021;233;834;1039;4425
Baleares;31JAN2021;32;1020;161;1884
Valladolid;31JAN2021;121;863;41;394
Rioja, La;31JAN2021;16;178;152;1011
Soria;31JAN2021;53;4899;69;349
Tarragona;31JAN2021;60;473;63;509
Girona;31JAN2021;66;478;22;564
Ceuta;31JAN2021;21;189;5;23
Zamora;31JAN2021;19;81;6;72
Valencia/València;31JAN2021;165;543;1176;5254
León;31JAN2021;50;225;186;706
Castellón/Castelló;31JAN2021;67;265;100;526
Asturias;31JAN2021;50;237;399;3674
Teruel;31JAN2021;22;73;47;284
Cádiz;31JAN2021;128;577;547;2075
Palmas, Las;31JAN2021;40;381;111;1886
Salamanca;31JAN2021;27;126;92;844
Cantabria;31JAN2021;0;41;136;985
Segovia;31JAN2021;26;4823;61;465
Gipuzkoa;31JAN2021;180;1247;144;2194
Badajoz;31JAN2021;65;677;111;894
Jaén;31JAN2021;60;253;114;900
Ourense;31JAN2021;14;453;138;1217
Toledo;31JAN2021;27;142;132;650
Córdoba;31JAN2021;156;888;183;1073
Burgos;31JAN2021;54;395;13;128
Pontevedra;31JAN2021;34;4621;345;3481
Huelva;31JAN2021;27;137;94;845
Palencia;31JAN2021;143;5592;52;143
Ávila;30JAN2021;51;2614;29;172
Sevilla;30JAN2021;184;960;762;4161
Bizkaia;30JAN2021;214;1399;255;4142
Huesca;30JAN2021;12;82;29;162
Santa Cruz de Tenerife;30JAN2021;7;342;32;1128
Cáceres;30JAN2021;23;541;141;956
Málaga;30JAN2021;200;839;652;3680
Almería;30JAN2021;59;270;542;3278
Murcia;30JAN2021;157;1316;687;4648
Cuenca;30JAN2021;24;48;181;865
Barcelona;30JAN2021;411;4343;766;11052
Melilla;30JAN2021;21;113;32;108
Madrid;30JAN2021;576;9324;2522;13863
Araba/Álava;30JAN2021;52;354;66;955
Coruña, A;30JAN2021;134;4397;563;5016
Lugo;30JAN2021;9;274;99;1502
Lleida;30JAN2021;48;415;64;746
Ciudad Real;30JAN2021;38;182;83;709
Alicante/Alacant;30JAN2021;281;1036;1762;6908
Baleares;30JAN2021;38;1977;439;3642
León;30JAN2021;153;7186;277;980
Girona;30JAN2021;83;512;47;697
Soria;30JAN2021;43;3987;51;494
Asturias;30JAN2021;39;217;422;4670
Ceuta;30JAN2021;30;171;3;18
Albacete;30JAN2021;28;155;142;589
Jaén;30JAN2021;59;251;210;1394
Valladolid;30JAN2021;141;1026;57;694
Valencia/València;30JAN2021;364;1573;2229;9034
Tarragona;30JAN2021;116;714;106;1045
Granada;30JAN2021;62;212;200;1092
Castellón/Castelló;30JAN2021;103;346;316;1560
Guadalajara;30JAN2021;7;54;54;239
Badajoz;30JAN2021;50;952;154;1278
Pontevedra;30JAN2021;45;5252;341;3585
Palencia;30JAN2021;171;7538;52;192
Teruel;30JAN2021;16;83;74;358
Gipuzkoa;30JAN2021;136;1121;126;2418
Cantabria;30JAN2021;3;33;148;1669
Huelva;30JAN2021;18;116;246;1489
Córdoba;30JAN2021;147;928;279;1469
Ourense;30JAN2021;22;276;140;1418
Salamanca;30JAN2021;52;1143;172;1122
Zaragoza;30JAN2021;89;452;165;1255
Burgos;30JAN2021;76;2200;8;308
Rioja, La;30JAN2021;12;72;134;758
Navarra;30JAN2021;52;599;184;2375
Zamora;30JAN2021;43;3189;65;430
Toledo;30JAN2021;35;162;429;1638
Segovia;30JAN2021;61;4229;90;524
Palmas, Las;30JAN2021;28;499;188;2576
Cádiz;30JAN2021;135;705;934;3416
Bizkaia;29JAN2021;325;2488;300;3359
Guadalajara;29JAN2021;37;182;198;918
Navarra;29JAN2021;102;1081;163;2826
Cáceres;29JAN2021;35;1244;216;1215
Zamora;29JAN2021;49;1907;107;817
Málaga;29JAN2021;538;3923;710;3466
Murcia;29JAN2021;287;2395;704;4189
Santa Cruz de Tenerife;29JAN2021;18;492;56;1424
Cuenca;29JAN2021;31;167;136;685
Barcelona;29JAN2021;1045;12668;1983;28914
Melilla;29JAN2021;26;225;25;120
Albacete;29JAN2021;46;296;173;809
Madrid;29JAN2021;2983;29658;3556;19305
Araba/Álava;29JAN2021;97;684;65;1030
Coruña, A;29JAN2021;157;2821;659;5750
Asturias;29JAN2021;72;448;596;6262
Tarragona;29JAN2021;157;1418;251;3884
Lleida;29JAN2021;80;858;153;2433
Lugo;29JAN2021;22;644;193;1616
Ciudad Real;29JAN2021;85;437;307;1587
Alicante/Alacant;29JAN2021;710;2275;2456;9128
Zaragoza;29JAN2021;105;495;205;1466
Baleares;29JAN2021;69;1748;320;3552
León;29JAN2021;154;865;621;2089
Rioja, La;29JAN2021;36;425;358;2021
Ávila;29JAN2021;55;632;10;172
Ceuta;29JAN2021;37;320;4;37
Badajoz;29JAN2021;135;3254;412;2536
Valladolid;29JAN2021;360;4196;179;1072
Valencia/València;29JAN2021;766;2928;2836;13398
Huelva;29JAN2021;120;591;442;2588
Castellón/Castelló;29JAN2021;255;767;566;3010
Teruel;29JAN2021;50;149;129;676
Segovia;29JAN2021;47;2077;126;744
Jaén;29JAN2021;133;938;196;1132
Gipuzkoa;29JAN2021;169;1720;158;2729
Soria;29JAN2021;40;149;43;546
Almería;29JAN2021;152;1292;591;3382
Girona;29JAN2021;188;1851;176;2572
Cantabria;29JAN2021;10;97;210;2469
Palmas, Las;29JAN2021;40;1135;220;2765
Pontevedra;29JAN2021;77;1806;511;4470
Ourense;29JAN2021;43;657;117;1478
Córdoba;29JAN2021;231;2002;270;1353
Granada;29JAN2021;144;1011;754;3421
Toledo;29JAN2021;166;740;465;2041
Huesca;29JAN2021;13;147;42;416
Salamanca;29JAN2021;131;1870;366;1697
Burgos;29JAN2021;120;924;56;383
Sevilla;29JAN2021;645;4360;742;3960
Cádiz;29JAN2021;359;2305;1018;3559
Palencia;29JAN2021;238;8302;110;444
Murcia;28JAN2021;327;2749;837;4722
Cáceres;28JAN2021;69;1209;215;1356
Bizkaia;28JAN2021;333;2328;384;4652
Sevilla;28JAN2021;614;4148;1062;4986
Granada;28JAN2021;113;758;763;3202
Rioja, La;28JAN2021;38;409;261;1520
Málaga;28JAN2021;580;4184;915;4254
Ávila;28JAN2021;109;1684;27;144
Cuenca;28JAN2021;49;167;147;680
Asturias;28JAN2021;74;514;610;5922
Barcelona;28JAN2021;1125;13698;2070;29411
Melilla;28JAN2021;27;225;18;95
Zaragoza;28JAN2021;196;1035;321;2153
Madrid;28JAN2021;2953;27844;3802;18625
Coruña, A;28JAN2021;168;2785;686;6245
Santa Cruz de Tenerife;28JAN2021;13;438;53;1092
Lugo;28JAN2021;16;274;110;1493
Guadalajara;28JAN2021;42;179;171;743
Lleida;28JAN2021;95;1177;113;2226
Ciudad Real;28JAN2021;77;430;335;1483
Alicante/Alacant;28JAN2021;813;2413;2549;8141
Baleares;28JAN2021;63;1258;526;4267
León;28JAN2021;159;1772;408;1711
Almería;28JAN2021;163;1170;532;2474
Huesca;28JAN2021;15;146;54;503
Ceuta;28JAN2021;30;365;7;43
Valladolid;28JAN2021;358;3956;135;1004
Zamora;28JAN2021;37;575;127;718
Segovia;28JAN2021;35;430;143;829
Valencia/València;28JAN2021;794;3040;2898;10469
Castellón/Castelló;28JAN2021;209;742;441;1924
Toledo;28JAN2021;187;735;555;1891
Teruel;28JAN2021;40;123;142;668
Girona;28JAN2021;169;1750;153;3161
Palencia;28JAN2021;247;7543;92;387
Jaén;28JAN2021;155;858;382;1926
Cantabria;28JAN2021;3;69;196;2724
Huelva;28JAN2021;102;755;294;1799
Ourense;28JAN2021;52;1199;127;1768
Córdoba;28JAN2021;264;2249;345;1569
Tarragona;28JAN2021;186;1883;194;4334
Gipuzkoa;28JAN2021;192;1704;160;4331
Burgos;28JAN2021;143;869;42;291
Navarra;28JAN2021;65;1144;225;2642
Araba/Álava;28JAN2021;112;832;65;1338
Pontevedra;28JAN2021;66;1111;588;4401
Albacete;28JAN2021;65;324;251;917
Badajoz;28JAN2021;162;6068;391;1963
Palmas, Las;28JAN2021;63;886;250;3073
Cádiz;28JAN2021;384;2115;930;3750
Soria;28JAN2021;33;296;43;517
Salamanca;28JAN2021;134;1907;200;1033
Cádiz;27JAN2021;402;2231;1009;3731
Bizkaia;27JAN2021;352;2507;375;4845
Ávila;27JAN2021;122;561;43;275
Cáceres;27JAN2021;54;1365;196;1282
Guadalajara;27JAN2021;46;196;162;783
Navarra;27JAN2021;81;1222;195;2222
Melilla;27JAN2021;30;201;33;114
Málaga;27JAN2021;600;3785;998;5110
Sevilla;27JAN2021;655;4700;887;4305
Granada;27JAN2021;138;997;835;3259
Murcia;27JAN2021;421;3389;738;5429
Cuenca;27JAN2021;46;182;249;1086
Barcelona;27JAN2021;1160;13310;1860;32816
Tarragona;27JAN2021;175;1793;184;4404
