PROVINCIA;FECHA_PRUEBA;N_ANT_POSITIVOS;N_ANT;N_PCR_POSITIVOS;N_PCR
Ceuta;18FEB2021;11;171;5;43
Zamora;18FEB2021;3;64;20;180
Valencia/València;18FEB2021;199;1502;597;3768
Sevilla;18FEB2021;106;2085;296;2103
Segovia;18FEB2021;14;524;8;201
Tarragona;18FEB2021;39;901;56;1624
Palencia;18FEB2021;29;258;26;158
Castellón/Castelló;18FEB2021;47;385;84;844
Badajoz;18FEB2021;12;590;49;622
Coruña, A;18FEB2021;36;3354;188;3578
Cantabria;18FEB2021;1;68;104;2307
Cuenca;18FEB2021;3;81;9;252
Albacete;18FEB2021;14;244;23;339
Girona;18FEB2021;103;1215;91;2276
Toledo;18FEB2021;24;328;95;874
Cádiz;18FEB2021;35;842;251;1640
Teruel;18FEB2021;8;63;32;150
Salamanca;18FEB2021;15;163;25;450
Córdoba;18FEB2021;42;1002;91;583
Ourense;18FEB2021;6;486;29;1014
Almería;18FEB2021;33;1221;189;1343
Zaragoza;18FEB2021;43;649;174;1377
Burgos;18FEB2021;48;536;15;288
Gipuzkoa;18FEB2021;77;926;81;2267
Asturias;18FEB2021;34;321;242;3651
Pontevedra;18FEB2021;13;667;162;2121
Huelva;18FEB2021;5;419;45;358
Santa Cruz de Tenerife;18FEB2021;30;608;53;1551
Bizkaia;17FEB2021;149;1474;197;3417
Jaén;17FEB2021;36;1057;104;958
Navarra;17FEB2021;25;937;89;1200
Gipuzkoa;17FEB2021;58;870;82;2359
Córdoba;17FEB2021;37;1152;76;676
Lleida;17FEB2021;56;474;71;1266
Málaga;17FEB2021;107;1429;269;1869
Segovia;17FEB2021;14;534;15;280
Barcelona;17FEB2021;495;7617;1043;19611
Melilla;17FEB2021;9;101;6;53
Ourense;17FEB2021;3;341;20;1240
Zaragoza;17FEB2021;42;677;132;1474
Araba/Álava;17FEB2021;43;425;39;1141
Madrid;17FEB2021;1075;16885;1844;14009
Teruel;17FEB2021;10;67;46;212
Valencia/València;17FEB2021;204;1528;503;4355
Murcia;17FEB2021;62;1209;136;1704
Lugo;17FEB2021;4;177;33;738
Guadalajara;17FEB2021;13;165;37;275
Santa Cruz de Tenerife;17FEB2021;26;472;52;1548
Alicante/Alacant;17FEB2021;100;844;357;2762
Ciudad Real;17FEB2021;7;206;29;510
Palmas, Las;17FEB2021;24;838;84;1305
Baleares;17FEB2021;26;640;106;2957
León;17FEB2021;39;463;241;972
Palencia;17FEB2021;11;224;27;169
Valladolid;17FEB2021;47;781;37;646
Ávila;17FEB2021;8;377;50;334
Toledo;17FEB2021;22;347;68;635
Ceuta;17FEB2021;25;230;6;62
Zamora;17FEB2021;3;76;11;208
Castellón/Castelló;17FEB2021;67;484;98;955
Badajoz;17FEB2021;9;591;53;763
Huelva;17FEB2021;7;627;97;835
Tarragona;17FEB2021;57;821;55;1945
Soria;17FEB2021;19;129;25;300
Coruña, A;17FEB2021;41;3523;236;2856
Pontevedra;17FEB2021;17;1454;133;2718
Cantabria;17FEB2021;9;87;72;1926
Girona;17FEB2021;92;1031;92;2387
Sevilla;17FEB2021;120;2725;311;2385
Almería;17FEB2021;35;741;188;1360
Cuenca;17FEB2021;3;53;10;163
Albacete;17FEB2021;11;234;20;413
Cáceres;17FEB2021;4;406;28;417
Salamanca;17FEB2021;13;163;49;599
Rioja, La;17FEB2021;43;758;28;528
Burgos;17FEB2021;76;1934;12;237
Asturias;17FEB2021;33;311;255;3938
Huesca;17FEB2021;8;105;12;233
Cádiz;17FEB2021;48;1088;235;1935
Granada;17FEB2021;28;757;268;1783
Bizkaia;16FEB2021;140;1611;201;3259
Navarra;16FEB2021;26;807;70;1968
Huesca;16FEB2021;9;151;10;218
Murcia;16FEB2021;72;1193;206;2576
Melilla;16FEB2021;8;124;18;80
Zaragoza;16FEB2021;71;809;190;1717
Guadalajara;16FEB2021;21;171;30;301
Lugo;16FEB2021;5;178;37;654
Barcelona;16FEB2021;667;8970;1183;21630
Palencia;16FEB2021;26;298;33;229
Sevilla;16FEB2021;140;3066;324;1957
Valencia/València;16FEB2021;205;1678;872;5640
Araba/Álava;16FEB2021;27;400;34;585
Madrid;16FEB2021;1214;23025;1970;14463
Ourense;16FEB2021;2;225;26;519
Pontevedra;16FEB2021;15;1361;116;2742
Lleida;16FEB2021;50;539;119;1303
Alicante/Alacant;16FEB2021;120;860;441;3088
Ciudad Real;16FEB2021;10;214;38;527
Málaga;16FEB2021;136;1863;452;2721
Baleares;16FEB2021;14;607;158;2561
León;16FEB2021;35;389;258;1176
Rioja, La;16FEB2021;16;585;42;679
Ceuta;16FEB2021;33;217;6;50
Albacete;16FEB2021;13;233;21;415
Teruel;16FEB2021;8;70;35;270
Huelva;16FEB2021;6;509;124;1081
Castellón/Castelló;16FEB2021;73;440;131;941
Toledo;16FEB2021;30;394;84;948
Badajoz;16FEB2021;12;413;63;668
Cuenca;16FEB2021;3;76;34;292
Jaén;16FEB2021;26;1076;122;1112
Soria;16FEB2021;25;142;24;458
Almería;16FEB2021;40;752;182;1295
Cáceres;16FEB2021;7;332;44;576
Cantabria;16FEB2021;4;49;83;1565
Coruña, A;16FEB2021;34;3425;291;3226
Cádiz;16FEB2021;72;1501;340;2306
Córdoba;16FEB2021;42;848;109;879
Girona;16FEB2021;109;1244;124;3467
Salamanca;16FEB2021;31;192;48;609
Burgos;16FEB2021;63;780;34;617
Zamora;16FEB2021;2;66;17;268
Asturias;16FEB2021;27;263;238;4345
Granada;16FEB2021;29;739;252;1889
Tarragona;16FEB2021;54;876;94;2603
Segovia;16FEB2021;7;172;16;223
Palmas, Las;16FEB2021;14;488;99;2021
Valladolid;16FEB2021;61;734;45;737
Santa Cruz de Tenerife;16FEB2021;21;528;70;1612
Ávila;16FEB2021;6;189;14;98
Gipuzkoa;16FEB2021;38;1011;87;2552
Bizkaia;15FEB2021;151;1439;143;2520
Tarragona;15FEB2021;83;966;61;1850
Madrid;15FEB2021;1528;22569;1074;10063
Murcia;15FEB2021;88;1352;149;1779
Cuenca;15FEB2021;10;61;10;131
Barcelona;15FEB2021;852;9931;1183;15637
Navarra;15FEB2021;35;947;65;1055
Melilla;15FEB2021;12;164;9;46
Albacete;15FEB2021;12;188;28;382
Palmas, Las;15FEB2021;30;1159;83;1662
Pontevedra;15FEB2021;21;1421;170;2283
Ávila;15FEB2021;7;248;10;257
Araba/Álava;15FEB2021;28;372;15;671
Coruña, A;15FEB2021;37;3982;243;2554
Jaén;15FEB2021;42;1110;93;869
Lugo;15FEB2021;3;296;29;770
Huesca;15FEB2021;8;104;35;347
Lleida;15FEB2021;55;603;61;1189
Alicante/Alacant;15FEB2021;92;799;403;2419
Ciudad Real;15FEB2021;12;227;30;561
Baleares;15FEB2021;42;730;134;2650
Salamanca;15FEB2021;20;158;50;571
León;15FEB2021;54;489;171;909
Zamora;15FEB2021;1;78;23;263
Ourense;15FEB2021;5;423;23;547
Zaragoza;15FEB2021;81;705;245;1875
Valladolid;15FEB2021;57;1068;52;885
Ceuta;15FEB2021;29;322;11;69
Girona;15FEB2021;136;1314;109;2001
Valencia/València;15FEB2021;143;1394;699;5118
Castellón/Castelló;15FEB2021;47;364;126;947
Badajoz;15FEB2021;8;577;111;1151
Teruel;15FEB2021;15;64;56;279
Málaga;15FEB2021;148;1671;177;1117
Soria;15FEB2021;27;92;22;161
Almería;15FEB2021;39;812;186;1291
Cantabria;15FEB2021;3;74;123;1928
Huelva;15FEB2021;27;983;107;800
Segovia;15FEB2021;17;230;27;316
Cáceres;15FEB2021;5;780;38;509
Córdoba;15FEB2021;37;797;58;481
Sevilla;15FEB2021;119;2842;240;1667
Santa Cruz de Tenerife;15FEB2021;33;539;29;1255
Cádiz;15FEB2021;82;1833;170;1160
Gipuzkoa;15FEB2021;41;907;85;1808
Toledo;15FEB2021;34;266;77;803
Burgos;15FEB2021;49;991;19;223
Rioja, La;15FEB2021;30;744;30;469
Granada;15FEB2021;56;1078;278;2153
Asturias;15FEB2021;26;312;203;4137
Palencia;15FEB2021;38;346;25;211
Guadalajara;15FEB2021;8;120;42;401
Bizkaia;14FEB2021;104;791;151;2504
Guadalajara;14FEB2021;3;42;11;75
Jaén;14FEB2021;15;143;22;257
Navarra;14FEB2021;13;278;57;1032
Melilla;14FEB2021;2;54;5;45
León;14FEB2021;12;113;62;300
Lugo;14FEB2021;5;93;50;697
Salamanca;14FEB2021;12;63;29;334
Ourense;14FEB2021;6;244;28;557
Murcia;14FEB2021;4;137;48;916
Barcelona;14FEB2021;175;1814;199;3240
Araba/Álava;14FEB2021;24;243;23;761
Madrid;14FEB2021;249;6866;386;3681
Ávila;14FEB2021;6;118;6;99
Coruña, A;14FEB2021;19;3328;193;2512
Palmas, Las;14FEB2021;21;293;78;1448
Segovia;14FEB2021;16;78;15;279
Sevilla;14FEB2021;49;666;140;1034
Huesca;14FEB2021;1;35;3;62
Tarragona;14FEB2021;18;258;19;333
Lleida;14FEB2021;21;242;23;196
Alicante/Alacant;14FEB2021;21;292;148;757
Ciudad Real;14FEB2021;5;77;5;199
Baleares;14FEB2021;22;401;43;1356
Palencia;14FEB2021;17;168;14;103
Zaragoza;14FEB2021;28;216;39;384
Ceuta;14FEB2021;27;128;1;13
Valladolid;14FEB2021;21;217;23;330
Valencia/València;14FEB2021;34;311;128;976
Santa Cruz de Tenerife;14FEB2021;14;212;57;551
Zamora;14FEB2021;0;49;1;46
Castellón/Castelló;14FEB2021;21;132;40;332
Albacete;14FEB2021;7;109;13;177
Badajoz;14FEB2021;8;315;22;331
Cuenca;14FEB2021;1;29;16;141
Rioja, La;14FEB2021;8;125;51;636
Cáceres;14FEB2021;2;118;22;297
Málaga;14FEB2021;40;215;114;998
Soria;14FEB2021;15;41;11;163
Almería;14FEB2021;14;76;90;789
Cantabria;14FEB2021;1;41;67;1391
Girona;14FEB2021;43;304;21;333
Cádiz;14FEB2021;19;502;167;1195
Córdoba;14FEB2021;35;332;70;632
Gipuzkoa;14FEB2021;39;550;60;1593
Burgos;14FEB2021;29;240;3;143
Asturias;14FEB2021;13;117;168;2853
Pontevedra;14FEB2021;19;473;138;2395
Teruel;14FEB2021;2;36;14;89
Huelva;14FEB2021;2;93;28;186
Toledo;14FEB2021;8;108;12;180
Granada;14FEB2021;18;137;53;386
Bizkaia;13FEB2021;91;901;156;3118
Huesca;13FEB2021;2;57;12;147
Murcia;13FEB2021;32;536;132;1879
Málaga;13FEB2021;47;342;327;2404
Palencia;13FEB2021;21;237;19;152
Ourense;13FEB2021;2;172;39;843
Salamanca;13FEB2021;12;54;73;746
Barcelona;13FEB2021;294;3616;392;7560
Melilla;13FEB2021;1;57;8;71
Segovia;13FEB2021;14;79;27;293
Araba/Álava;13FEB2021;16;103;47;913
Madrid;13FEB2021;278;9310;1429;10358
Coruña, A;13FEB2021;33;5503;212;2583
Pontevedra;13FEB2021;15;1167;147;3159
Santa Cruz de Tenerife;13FEB2021;30;389;43;930
Sevilla;13FEB2021;59;696;230;1872
Lugo;13FEB2021;4;133;21;758
Toledo;13FEB2021;4;83;53;584
Lleida;13FEB2021;32;365;36;371
Alicante/Alacant;13FEB2021;33;358;298;1641
Ciudad Real;13FEB2021;7;103;21;291
Teruel;13FEB2021;13;53;19;150
Tarragona;13FEB2021;35;756;38;560
Baleares;13FEB2021;18;342;85;2346
León;13FEB2021;12;108;145;568
Palmas, Las;13FEB2021;23;427;94;2106
Granada;13FEB2021;26;142;67;572
Ávila;13FEB2021;10;117;10;193
Zaragoza;13FEB2021;40;310;62;746
Ceuta;13FEB2021;22;149;4;10
Cuenca;13FEB2021;0;27;21;277
Zamora;13FEB2021;0;65;10;143
Jaén;13FEB2021;22;163;49;655
Valencia/València;13FEB2021;58;563;514;3363
Cáceres;13FEB2021;4;100;26;359
Castellón/Castelló;13FEB2021;44;227;71;551
Albacete;13FEB2021;10;105;15;204
Badajoz;13FEB2021;13;275;85;736
Valladolid;13FEB2021;30;305;30;369
Soria;13FEB2021;12;48;29;218
Almería;13FEB2021;13;147;179;1462
Cádiz;13FEB2021;38;335;390;2299
Cantabria;13FEB2021;2;51;71;1272
Huelva;13FEB2021;8;93;45;588
Gipuzkoa;13FEB2021;35;566;86;1708
Girona;13FEB2021;44;469;24;584
Burgos;13FEB2021;25;221;26;263
Navarra;13FEB2021;17;311;58;1618
Córdoba;13FEB2021;38;380;73;680
Asturias;13FEB2021;16;146;259;3292
Rioja, La;13FEB2021;9;139;19;307
Guadalajara;13FEB2021;7;39;5;87
Bizkaia;12FEB2021;170;2027;202;2922
Lugo;12FEB2021;10;501;73;1619
Navarra;12FEB2021;37;832;80;1882
Málaga;12FEB2021;151;1835;363;1938
Valladolid;12FEB2021;105;1199;90;725
Palmas, Las;12FEB2021;32;891;115;2019
Zamora;12FEB2021;4;328;15;265
Murcia;12FEB2021;96;1248;272;2189
Ourense;12FEB2021;14;610;43;693
Pontevedra;12FEB2021;22;2559;156;2424
Barcelona;12FEB2021;579;17151;1157;17896
Melilla;12FEB2021;17;168;13;69
Santa Cruz de Tenerife;12FEB2021;31;646;31;1343
Sevilla;12FEB2021;176;2037;566;3398
Araba/Álava;12FEB2021;31;499;47;480
Madrid;12FEB2021;1353;22760;2112;14780
Coruña, A;12FEB2021;55;7426;336;2974
Toledo;12FEB2021;24;384;104;877
Lleida;12FEB2021;39;1419;94;1883
Alicante/Alacant;12FEB2021;125;866;551;3266
Ciudad Real;12FEB2021;15;238;49;508
Teruel;12FEB2021;12;94;63;430
Rioja, La;12FEB2021;24;335;39;299
Zaragoza;12FEB2021;99;737;224;1845
Baleares;12FEB2021;33;657;189;2893
León;12FEB2021;45;524;262;1155
Ávila;12FEB2021;23;242;34;272
Ceuta;12FEB2021;18;164;10;49
Córdoba;12FEB2021;71;1404;89;694
Segovia;12FEB2021;25;285;36;327
Cuenca;12FEB2021;6;66;22;274
Valencia/València;12FEB2021;177;1355;904;5516
Huelva;12FEB2021;24;821;74;663
Castellón/Castelló;12FEB2021;80;408;169;1216
Jaén;12FEB2021;31;935;136;1073
Albacete;12FEB2021;10;215;51;508
Badajoz;12FEB2021;20;665;78;940
Cáceres;12FEB2021;7;520;41;572
Tarragona;12FEB2021;48;2246;92;2117
Almería;12FEB2021;49;829;245;1562
Cantabria;12FEB2021;2;72;128;2241
Gipuzkoa;12FEB2021;53;1048;131;2372
Cádiz;12FEB2021;88;1770;375;2139
Girona;12FEB2021;95;2102;126;3472
Guadalajara;12FEB2021;10;183;50;415
Salamanca;12FEB2021;20;262;74;691
Granada;12FEB2021;39;408;309;2147
Burgos;12FEB2021;67;1569;22;283
Soria;12FEB2021;18;106;45;306
Asturias;12FEB2021;35;359;322;4365
Huesca;12FEB2021;11;119;18;304
Palencia;12FEB2021;44;1494;57;205
Bizkaia;11FEB2021;183;2074;223;3825
Guadalajara;11FEB2021;21;206;36;364
Navarra;11FEB2021;39;976;93;1594
Madrid;11FEB2021;1243;25417;2348;14464
Asturias;11FEB2021;41;316;351;5612
Murcia;11FEB2021;82;1239;228;2177
Cuenca;11FEB2021;12;76;28;284
Salamanca;11FEB2021;25;243;92;705
Rioja, La;11FEB2021;19;472;49;475
Barcelona;11FEB2021;605;18458;1025;18992
Melilla;11FEB2021;19;151;18;91
Soria;11FEB2021;15;89;39;428
Sevilla;11FEB2021;172;2186;488;3071
Tarragona;11FEB2021;81;2125;79;2378
Araba/Álava;11FEB2021;37;635;57;1106
Coruña, A;11FEB2021;32;7419;389;4192
Ávila;11FEB2021;19;255;16;128
Lugo;11FEB2021;6;374;56;1292
Valladolid;11FEB2021;84;1329;79;769
Lleida;11FEB2021;42;1533;108;1825
Ciudad Real;11FEB2021;11;234;58;595
Alicante/Alacant;11FEB2021;109;921;606;3372
Baleares;11FEB2021;30;718;161;3693
León;11FEB2021;43;1488;259;1112
Zaragoza;11FEB2021;82;711;183;1435
Ceuta;11FEB2021;31;175;3;38
Albacete;11FEB2021;14;178;46;456
Zamora;11FEB2021;1;951;17;233
Cáceres;11FEB2021;3;732;48;566
Granada;11FEB2021;45;405;300;1752
Huesca;11FEB2021;13;113;33;310
Valencia/València;11FEB2021;137;1447;915;6339
Málaga;11FEB2021;159;1861;567;3033
Castellón/Castelló;11FEB2021;57;415;144;1088
Almería;11FEB2021;42;818;318;1982
Toledo;11FEB2021;31;349;189;1160
Palmas, Las;11FEB2021;33;896;167;2109
Badajoz;11FEB2021;23;951;130;814
Teruel;11FEB2021;10;65;75;248
Córdoba;11FEB2021;59;1327;84;588
Girona;11FEB2021;98;2286;104;2160
Cantabria;11FEB2021;2;74;99;1840
Segovia;11FEB2021;19;194;33;265
Santa Cruz de Tenerife;11FEB2021;35;627;38;1503
Jaén;11FEB2021;30;814;170;1101
Huelva;11FEB2021;15;791;141;930
Gipuzkoa;11FEB2021;70;1228;98;3065
Burgos;11FEB2021;84;989;24;241
Pontevedra;11FEB2021;25;2487;196;3023
Ourense;11FEB2021;10;434;40;1007
Cádiz;11FEB2021;94;1803;466;2495
Palencia;11FEB2021;57;2717;40;282
Bizkaia;10FEB2021;165;2059;238;3230
Ourense;10FEB2021;16;387;66;2149
Navarra;10FEB2021;35;1111;122;2020
Melilla;10FEB2021;16;156;20;84
Zaragoza;10FEB2021;91;875;242;1841
Palencia;10FEB2021;57;741;44;219
Asturias;10FEB2021;39;410;337;4795
Málaga;10FEB2021;174;2880;496;3124
Soria;10FEB2021;15;116;48;469
Badajoz;10FEB2021;30;838;119;884
Murcia;10FEB2021;79;1484;213;2487
Rioja, La;10FEB2021;19;258;66;769
Salamanca;10FEB2021;28;236;151;1255
Barcelona;10FEB2021;550;17313;1102;23297
Sevilla;10FEB2021;186;3499;482;3086
Teruel;10FEB2021;11;92;76;330
Tarragona;10FEB2021;51;1830;105;2833
Valladolid;10FEB2021;88;1137;92;906
Madrid;10FEB2021;1504;20346;2531;16939
Araba/Álava;10FEB2021;47;513;51;709
Coruña, A;10FEB2021;64;6975;505;4582
Almería;10FEB2021;41;780;350;2437
Lugo;10FEB2021;8;450;79;1242
Segovia;10FEB2021;10;165;55;385
Jaén;10FEB2021;41;542;142;1175
Lleida;10FEB2021;32;1214;70;1400
Ciudad Real;10FEB2021;26;295;83;827
Valencia/València;10FEB2021;187;1536;1135;6801
Baleares;10FEB2021;28;658;133;2653
Santa Cruz de Tenerife;10FEB2021;31;527;38;1474
Cuenca;10FEB2021;6;90;34;392
Ávila;10FEB2021;12;182;15;197
Cáceres;10FEB2021;8;822;80;650
Ceuta;10FEB2021;20;228;2;47
Albacete;10FEB2021;11;202;61;639
Córdoba;10FEB2021;72;905;130;1007
Gipuzkoa;10FEB2021;79;1362;119;4199
Castellón/Castelló;10FEB2021;75;408;163;1094
Toledo;10FEB2021;37;403;161;1191
Guadalajara;10FEB2021;17;164;52;416
Huelva;10FEB2021;11;647;128;806
Cantabria;10FEB2021;3;73;137;1942
Cádiz;10FEB2021;154;1620;526;3058
Girona;10FEB2021;124;2784;102;2322
Granada;10FEB2021;52;1058;356;2045
Huesca;10FEB2021;7;138;24;327
Burgos;10FEB2021;82;855;26;341
Pontevedra;10FEB2021;21;2389;228;5235
Zamora;10FEB2021;3;414;35;337
Palmas, Las;10FEB2021;30;1088;150;2113
León;10FEB2021;42;722;393;1642
Alicante/Alacant;10FEB2021;134;974;866;4547
Bizkaia;09FEB2021;199;2079;235;3665
Navarra;09FEB2021;38;1040;84;2242
Ourense;09FEB2021;13;338;96;1852
Tarragona;09FEB2021;57;1957;143;3224
Palencia;09FEB2021;68;547;50;272
Palmas, Las;09FEB2021;45;1098;135;2017
Pontevedra;09FEB2021;27;1997;255;4983
Rioja, La;09FEB2021;22;756;84;829
Málaga;09FEB2021;197;2955;394;2331
Teruel;09FEB2021;19;120;61;360
Murcia;09FEB2021;89;1583;304;2590
Barcelona;09FEB2021;704;16900;1415;25910
Melilla;09FEB2021;12;169;17;94
Madrid;09FEB2021;1704;25507;2729;16991
Araba/Álava;09FEB2021;54;556;77;1033
Coruña, A;09FEB2021;55;6586;443;5089
Lugo;09FEB2021;9;384;52;993
Badajoz;09FEB2021;26;789;158;1019
Ciudad Real;09FEB2021;30;346;71;709
Alicante/Alacant;09FEB2021;134;1011;946;4635
Santa Cruz de Tenerife;09FEB2021;20;591;49;1629
Baleares;09FEB2021;35;666;265;3439
León;09FEB2021;44;809;199;1088
Valencia/València;09FEB2021;210;1725;1337;8410
Sevilla;09FEB2021;243;3847;624;3749
Ávila;09FEB2021;31;386;9;185
Ceuta;09FEB2021;32;206;2;48
Cuenca;09FEB2021;7;93;43;416
Zamora;09FEB2021;3;125;48;662
Valladolid;09FEB2021;92;1124;132;1083
Cáceres;09FEB2021;7;942;92;856
Castellón/Castelló;09FEB2021;84;495;194;1297
Granada;09FEB2021;67;1054;413;2556
Almería;09FEB2021;53;1011;372;2453
Gipuzkoa;09FEB2021;95;1295;136;2921
Córdoba;09FEB2021;86;1163;129;1013
Soria;09FEB2021;17;110;17;335
Huelva;09FEB2021;18;498;211;1268
Huesca;09FEB2021;9;153;26;415
Cantabria;09FEB2021;1;76;140;2337
Jaén;09FEB2021;69;712;180;1325
Segovia;09FEB2021;24;197;65;376
Guadalajara;09FEB2021;26;187;77;532
Salamanca;09FEB2021;36;629;151;1080
Albacete;09FEB2021;18;232;48;503
Burgos;09FEB2021;83;1602;44;458
Asturias;09FEB2021;45;486;369;5460
Toledo;09FEB2021;60;449;212;1374
Zaragoza;09FEB2021;103;873;308;2082
Girona;09FEB2021;136;2580;159;2989
Cádiz;09FEB2021;167;1960;726;3168
Lleida;09FEB2021;38;859;98;2207
Bizkaia;08FEB2021;225;2109;189;3191
Navarra;08FEB2021;59;1269;146;1989
Palencia;08FEB2021;87;683;44;214
Málaga;08FEB2021;257;3120;291;2070
Valencia/València;08FEB2021;311;1798;1130;6311
Sevilla;08FEB2021;277;4030;289;1986
Guadalajara;08FEB2021;26;155;107;600
Segovia;08FEB2021;23;215;67;501
Murcia;08FEB2021;152;1768;241;2324
Pontevedra;08FEB2021;27;1142;258;5019
Teruel;08FEB2021;21;114;118;393
Barcelona;08FEB2021;1029;15320;1354;20598
Madrid;08FEB2021;2166;28352;1361;10811
Araba/Álava;08FEB2021;52;725;45;947
Zaragoza;08FEB2021;116;803;344;2464
Coruña, A;08FEB2021;71;6246;394;3761
Ávila;08FEB2021;39;457;20;227
Lleida;08FEB2021;56;865;79;1295
Alicante/Alacant;08FEB2021;252;1230;770;3800
Ciudad Real;08FEB2021;34;308;93;887
Baleares;08FEB2021;29;1033;238;2711
León;08FEB2021;80;4780;230;1189
Valladolid;08FEB2021;111;2092;110;920
Melilla;08FEB2021;13;178;12;45
Tarragona;08FEB2021;99;1194;96;2860
Soria;08FEB2021;13;103;23;331
Ceuta;08FEB2021;29;230;8;72
Gipuzkoa;08FEB2021;101;1486;128;2308
Córdoba;08FEB2021;86;1184;70;524
Cádiz;08FEB2021;196;2329;349;1941
Albacete;08FEB2021;15;240;58;567
Toledo;08FEB2021;67;414;168;956
Huelva;08FEB2021;29;742;143;921
Castellón/Castelló;08FEB2021;112;524;223;1236
Ourense;08FEB2021;24;507;45;1939
Granada;08FEB2021;72;922;471;2462
Santa Cruz de Tenerife;08FEB2021;25;483;43;1321
Almería;08FEB2021;73;1378;208;1494
Girona;08FEB2021;170;1851;194;3089
Zamora;08FEB2021;8;146;20;287
Jaén;08FEB2021;73;1053;168;845
Badajoz;08FEB2021;58;834;249;1132
Cantabria;08FEB2021;7;102;122;1862
Asturias;08FEB2021;49;423;312;4940
Huesca;08FEB2021;8;102;27;375
Salamanca;08FEB2021;59;750;46;555
Burgos;08FEB2021;106;2335;27;391
Rioja, La;08FEB2021;27;739;58;437
Palmas, Las;08FEB2021;48;1374;116;2421
Cuenca;08FEB2021;8;82;28;222
Lugo;08FEB2021;7;683;40;1073
Cáceres;08FEB2021;15;1329;56;778
Valladolid;07FEB2021;52;1799;26;261
Bizkaia;07FEB2021;149;1284;190;3680
Salamanca;07FEB2021;13;83;35;252
Alicante/Alacant;07FEB2021;85;504;388;1553
Tarragona;07FEB2021;36;408;40;416
Ávila;07FEB2021;24;164;11;101
Sevilla;07FEB2021;95;780;294;1751
Soria;07FEB2021;22;62;32;244
Murcia;07FEB2021;12;193;137;1318
Cuenca;07FEB2021;4;39;14;114
Barcelona;07FEB2021;214;2657;233;3599
Melilla;07FEB2021;4;53;11;50
Huesca;07FEB2021;4;56;4;60
Araba/Álava;07FEB2021;26;199;33;928
Coruña, A;07FEB2021;23;8598;328;5223
Toledo;07FEB2021;16;94;33;351
Zamora;07FEB2021;10;69;5;65
Lugo;07FEB2021;8;147;62;1089
Navarra;07FEB2021;23;330;89;1450
Lleida;07FEB2021;32;351;23;368
Ciudad Real;07FEB2021;10;100;30;313
Cáceres;07FEB2021;6;174;32;434
Baleares;07FEB2021;20;1736;70;1364
León;07FEB2021;73;9832;166;667
Girona;07FEB2021;44;407;22;575
Cádiz;07FEB2021;43;481;383;1852
Ceuta;07FEB2021;18;150;2;23
Córdoba;07FEB2021;53;431;64;589
Asturias;07FEB2021;13;170;330;3837
Jaén;07FEB2021;22;164;47;334
Valencia/València;07FEB2021;81;513;230;1338
Granada;07FEB2021;26;146;80;447
Málaga;07FEB2021;58;299;237;1334
Castellón/Castelló;07FEB2021;28;165;29;280
Guadalajara;07FEB2021;8;39;5;70
Teruel;07FEB2021;17;75;39;161
Almería;07FEB2021;13;93;207;1591
Ourense;07FEB2021;9;2279;33;2080
Cantabria;07FEB2021;0;45;100;1269
Segovia;07FEB2021;18;235;34;260
Palmas, Las;07FEB2021;29;394;108;1601
Santa Cruz de Tenerife;07FEB2021;12;200;21;738
Gipuzkoa;07FEB2021;67;865;125;2294
Zaragoza;07FEB2021;31;257;40;465
Madrid;07FEB2021;318;8220;695;4690
Burgos;07FEB2021;42;256;7;135
Rioja, La;07FEB2021;9;70;65;669
Huelva;07FEB2021;9;93;29;212
Pontevedra;07FEB2021;12;498;178;3166
Badajoz;07FEB2021;29;560;63;511
Albacete;07FEB2021;12;100;44;243
Palencia;07FEB2021;48;424;22;141
Bizkaia;06FEB2021;136;1127;192;3560
Santa Cruz de Tenerife;06FEB2021;19;336;33;1012
Navarra;06FEB2021;25;363;88;2073
Salamanca;06FEB2021;27;127;98;952
Almería;06FEB2021;25;204;444;2800
Huesca;06FEB2021;5;64;22;162
Palencia;06FEB2021;47;471;31;178
Teruel;06FEB2021;17;59;33;210
Tarragona;06FEB2021;63;545;44;815
Ávila;06FEB2021;10;189;23;282
Murcia;06FEB2021;93;834;287;2762
Cuenca;06FEB2021;6;46;88;558
Sevilla;06FEB2021;126;826;495;3420
Barcelona;06FEB2021;301;4103;472;9463
Ourense;06FEB2021;11;2010;79;1249
Zamora;06FEB2021;12;2569;13;235
Zaragoza;06FEB2021;63;397;102;1003
Madrid;06FEB2021;449;9306;2262;13831
Araba/Álava;06FEB2021;26;152;78;957
Coruña, A;06FEB2021;37;9968;436;4431
Valladolid;06FEB2021;106;2323;54;626
Lleida;06FEB2021;33;406;50;579
Ciudad Real;06FEB2021;11;128;36;375
Baleares;06FEB2021;18;1715;238;3681
Asturias;06FEB2021;28;186;340;4764
Ceuta;06FEB2021;22;218;2;18
Gipuzkoa;06FEB2021;108;1038;133;1884
Córdoba;06FEB2021;66;604;184;1160
Palmas, Las;06FEB2021;31;446;147;2310
Badajoz;06FEB2021;26;517;67;772
Segovia;06FEB2021;8;277;54;383
Cádiz;06FEB2021;62;523;994;4075
Huelva;06FEB2021;5;126;103;888
Jaén;06FEB2021;35;158;158;1101
Castellón/Castelló;06FEB2021;55;272;208;1016
Toledo;06FEB2021;17;138;184;927
Guadalajara;06FEB2021;6;49;45;181
Málaga;06FEB2021;100;506;509;3170
Girona;06FEB2021;56;547;32;747
