date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Última fecha de actualización de datos,Fecha de la ultima vacuna registrada,source_name,source
10/2/21,La Rioja,19955.0,1400.0,1300.0,,22655,18970,0.8373427499448245,,7997.0,,9/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210210.ods
10/2/21,Madrid,333375.0,25400.0,27700.0,,386475,294615,0.7623132156025616,,115535.0,,9/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210210.ods
10/2/21,Murcia,87305.0,6600.0,6200.0,,100105,78988,0.7890514959292743,,27799.0,,9/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210210.ods
10/2/21,Navarra,39345.0,2900.0,2700.0,,44945,36677,0.8160418289019913,,13286.0,,9/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210210.ods
10/2/21,País Vasco,107460.0,7900.0,9100.0,,124460,75634,0.6076972521291981,,26299.0,,9/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210210.ods
10/2/21,Ceuta,4320.0,400.0,400.0,,5120,2277,0.4447265625,,963.0,,8/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210210.ods
10/2/21,Melilla,3150.0,400.0,400.0,,3950,2399,0.6073417721518988,,1080.0,,8/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210210.ods
10/2/21,Totales,2528955.0,192000.0,193800.0,,2914755,2233249,0.7661875526416457,,889683.0,,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210210.ods
11/2/21,Andalucía,475110.0,36300.0,34500.0,,545910,415015,0.760226044586104,,168087.0,,10/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210211.ods
11/2/21,Aragón,81045.0,6300.0,5400.0,,92745,84487,0.9109601595773356,,32986.0,,10/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210211.ods
11/2/21,Asturias,83975.0,6300.0,4200.0,,94475,77168,0.8168086795448531,,32706.0,,10/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210211.ods
11/2/21,Baleares,42480.0,3200.0,4800.0,,50480,38969,0.7719690966719492,,15576.0,,10/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210211.ods
11/2/21,Canarias,93570.0,7000.0,8900.0,,109470,86467,0.7898693706038183,,29967.0,,9/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210211.ods
11/2/21,Cantabria,39345.0,2900.0,2400.0,,44645,38217,0.8560197110538694,,16259.0,,10/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210211.ods
11/2/21,Castilla y Leon,177555.0,13500.0,9800.0,,200855,172686,0.8597545493017351,,72444.0,,10/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210211.ods
11/2/21,Castilla La Mancha,120375.0,9200.0,8300.0,,137875,113637,0.8242030825022666,,38191.0,,10/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210211.ods
11/2/21,Cataluña,410120.0,31400.0,31800.0,,473320,357875,0.7560952421194963,,146079.0,,10/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210211.ods
11/2/21,C. Valenciana,207280.0,15700.0,20600.0,,243580,208242,0.8549224074226127,,90760.0,,10/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210211.ods
11/2/21,Extremadura,74375.0,5400.0,4300.0,,84075,73439,0.8734939042521558,,29776.0,,10/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210211.ods
11/2/21,Galicia,128815.0,9800.0,11000.0,,149615,117783,0.7872405841660262,,55082.0,,10/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210211.ods
11/2/21,La Rioja,19955.0,1400.0,1300.0,,22655,19428,0.8575590377400133,,8129.0,,10/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210211.ods
11/2/21,Madrid,333375.0,25400.0,27700.0,,386475,308047,0.797068374409729,,128570.0,,10/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210211.ods
11/2/21,Murcia,87305.0,6600.0,6200.0,,100105,81470,0.8138454622646222,,29721.0,,10/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210211.ods
11/2/21,Navarra,39345.0,2900.0,2700.0,,44945,38016,0.8458337968628323,,14003.0,,10/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210211.ods
11/2/21,País Vasco,107460.0,7900.0,9100.0,,124460,84459,0.6786035674112164,,32897.0,,10/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210211.ods
11/2/21,Ceuta,4320.0,400.0,400.0,,5120,2559,0.4998046875,,963.0,,10/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210211.ods
11/2/21,Melilla,3150.0,400.0,400.0,,3950,2543,0.6437974683544304,,1082.0,,10/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210211.ods
11/2/21,Totales,2528955.0,192000.0,193800.0,,2914755,2320507,0.7961242025487563,,943278.0,,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210211.ods
12/2/21,Andalucía,475110.0,36300.0,34500.0,,545910,431642,0.7906834459892657,,176731.0,,11/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210212.ods
12/2/21,Aragón,81045.0,6300.0,5400.0,,92745,88297,0.9520405412690712,,35659.0,,11/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210212.ods
12/2/21,Asturias,83975.0,6300.0,4200.0,,94475,78446,0.8303360677427891,,32946.0,,11/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210212.ods
12/2/21,Baleares,42480.0,3200.0,4800.0,,50480,40624,0.8047543581616482,,16683.0,,11/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210212.ods
12/2/21,Canarias,93570.0,7000.0,8900.0,,109470,99316,0.9072439937882524,,40779.0,,11/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210212.ods
12/2/21,Cantabria,39345.0,2900.0,2400.0,,44645,39707,0.8893941090827641,,17478.0,,11/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210212.ods
12/2/21,Castilla y Leon,177555.0,13500.0,9800.0,,200855,178831,0.8903487590550397,,75433.0,,11/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210212.ods
12/2/21,Castilla La Mancha,120375.0,9200.0,8300.0,,137875,117671,0.8534614687216682,,41690.0,,11/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210212.ods
12/2/21,Cataluña,410120.0,31400.0,31800.0,,473320,376519,0.7954850840868757,,152091.0,,11/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210212.ods
12/2/21,C. Valenciana,207280.0,15700.0,20600.0,,243580,214010,0.8786025125215535,,92433.0,,11/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210212.ods
12/2/21,Extremadura,74375.0,5400.0,4300.0,,84075,75603,0.8992328278322926,,30501.0,,11/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210212.ods
12/2/21,Galicia,128815.0,9800.0,11000.0,,149615,124733,0.8336931457407345,,55187.0,,11/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210212.ods
12/2/21,La Rioja,19955.0,1400.0,1300.0,,22655,19968,0.8813948355771353,,8365.0,,11/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210212.ods
12/2/21,Madrid,333375.0,25400.0,27700.0,,386475,319144,0.8257817452616599,,139553.0,,11/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210212.ods
12/2/21,Murcia,87305.0,6600.0,6200.0,,100105,84111,0.8402277608511063,,32249.0,,11/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210212.ods
12/2/21,Navarra,39345.0,2900.0,2700.0,,44945,39196,0.8720881076871733,,14536.0,,11/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210212.ods
12/2/21,País Vasco,107460.0,7900.0,9100.0,,124460,89883,0.7221838341635867,,36125.0,,11/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210212.ods
12/2/21,Ceuta,4320.0,400.0,400.0,,5120,2697,0.5267578125,,963.0,,11/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210212.ods
12/2/21,Melilla,3150.0,400.0,400.0,,3950,2647,0.670126582278481,,1083.0,,11/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210212.ods
12/2/21,Totales,2528955.0,192000.0,193800.0,,2914755,2423045,0.8313031455473959,,1000485.0,,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210212.ods
15/2/21,Andalucía,475110.0,36300.0,34500.0,,545910,457018,0.8371672986389698,,190867.0,,14/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210215.ods
15/2/21,Aragón,81045.0,6300.0,5400.0,,92745,91343,0.9848832821176344,,36979.0,,13/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210215.ods
15/2/21,Asturias,83975.0,6300.0,4200.0,,94475,80484,0.8519079121460704,,33466.0,,13/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210215.ods
15/2/21,Baleares,42480.0,3200.0,4800.0,,50480,43862,0.8688985736925515,,18653.0,,13/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210215.ods
15/2/21,Canarias,93570.0,7000.0,8900.0,,109470,104706,0.9564812277336256,,43371.0,,14/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210215.ods
15/2/21,Cantabria,39345.0,2900.0,2400.0,,44645,42494,0.9518199126441932,,18916.0,,13/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210215.ods
15/2/21,Castilla y Leon,177555.0,13500.0,9800.0,,200855,186398,0.9280227029449104,,78271.0,,14/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210215.ods
15/2/21,Castilla La Mancha,120375.0,9200.0,8300.0,,137875,125951,0.9135158658204896,,49378.0,,14/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210215.ods
15/2/21,Cataluña,410120.0,31400.0,31800.0,,473320,402742,0.8508873489394068,,162003.0,,14/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210215.ods
15/2/21,C. Valenciana,207280.0,15700.0,20600.0,,243580,219822,0.9024632564249938,,94255.0,,14/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210215.ods
15/2/21,Extremadura,74375.0,5400.0,4300.0,,84075,78038,0.9281950639310141,,31116.0,,14/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210215.ods
15/2/21,Galicia,128815.0,9800.0,11000.0,,149615,134518,0.8990943421448384,,55343.0,,14/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210215.ods
15/2/21,La Rioja,19955.0,1400.0,1300.0,,22655,21095,0.9311410284705364,,8449.0,,13/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210215.ods
15/2/21,Madrid,333375.0,25400.0,27700.0,,386475,338333,0.8754330810531082,,152696.0,,14/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210215.ods
15/2/21,Murcia,87305.0,6600.0,6200.0,,100105,90378,0.9028320263723092,,37453.0,,14/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210215.ods
15/2/21,Navarra,39345.0,2900.0,2700.0,,44945,40295,0.8965402158193347,,15344.0,,12/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210215.ods
15/2/21,País Vasco,107460.0,7900.0,9100.0,,124460,97787,0.7856901815844448,,41483.0,,14/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210215.ods
15/2/21,Ceuta,4320.0,400.0,400.0,,5120,3522,0.687890625,,964.0,,14/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210215.ods
15/2/21,Melilla,3150.0,400.0,400.0,,3950,2822,0.7144303797468354,,1084.0,,14/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210215.ods
15/2/21,Totales,2528955.0,192000.0,193800.0,,2914755,2561608,0.8788416179061362,,1070091.0,,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210215.ods
16/2/21,Andalucía,475110.0,36300.0,34500.0,,545910,468983,0.8590848308329212,,194477.0,,15/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210216.ods
16/2/21,Aragón,81045.0,6300.0,5400.0,,92745,93512,1.0082699876004098,,37628.0,,15/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210216.ods
16/2/21,Asturias,83975.0,6300.0,4200.0,,94475,81941,0.8673299814765811,,34140.0,,15/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210216.ods
16/2/21,Baleares,42480.0,3200.0,4800.0,,50480,44573,0.8829833597464343,,19025.0,,15/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210216.ods
16/2/21,Canarias,93570.0,7000.0,8900.0,,109470,106747,0.975125605188636,,44120.0,,15/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210216.ods
16/2/21,Cantabria,39345.0,2900.0,2400.0,,44645,43214,0.9679471385373504,,19000.0,,15/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210216.ods
16/2/21,Castilla y Leon,177555.0,13500.0,9800.0,,200855,190381,0.9478529287296806,,80091.0,,15/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210216.ods
16/2/21,Castilla La Mancha,120375.0,9200.0,8300.0,,137875,129772,0.9412293744333636,,52826.0,,15/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210216.ods
16/2/21,Cataluña,410120.0,31400.0,31800.0,,473320,416165,0.8792465984957323,,166104.0,,15/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210216.ods
16/2/21,C. Valenciana,207280.0,15700.0,20600.0,,243580,224560,0.9219147713276952,,95559.0,,15/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210216.ods
16/2/21,Extremadura,74375.0,5400.0,4300.0,,84075,80044,0.9520547130538208,,32353.0,,15/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210216.ods
16/2/21,Galicia,128815.0,9800.0,11000.0,,149615,137656,0.920068174982455,,57383.0,,15/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210216.ods
16/2/21,La Rioja,19955.0,1400.0,1300.0,,22655,21676,0.9567865813286248,,8523.0,,15/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210216.ods
16/2/21,Madrid,333375.0,25400.0,27700.0,,386475,346408,0.8963270586713241,,156682.0,,15/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210216.ods
16/2/21,Murcia,87305.0,6600.0,6200.0,,100105,92527,0.9242994855401828,,38970.0,,15/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210216.ods
16/2/21,Navarra,39345.0,2900.0,2700.0,,44945,41235,0.917454666814996,,16062.0,,15/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210216.ods
16/2/21,País Vasco,107460.0,7900.0,9100.0,,124460,98289,0.7897236059778242,,41758.0,,14/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210216.ods
16/2/21,Ceuta,4320.0,400.0,400.0,,5120,3759,0.7341796875,,969.0,,15/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210216.ods
16/2/21,Melilla,3150.0,400.0,400.0,,3950,3070,0.7772151898734178,,1252.0,,15/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210216.ods
16/2/21,Totales,2528955.0,192000.0,193800.0,,2914755,2624512,0.9004228485756093,,1096922.0,,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210216.ods
17/2/21,Andalucía,568710.0,36300.0,74500.0,,679510,485673,0.7147400332592604,,198314.0,,15/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210217.ods
17/2/21,Aragón,96255.0,6300.0,11700.0,,114255,96987,0.8488643823027439,,39674.0,,16/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210217.ods
17/2/21,Asturias,98015.0,6300.0,9000.0,,113315,83128,0.7336010236950095,,34568.0,,16/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210217.ods
17/2/21,Baleares,49500.0,3200.0,10300.0,,63000,45348,0.7198095238095238,,19361.0,,16/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210217.ods
17/2/21,Canarias,111120.0,7000.0,19200.0,,137320,109051,0.7941377803670259,,45239.0,,16/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210217.ods
17/2/21,Cantabria,47535.0,2900.0,5100.0,,55535,43913,0.7907265688304673,,19062.0,,16/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210217.ods
17/2/21,Castilla y Leon,211485.0,13500.0,21100.0,,246085,196196,0.7972692362395107,,81422.0,,16/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210217.ods
17/2/21,Castilla La Mancha,143775.0,9200.0,18000.0,,170975,132722,0.7762655358970609,,55447.0,,16/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210217.ods
17/2/21,Cataluña,489680.0,31400.0,68600.0,,589680,427525,0.7250118708452041,,168254.0,,16/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210217.ods
17/2/21,C. Valenciana,247060.0,15700.0,44500.0,,307260,228180,0.7426283928920133,,96040.0,,16/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210217.ods
17/2/21,Extremadura,88415.0,5400.0,9300.0,,103115,82086,0.7960626484992485,,33415.0,,16/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210217.ods
17/2/21,Galicia,153385.0,9800.0,23800.0,,186985,138601,0.7412412760381849,,57397.0,,16/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210217.ods
17/2/21,La Rioja,23465.0,1400.0,2800.0,,27665,22032,0.7963853244171336,,8529.0,,16/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210217.ods
17/2/21,Madrid,398895.0,25400.0,59800.0,,484095,354258,0.7317943792024293,,160202.0,,16/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210217.ods
17/2/21,Murcia,103685.0,6600.0,13300.0,,123585,93705,0.7582230853258891,,39879.0,,16/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210217.ods
17/2/21,Navarra,46365.0,2900.0,5800.0,,55065,42492,0.7716698447289567,,16873.0,,16/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210217.ods
17/2/21,País Vasco,127350.0,7900.0,19600.0,,154850,101147,0.6531934129803035,,43281.0,,16/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210217.ods
17/2/21,Ceuta,4320.0,400.0,800.0,,5520,4111,0.7447463768115942,,969.0,,16/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210217.ods
17/2/21,Melilla,3150.0,400.0,800.0,,4350,3302,0.7590804597701151,,1254.0,,16/2/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210217.ods
